Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
ADRA2C	ENST00000330055	0.004637	0.004637	T	T
ADRA2C	ENST00000509482	0.01117	0.01117	F	T
ADRA2C	ENST00000330055	0.2593	0.2593	F	T
ADRB1	ENST00000369295	0.007097	0.007097	T	T
ADRB2	ENST00000305988	0.01328	0.01328	T	T
ADRB2	ENST00000305988	0.07538	0.07538	F	T
AEBP2	ENST00000398731	0.1839	0.1839	T	T
AFAP1	ENST00000360265	0.001177	0.001177	T	T
AFAP1L1	ENST00000296721	0.008957	0.008957	T	T
AFDN	ENST00000400825	0.1423	0.1423	T	T
AFDN	ENST00000400825	0.209	0.209	F	T
AFDN	ENST00000400825	0.2486	0.2486	F	T
AFG1L	ENST00000437715	0.201	0.201	T	T
AGAP1	ENST00000418654	0.001405	0.001405	T	T
AGAP3	ENST00000335367	0.02715	0.02715	T	T
AGBL1	ENST00000614907	0.08321	0.08321	T	T
AGBL1	ENST00000614907	0.08825	0.08825	F	T
AGBL1	ENST00000614907	0.1768	0.1768	F	T
AGBL5	ENST00000421915	0.003869	0.003869	T	T
AGPAT4	ENST00000320285	0.105	0.105	T	T
AGTPBP1	ENST00000376083	0.7031	0.7031	T	T
AGTR1	ENST00000402260	0.004129	0.004129	T	T
AGTRAP	ENST00000376637	0.008663	0.008663	T	T
AHCYL1	ENST00000369799	0.03109	0.03109	T	T
AHCYL1	ENST00000393614	0.03109	0.03109	T	T
AHNAK	ENST00000530124	0.006193	0.006193	T	T
AIF1L	ENST00000372297	0.008652	0.008652	T	T
AIG1	ENST00000458219	0.08171	0.08171	T	T
AIG1	ENST00000458219	0.2434	0.2434	F	T
AIP	ENST00000525341	0.0126	0.0126	T	T
AJAP1	ENST00000378191	0.232	0.232	T	T
AKAIN1	ENST00000580650	0.08165	0.08165	T	T
AKAP13	ENST00000558166	0.0408	0.0408	T	T
AKAP13	ENST00000559362	0.1483	0.1483	T	T
AKAP6	ENST00000554740	0.1301	0.1301	T	T
AKAP7	ENST00000541650	0.0259	0.0259	T	T
AKAP7	ENST00000474850	0.2678	0.2678	F	T
AKAP8L	ENST00000600247	0.004213	0.004213	T	T
AKAP9	ENST00000435423	0.01264	0.01264	T	T
AKIRIN1	ENST00000432648	0.02926	0.02926	T	T
AKIRIN2	ENST00000257787	0.3196	0.3196	T	T
AKNAD1	ENST00000357393	0.02219	0.02219	T	T
AKNAD1	ENST00000357393	0.02373	0.02373	F	T
AKNAD1	ENST00000369994	0.09547	0.09547	T	T
AKR1B15	ENST00000652743	0.04266	0.04266	T	T
AKR1E2	ENST00000533295	0.1004	0.1004	T	T
AKR1E2	ENST00000533295	0.7821	0.7821	F	T
AKR7L	ENST00000420396	0.003112	0.003112	T	T
ALCAM	ENST00000306107	0.5602	0.5602	T	T
ALDH1A1	ENST00000419959	0.01036	0.01036	T	T
ALDH1B1	ENST00000377698	0.08047	0.08047	T	T
ALDH1L1	ENST00000509952	0.08996	0.08996	T	T
ALDH1L2	ENST00000258494	0.007746	0.007746	T	T
ALDH2	ENST00000261733	0.02082	0.02082	T	T
ALG14	ENST00000370205	0.108	0.108	T	T
ALG2	ENST00000319033	0.08289	0.08289	T	T
ALG8	ENST00000532306	0.01309	0.01309	T	T
ALK	ENST00000642122	0.1049	0.1049	T	T
ALK	ENST00000642122	0.2283	0.2283	F	T
ALKBH7	ENST00000245812	0.0008976	0.0008976	T	T
ALOX12	ENST00000251535	0.113	0.113	T	T
ALOX12B	ENST00000649809	0.03867	0.03867	T	T
ALOX15	ENST00000570836	0.03272	0.03272	T	T
ALOX15B	ENST00000573359	0.03278	0.03278	T	T
ALPK2	ENST00000361673	0.2175	0.2175	T	T
ALPL	ENST00000374840	0.01081	0.01081	T	T
AMBRA1	ENST00000526545	0.02718	0.02718	T	T
AMN1	ENST00000535408	0.02793	0.02793	T	T
AMPD2	ENST00000476688	0.005765	0.005765	T	T
AMPD3	ENST00000532250	0.01465	0.01465	T	T
AMPD3	ENST00000532250	0.02706	0.02706	F	T
AMPD3	ENST00000532250	0.06083	0.06083	F	T
AMZ2	ENST00000580548	0.1647	0.1647	T	T
ANGEL1	ENST00000251089	0.01275	0.01275	T	T
ANGPT2	ENST00000325203	0.07716	0.07716	T	T
ANGPTL5	ENST00000534527	0.2442	0.2442	T	T
ANK1	ENST00000265709	0.02588	0.02588	T	T
ANK2	ENST00000511380	0.01422	0.01422	T	T
ANKDD1B	ENST00000601380	0.03322	0.03322	T	T
ANKEF1	ENST00000378380	0.1134	0.1134	T	T
ANKFN1	ENST00000653862	0.01017	0.01017	T	T
ANKH	ENST00000646501	0.08065	0.08065	T	T
ANKH	ENST00000284268	0.08783	0.08783	T	T
ANKH	ENST00000284268	0.4772	0.4772	F	T
ANKMY1	ENST00000391988	0.01923	0.01923	T	T
ANKRD10	ENST00000603993	0.06884	0.06884	T	T
ANKRD10	ENST00000267339	0.08866	0.08866	T	T
ANKRD10	ENST00000267339	0.09252	0.09252	F	T
ANKRD10	ENST00000603993	0.1207	0.1207	F	T
ANKRD11	ENST00000645664	0.06804	0.06804	T	T
ANKRD13C	ENST00000370944	0.001403	0.001403	T	T
ANKRD2	ENST00000298808	0.05247	0.05247	T	T
ANKRD2	ENST00000307518	0.05247	0.05247	T	T
ANKRD2	ENST00000370655	0.05247	0.05247	T	T
ANKRD24	ENST00000262970	0.007444	0.007444	T	T
ANKRD26	ENST00000445828	0.01699	0.01699	T	T
ANKRD33B	ENST00000296657	0.1477	0.1477	T	T
ANKRD36	ENST00000620383	0.158	0.158	T	T
ANKRD36	ENST00000620383	0.1589	0.1589	F	T
ANKRD36	ENST00000620383	0.3082	0.3082	F	T
ANKRD36B	ENST00000497329	0.05238	0.05238	T	T
ANKRD39	ENST00000393537	0.009655	0.009655	T	T
ANKRD46	ENST00000519316	0.1869	0.1869	T	T
ANKRD50	ENST00000504087	0.0826	0.0826	T	T
ANKRD50	ENST00000515641	0.0826	0.0826	T	T
ANKRD50	ENST00000504087	0.5714	0.5714	F	T
ANKRD50	ENST00000515641	0.5714	0.5714	F	T
ANKRD62	ENST00000587848	0.03463	0.03463	T	T
ANKS1B	ENST00000551560	0.01759	0.01759	T	T
ANKS1B	ENST00000546568	0.2114	0.2114	T	T
ANKS1B	ENST00000546960	0.2114	0.2114	T	T
ANO1	ENST00000531300	0.04735	0.04735	T	T
ANTXRL	ENST00000619553	0.2367	0.2367	T	T
ANXA2	ENST00000557904	0.01155	0.01155	T	T
ANXA2	ENST00000559176	0.1547	0.1547	F	T
ANXA2	ENST00000559176	0.1703	0.1703	F	T
ANXA7	ENST00000372919	0.009866	0.009866	T	T
ANXA7	ENST00000394847	0.01939	0.01939	T	T
ANXA9	ENST00000368947	0.002927	0.002927	T	T
AOAH	ENST00000617267	0.05084	0.05084	T	T
AOC1	ENST00000483043	0.03493	0.03493	T	T
AOX1	ENST00000439380	0.105	0.105	T	T
AP1S3	ENST00000446015	0.2127	0.2127	T	T
AP1S3	ENST00000446015	0.2236	0.2236	F	T
AP3B1	ENST00000522901	0.03702	0.03702	T	T
AP3B1	ENST00000519295	0.1414	0.1414	T	T
AP3D1	ENST00000643010	0.009121	0.009121	T	T
AP3M1	ENST00000372745	0.1428	0.1428	T	T
AP5B1	ENST00000532090	0.02212	0.02212	T	T
AP5Z1	ENST00000649063	0.006188	0.006188	T	T
AP5Z1	ENST00000648237	0.05035	0.05035	F	T
APBA2	ENST00000558358	0.06662	0.06662	T	T
APC	ENST00000504915	0.004658	0.004658	T	T
APC2	ENST00000587869	0.002133	0.002133	T	T
APC2	ENST00000238483	0.02592	0.02592	F	T
APOB	ENST00000399256	0.04272	0.04272	T	T
APOBEC3H	ENST00000613996	0.0004328	0.0004328	T	T
APOF	ENST00000398189	0.05579	0.05579	T	T
APOL5	ENST00000249044	0.02182	0.02182	T	T
APOL6	ENST00000409652	0.01011	0.01011	T	T
APOM	ENST00000375916	0.0008924	0.0008924	T	T
APTX	ENST00000379817	0.1721	0.1721	T	T
ARAP3	ENST00000239440	0.04381	0.04381	T	T
ARC	ENST00000356613	0.00286	0.00286	T	T
AREG	ENST00000502307	0.0394	0.0394	T	T
ARFGAP3	ENST00000437119	0.002976	0.002976	T	T
ARFGAP3	ENST00000453516	0.01723	0.01723	T	T
ARFGEF1	ENST00000262215	0.363	0.363	T	T
ARGLU1	ENST00000400198	0.4609	0.4609	T	T
ARHGAP19	ENST00000466484	0.01327	0.01327	T	T
ARHGAP19	ENST00000371027	0.06948	0.06948	F	T
ARHGAP20	ENST00000527598	0.2177	0.2177	T	T
ARHGAP20	ENST00000533353	0.2177	0.2177	T	T
ARHGAP22	ENST00000477708	0.02572	0.02572	T	T
ARHGAP23	ENST00000614693	0.008817	0.008817	T	T
ARHGAP24	ENST00000264343	0.06984	0.06984	T	T
ARHGAP24	ENST00000264343	0.08458	0.08458	F	T
ARHGAP24	ENST00000395184	0.144	0.144	T	T
ARHGAP26	ENST00000469131	0.08263	0.08263	T	T
ARHGAP28	ENST00000532723	0.03438	0.03438	T	T
ARHGAP29	ENST00000260526	0.006359	0.006359	T	T
ARHGAP29	ENST00000370217	0.1511	0.1511	F	T
ARHGAP31	ENST00000264245	0.007908	0.007908	T	T
ARHGAP32	ENST00000392657	0.0783	0.0783	T	T
ARHGAP35	ENST00000404338	0.01189	0.01189	T	T
ARHGAP35	ENST00000614079	0.01189	0.01189	T	T
ARHGAP39	ENST00000276826	0.06272	0.06272	T	T
ARHGAP39	ENST00000276826	0.06997	0.06997	F	T
ARHGAP39	ENST00000276826	0.07911	0.07911	F	T
ARHGAP39	ENST00000276826	0.1096	0.1096	F	T
ARHGAP42	ENST00000298815	0.2587	0.2587	T	T
ARHGAP5	ENST00000555814	0.3732	0.3732	T	T
ARHGEF10	ENST00000522435	0.005483	0.005483	T	T
ARHGEF11	ENST00000361409	0.0571	0.0571	T	T
ARHGEF11	ENST00000361409	0.0584	0.0584	F	T
ARHGEF18	ENST00000359920	0.003761	0.003761	T	T
ARHGEF18	ENST00000617428	0.003761	0.003761	T	T
ARHGEF18	ENST00000359920	0.005097	0.005097	F	T
ARHGEF18	ENST00000617428	0.005097	0.005097	F	T
ARHGEF26	ENST00000465817	0.04861	0.04861	T	T
ARHGEF26	ENST00000356448	0.6285	0.6285	F	T
ARHGEF28	ENST00000512883	0.07315	0.07315	T	T
ARHGEF3	ENST00000497267	0.0155	0.0155	T	T
ARHGEF3	ENST00000296315	0.02887	0.02887	T	T
ARHGEF33	ENST00000433605	0.03595	0.03595	T	T
ARHGEF39	ENST00000378387	0.0008253	0.0008253	T	T
ARHGEF7	ENST00000544132	0.005715	0.005715	T	T
ARHGEF7	ENST00000467053	0.01008	0.01008	T	T
ARHGEF7	ENST00000375723	0.01812	0.01812	T	T
ARHGEF7	ENST00000317133	0.1647	0.1647	F	T
ARL14EPL	ENST00000601302	0.05017	0.05017	T	T
ARL15	ENST00000502271	0.03113	0.03113	T	T
ARL4C	ENST00000390645	0.2353	0.2353	T	T
ARL4C	ENST00000390645	0.2589	0.2589	F	T
ARL5B	ENST00000377275	0.06	0.06	T	T
ARL6IP1	ENST00000304414	0.0004058	0.0004058	T	T
ARL6IP1	ENST00000562234	0.0004058	0.0004058	T	T
ARL6IP1	ENST00000562819	0.0004058	0.0004058	T	T
ARL6IP1	ENST00000562234	0.02314	0.02314	F	T
ARMC2	ENST00000414610	0.02494	0.02494	T	T
ARMC6	ENST00000535478	0.007207	0.007207	T	T
ARMH1	ENST00000434068	0.01196	0.01196	T	T
ARMH3	ENST00000456149	0.112	0.112	T	T
ARPP21	ENST00000450234	0.2294	0.2294	T	T
ARSA	ENST00000216124	0.008277	0.008277	T	T
ARSA	ENST00000216124	0.01985	0.01985	F	T
AS3MT	ENST00000615257	0.03055	0.03055	T	T
ASAP1	ENST00000520342	0.138	0.138	T	T
ASAP2	ENST00000641030	0.08857	0.08857	T	T
ASAP2	ENST00000641030	0.09064	0.09064	F	T
ASB1	ENST00000409297	0.04797	0.04797	T	T
ASB1	ENST00000409297	0.1448	0.1448	F	T
ASB1	ENST00000409297	0.3713	0.3713	F	T
ASB13	ENST00000357700	0.02738	0.02738	T	T
ASCC1	ENST00000486689	0.009627	0.009627	T	T
ASCL5	ENST00000449188	0.02653	0.02653	T	T
ASH2L	ENST00000524247	0.01488	0.01488	T	T
ASIC2	ENST00000359872	0.1974	0.1974	T	T
ASIC4	ENST00000347842	0.008041	0.008041	T	T
ASIC4	ENST00000358078	0.008041	0.008041	T	T
ASNS	ENST00000175506	0.01821	0.01821	T	T
ASRGL1	ENST00000526096	0.008571	0.008571	T	T
ASRGL1	ENST00000528206	0.04138	0.04138	F	T
ASTN2	ENST00000361209	0.01567	0.01567	T	T
ASXL1	ENST00000645688	0.07742	0.07742	T	T
ASXL1	ENST00000645688	0.08144	0.08144	F	T
ASXL3	ENST00000269197	0.05149	0.05149	T	T
ATAD2B	ENST00000439915	0.09084	0.09084	T	T
ATAD5	ENST00000321990	0.03072	0.03072	T	T
ATF7IP	ENST00000539057	0.00642	0.00642	T	T
ATF7IP	ENST00000261168	0.1713	0.1713	F	T
ATG13	ENST00000531933	0.04131	0.04131	T	T
ATG14	ENST00000247178	0.08349	0.08349	T	T
ATG16L1	ENST00000347464	0.002151	0.002151	T	T
ATG16L1	ENST00000431917	0.03983	0.03983	T	T
ATG4C	ENST00000371118	0.0005737	0.0005737	T	T
ATG4C	ENST00000371118	0.003653	0.003653	F	T
ATL3	ENST00000398868	0.03068	0.03068	F	T
ATP13A4	ENST00000295548	0.1185	0.1185	T	T
ATP13A5	ENST00000620313	0.00992	0.00992	T	T
ATP1B1	ENST00000494797	0.02012	0.02012	T	T
ATP1B1	ENST00000367816	0.06118	0.06118	F	T
ATP2B2	ENST00000360273	0.01379	0.01379	T	T
ATP2B2	ENST00000467702	0.02602	0.02602	T	T
ATP2B2	ENST00000644553	0.04756	0.04756	T	T
ATP2B2	ENST00000360273	0.07702	0.07702	F	T
ATP4B	ENST00000335288	0.01273	0.01273	T	T
ATP5F1D	ENST00000395633	0.001862	0.001862	T	T
ATP5MC3	ENST00000284727	0.7235	0.7235	T	T
ATP6V0A2	ENST00000504192	0.002735	0.002735	T	T
ATP6V0D2	ENST00000285393	0.05786	0.05786	T	T
ATP6V0D2	ENST00000285393	0.06784	0.06784	F	T
ATP6V0D2	ENST00000285393	0.1182	0.1182	F	T
ATP6V0E2	ENST00000425642	0.2925	0.2925	T	T
ATP6V1E2	ENST00000306448	0.01791	0.01791	T	T
ATP8A2	ENST00000255283	0.05638	0.05638	T	T
ATP8A2	ENST00000255283	0.246	0.246	F	T
ATP8B4	ENST00000284509	0.03505	0.03505	T	T
ATP9A	ENST00000311637	0.02437	0.02437	T	T
ATPAF1	ENST00000526821	0.001988	0.001988	T	T
ATRNL1	ENST00000526373	0.4287	0.4287	T	T
ATXN1	ENST00000436367	0.001315	0.001315	T	T
ATXN1	ENST00000642969	0.3279	0.3279	T	T
ATXN10	ENST00000381061	0.00442	0.00442	T	T
ATXN2L	ENST00000566946	0.0004418	0.0004418	T	T
ATXN7	ENST00000538065	0.0008103	0.0008103	T	T
ATXN7	ENST00000484332	0.02752	0.02752	T	T
ATXN7L3B	ENST00000519948	0.7486	0.7486	T	T
AUTS2	ENST00000664521	0.2335	0.2335	T	T
AUTS2	ENST00000664521	0.3829	0.3829	F	T
AVL9	ENST00000446718	0.02687	0.02687	T	T
AVPR1A	ENST00000299178	0.3561	0.3561	T	T
AZIN2	ENST00000373440	0.0677	0.0677	T	T
AZIN2	ENST00000373441	0.0677	0.0677	T	T
B3GAT1	ENST00000524765	0.001194	0.001194	T	T
B3GAT2	ENST00000230053	0.1988	0.1988	T	T
B3GNT5	ENST00000481531	0.07252	0.07252	T	T
B3GNT8	ENST00000321702	0.00333	0.00333	T	T
B4GALT4	ENST00000471675	0.02414	0.02414	T	T
B4GALT4	ENST00000471675	0.02525	0.02525	F	T
B4GALT5	ENST00000371711	0.07733	0.07733	T	T
B4GALT7	ENST00000507061	0.09799	0.09799	T	T
BABAM2	ENST00000436924	0.007059	0.007059	T	T
BABAM2	ENST00000379629	0.4368	0.4368	F	T
BAG4	ENST00000287322	0.01099	0.01099	T	T
BAG6	ENST00000422948	0.01457	0.01457	T	T
BAIAP2L1	ENST00000005260	0.1514	0.1514	T	T
BAMBI	ENST00000375533	0.1349	0.1349	T	T
BAMBI	ENST00000375533	0.4669	0.4669	F	T
BANF2	ENST00000545418	0.004218	0.004218	T	T
BANF2	ENST00000246090	0.005698	0.005698	T	T
BANP	ENST00000393207	0.01327	0.01327	T	T
BANP	ENST00000393207	0.02902	0.02902	F	T
BANP	ENST00000393207	0.2694	0.2694	F	T
BASP1	ENST00000322611	0.1772	0.1772	T	T
BBC3	ENST00000300880	0.0009616	0.0009616	T	T
BBC3	ENST00000341983	0.0009616	0.0009616	T	T
BBC3	ENST00000449228	0.0009616	0.0009616	T	T
BBOF1	ENST00000463558	0.03441	0.03441	T	T
BBS1	ENST00000524705	0.002016	0.002016	T	T
BBS9	ENST00000627264	0.4301	0.4301	T	T
BCAR1	ENST00000393422	0.05704	0.05704	T	T
BCAR3	ENST00000370244	0.07155	0.07155	T	T
BCKDHB	ENST00000320393	0.468	0.468	T	T
BCL2L11	ENST00000438054	0.4965	0.4965	T	T
BCL2L13	ENST00000355028	0.002995	0.002995	T	T
BCL2L2	ENST00000556599	0.01179	0.01179	T	T
BCL7C	ENST00000572628	0.08565	0.08565	T	T
BCL9L	ENST00000526143	0.02796	0.02796	T	T
BDH1	ENST00000455876	0.1127	0.1127	T	T
BDNF	ENST00000314915	0.1919	0.1919	T	T
BDP1	ENST00000358731	0.2635	0.2635	T	T
BEGAIN	ENST00000554140	0.05976	0.05976	T	T
BEGAIN	ENST00000554140	0.06914	0.06914	F	T
BHMT2	ENST00000255192	0.021	0.021	T	T
BHMT2	ENST00000518666	0.021	0.021	T	T
BHMT2	ENST00000521567	0.021	0.021	T	T
BICD1	ENST00000552160	0.06196	0.06196	T	T
BICD2	ENST00000375512	0.004868	0.004868	T	T
BICRA	ENST00000594866	0.00308	0.00308	T	T
BICRAL	ENST00000314073	0.02635	0.02635	T	T
BIK	ENST00000216115	0.01033	0.01033	T	T
BLACAT1	ENST00000626538	0.009641	0.009641	T	T
BLCAP	ENST00000397134	0.006999	0.006999	T	T
BLCAP	ENST00000414542	0.029	0.029	F	T
BLCAP	ENST00000414542	0.05358	0.05358	F	T
BLK	ENST00000645242	0.001098	0.001098	T	T
BLK	ENST00000529894	0.1201	0.1201	F	T
BLK	ENST00000529894	0.122	0.122	F	T
BLK	ENST00000529894	0.1333	0.1333	F	T
BLK	ENST00000529894	0.1639	0.1639	F	T
BLM	ENST00000560509	0.1185	0.1185	T	T
BLOC1S5	ENST00000397457	0.0006826	0.0006826	T	T
BMP4	ENST00000559642	0.1159	0.1159	T	T
BMP6	ENST00000283147	0.022	0.022	T	T
BMP6	ENST00000283147	0.08704	0.08704	F	T
BMP7	ENST00000433911	0.0792	0.0792	T	T
BMPER	ENST00000297161	0.1149	0.1149	T	T
BMPER	ENST00000297161	0.3191	0.3191	F	T
BMPER	ENST00000648982	0.5796	0.5796	F	T
BNIP3L	ENST00000518611	0.07717	0.07717	T	T
BOD1	ENST00000462674	0.04268	0.04268	T	T
BOD1	ENST00000462674	0.05615	0.05615	F	T
BOD1L1	ENST00000040738	0.6244	0.6244	F	T
BOK	ENST00000318407	0.04383	0.04383	T	T
BORCS5	ENST00000298571	0.04115	0.04115	T	T
BPIFB3	ENST00000375494	0.01954	0.01954	T	T
BRCA1	ENST00000357654	0.02561	0.02561	T	T
BRCA1	ENST00000471181	0.02561	0.02561	T	T
BRCA1	ENST00000652672	0.02561	0.02561	T	T
BRD1	ENST00000216267	0.385	0.385	T	T
BRD1	ENST00000457780	0.385	0.385	T	T
BRD1	ENST00000216267	0.5533	0.5533	F	T
BRD1	ENST00000457780	0.5533	0.5533	F	T
BRD9	ENST00000489093	0.03046	0.03046	T	T
BRF1	ENST00000549655	0.04675	0.04675	T	T
BRICD5	ENST00000562360	0.004159	0.004159	T	T
BRMS1L	ENST00000551774	0.04205	0.04205	T	T
