Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
ACOX3	ENST00000503233	0.005326	0.005326	T	T
ACOXL	ENST00000433706	0.01711	0.01711	T	T
ACP3	ENST00000507647	0.02281	0.02281	T	T
ACSL3	ENST00000540115	0.03922	0.03922	T	T
ACSL3	ENST00000392066	0.1298	0.1298	F	T
ACSL3	ENST00000392066	0.1682	0.1682	F	T
ACSM6	ENST00000394005	0.02199	0.02199	T	T
ACSM6	ENST00000341686	0.07236	0.07236	F	T
ACSS3	ENST00000548058	0.1986	0.1986	T	T
ACTL7B	ENST00000374667	0.8292	0.8292	F	T
ACTL7B	ENST00000374667	0.835	0.835	F	T
ACTL7B	ENST00000374667	0.8716	0.8716	F	T
ACTL7B	ENST00000374667	0.8934	0.8934	F	T
ACTL8	ENST00000617065	0.1376	0.1376	T	T
ACTN1	ENST00000553779	0.01141	0.01141	T	T
ACTN1	ENST00000553779	0.05315	0.05315	F	T
ACTR3C	ENST00000613959	0.3545	0.3545	T	T
ACTRT2	ENST00000378404	0.005174	0.005174	T	T
ACVR1B	ENST00000542485	0.01729	0.01729	T	T
ACVR1C	ENST00000409680	0.04047	0.04047	T	T
ACVR2A	ENST00000241416	0.09254	0.09254	T	T
ACY3	ENST00000255082	0.00197	0.00197	T	T
ADAM17	ENST00000648002	0.04342	0.04342	T	T
ADAM2	ENST00000347580	0.07206	0.07206	T	T
ADAM23	ENST00000444281	0.09817	0.09817	T	T
ADAM28	ENST00000265769	0.3107	0.3107	F	T
ADAM29	ENST00000514159	0.6467	0.6467	T	T
ADAMDEC1	ENST00000256412	0.03423	0.03423	T	T
ADAMTS15	ENST00000299164	0.3504	0.3504	T	T
ADAMTS15	ENST00000299164	0.382	0.382	F	T
ADAMTS17	ENST00000568565	0.1659	0.1659	T	T
ADAMTS18	ENST00000282849	0.07647	0.07647	T	T
ADAMTS18	ENST00000562345	0.07688	0.07688	T	T
ADAMTS19	ENST00000274487	0.06914	0.06914	T	T
ADAMTS20	ENST00000549670	0.121	0.121	T	T
ADAMTS20	ENST00000549670	0.2106	0.2106	F	T
ADAMTS20	ENST00000549670	0.2463	0.2463	F	T
ADAMTS3	ENST00000622135	0.1942	0.1942	T	T
ADAMTS3	ENST00000622135	0.3052	0.3052	F	T
ADAMTS3	ENST00000286657	0.3084	0.3084	F	T
ADAMTS5	ENST00000284987	0.6478	0.6478	F	T
ADAMTS9	ENST00000295903	0.03069	0.03069	T	T
ADAMTS9	ENST00000481060	0.04027	0.04027	T	T
ADAMTS9	ENST00000481060	0.1568	0.1568	F	T
ADAMTS9	ENST00000498707	0.6331	0.6331	F	T
ADAMTSL1	ENST00000636209	0.1767	0.1767	T	T
ADAMTSL1	ENST00000636209	0.2598	0.2598	F	T
ADAMTSL1	ENST00000636209	0.5128	0.5128	F	T
ADARB2	ENST00000381305	0.2882	0.2882	T	T
ADCK1	ENST00000341211	0.08229	0.08229	T	T
ADCY1	ENST00000432715	0.2113	0.2113	T	T
ADCY1	ENST00000432715	0.2798	0.2798	F	T
ADCY2	ENST00000338316	0.1861	0.1861	T	T
ADCY2	ENST00000338316	0.255	0.255	F	T
ADD2	ENST00000415348	0.0306	0.0306	T	T
ADGB	ENST00000473647	0.03943	0.03943	T	T
ADGRA3	ENST00000508133	0.008409	0.008409	T	T
ADGRF1	ENST00000371253	0.1205	0.1205	T	T
ADGRF1	ENST00000371253	0.157	0.157	F	T
ADGRF1	ENST00000371253	0.2149	0.2149	F	T
ADGRF2	ENST00000507065	0.1086	0.1086	T	T
ADGRG6	ENST00000435011	0.07857	0.07857	T	T
ADGRG6	ENST00000508295	0.3265	0.3265	F	T
ADGRG6	ENST00000508295	0.4771	0.4771	F	T
ADGRL2	ENST00000402328	0.01192	0.01192	T	T
ADGRL2	ENST00000359929	0.03248	0.03248	T	T
ADGRL2	ENST00000370721	0.1277	0.1277	T	T
ADGRL2	ENST00000370723	0.1277	0.1277	T	T
ADGRL2	ENST00000370725	0.1277	0.1277	T	T
ADGRL2	ENST00000370727	0.1277	0.1277	T	T
ADGRL2	ENST00000370728	0.1277	0.1277	T	T
ADGRL2	ENST00000370730	0.1277	0.1277	T	T
ADGRL2	ENST00000370721	0.3623	0.3623	F	T
ADGRL2	ENST00000370723	0.3623	0.3623	F	T
ADGRL2	ENST00000370725	0.3623	0.3623	F	T
ADGRL2	ENST00000370727	0.3623	0.3623	F	T
ADGRL2	ENST00000370728	0.3623	0.3623	F	T
ADGRL2	ENST00000370730	0.3623	0.3623	F	T
ADGRL2	ENST00000370721	0.5469	0.5469	F	T
ADGRL2	ENST00000370723	0.5469	0.5469	F	T
ADGRL2	ENST00000370725	0.5469	0.5469	F	T
ADGRL2	ENST00000370727	0.5469	0.5469	F	T
ADGRL2	ENST00000370728	0.5469	0.5469	F	T
ADGRL2	ENST00000370730	0.5469	0.5469	F	T
ADGRL2	ENST00000402328	0.669	0.669	F	T
ADGRL3	ENST00000514591	0.165	0.165	T	T
ADGRL3	ENST00000502815	0.2134	0.2134	T	T
ADGRL3	ENST00000502815	0.2409	0.2409	F	T
ADGRL3	ENST00000502815	0.3466	0.3466	F	T
ADGRL3	ENST00000502815	0.3602	0.3602	F	T
ADGRL4	ENST00000661030	0.7211	0.7211	T	T
ADRA1B	ENST00000306675	0.05513	0.05513	T	T
ADRA1D	ENST00000379453	0.3735	0.3735	T	T
ADRA2A	ENST00000280155	0.02054	0.02054	T	T
ADRA2C	ENST00000330055	0.3221	0.3221	T	T
ADRA2C	ENST00000330055	0.335	0.335	F	T
ADRA2C	ENST00000330055	0.4405	0.4405	F	T
AFAP1	ENST00000382543	0.01752	0.01752	T	T
AFAP1L2	ENST00000419268	0.1615	0.1615	T	T
AFDN	ENST00000400825	0.143	0.143	T	T
AFDN	ENST00000400825	0.2811	0.2811	F	T
AGA	ENST00000264595	0.1162	0.1162	T	T
AGA	ENST00000264595	0.2982	0.2982	F	T
AGAP1	ENST00000418654	0.001758	0.001758	T	T
AGAP1	ENST00000418654	0.01042	0.01042	F	T
AGBL1	ENST00000614907	0.6486	0.6486	T	T
AGBL4	ENST00000334103	0.07197	0.07197	T	T
AGBL4	ENST00000416121	0.6458	0.6458	F	T
AGK	ENST00000629555	0.2938	0.2938	T	T
AGO1	ENST00000373206	0.02674	0.02674	T	T
AGPAT3	ENST00000398061	0.001409	0.001409	T	T
AGPAT5	ENST00000518327	0.1177	0.1177	T	T
AGTPBP1	ENST00000376083	0.3827	0.3827	T	T
AGTPBP1	ENST00000376083	0.4764	0.4764	F	T
AHI1	ENST00000529865	0.01316	0.01316	T	T
AHI1	ENST00000457866	0.1498	0.1498	T	T
AHI1	ENST00000457866	0.1894	0.1894	F	T
AIG1	ENST00000458219	0.1537	0.1537	T	T
AJAP1	ENST00000378191	0.2319	0.2319	T	T
AJAP1	ENST00000378191	0.3206	0.3206	F	T
AJAP1	ENST00000378191	0.4222	0.4222	F	T
AK2	ENST00000548033	0.05169	0.05169	T	T
AK4	ENST00000545314	0.1711	0.1711	T	T
AK9	ENST00000490722	0.00253	0.00253	T	T
AKAP12	ENST00000402676	0.07982	0.07982	T	T
AKAP13	ENST00000612418	0.007902	0.007902	T	T
AKIRIN2	ENST00000257787	0.2144	0.2144	T	T
AKR1B10	ENST00000359579	0.00284	0.00284	T	T
AKR1D1	ENST00000438242	0.0524	0.0524	T	T
AKR1E2	ENST00000487985	0.1085	0.1085	T	T
ALCAM	ENST00000486979	0.009904	0.009904	T	T
ALCAM	ENST00000465413	0.01626	0.01626	T	T
ALCAM	ENST00000486979	0.03686	0.03686	F	T
ALCAM	ENST00000306107	0.4146	0.4146	F	T
ALDH1B1	ENST00000377698	0.02326	0.02326	T	T
ALDH1B1	ENST00000377698	0.07464	0.07464	F	T
ALDH8A1	ENST00000460753	0.288	0.288	T	T
ALDH8A1	ENST00000460753	0.5364	0.5364	F	T
ALG10	ENST00000538927	0.3945	0.3945	T	T
ALG14	ENST00000370205	0.0887	0.0887	T	T
ALG1L	ENST00000611639	0.2973	0.2973	T	T
ALOX12	ENST00000251535	0.008195	0.008195	T	T
ALOX12B	ENST00000649809	0.03975	0.03975	T	T
ALOX5AP	ENST00000617770	0.005832	0.005832	T	T
AMBRA1	ENST00000314845	0.03023	0.03023	T	T
AMER2	ENST00000515384	0.01261	0.01261	T	T
AMMECR1L	ENST00000272647	0.07465	0.07465	T	T
AMPD3	ENST00000532250	0.1117	0.1117	T	T
ANAPC1	ENST00000427997	0.656	0.656	F	T
ANAPC1	ENST00000427997	0.6601	0.6601	F	T
ANAPC10	ENST00000504721	0.1946	0.1946	T	T
ANAPC10	ENST00000504721	0.3452	0.3452	F	T
ANAPC4	ENST00000315368	0.01436	0.01436	T	T
ANGPT1	ENST00000297450	0.07982	0.07982	T	T
ANK2	ENST00000503271	0.0267	0.0267	T	T
ANK2	ENST00000503423	0.0267	0.0267	T	T
ANK2	ENST00000506722	0.0267	0.0267	T	T
ANK2	ENST00000504454	0.03022	0.03022	T	T
ANK2	ENST00000504454	0.05692	0.05692	F	T
ANK3	ENST00000474360	0.01141	0.01141	T	T
ANK3	ENST00000373827	0.01712	0.01712	T	T
ANKDD1B	ENST00000601380	0.09283	0.09283	T	T
ANKFN1	ENST00000653862	0.03372	0.03372	T	T
ANKH	ENST00000284268	0.07198	0.07198	T	T
ANKH	ENST00000284268	0.3107	0.3107	F	T
ANKIB1	ENST00000442183	0.06085	0.06085	T	T
ANKRD10	ENST00000603993	0.08177	0.08177	T	T
ANKRD10	ENST00000603993	0.08698	0.08698	F	T
ANKRD10	ENST00000603993	0.1081	0.1081	F	T
ANKRD18B	ENST00000290943	0.01763	0.01763	T	T
ANKRD33B	ENST00000296657	0.02474	0.02474	T	T
ANKRD44	ENST00000443014	0.003757	0.003757	T	T
ANKRD44	ENST00000424317	0.003774	0.003774	T	T
ANKRD50	ENST00000504087	0.09453	0.09453	T	T
ANKRD50	ENST00000515641	0.09453	0.09453	T	T
ANKRD50	ENST00000504087	0.5711	0.5711	F	T
ANKRD50	ENST00000515641	0.5711	0.5711	F	T
ANKRD50	ENST00000504087	0.9731	0.9731	F	T
ANKRD50	ENST00000515641	0.9731	0.9731	F	T
ANKS1A	ENST00000650178	0.2067	0.2067	T	T
ANKS1B	ENST00000547776	0.01529	0.01529	T	T
ANKS1B	ENST00000550778	0.01726	0.01726	T	T
ANKS1B	ENST00000546568	0.2132	0.2132	F	T
ANKS1B	ENST00000546960	0.2132	0.2132	F	T
ANKS4B	ENST00000311620	0.001356	0.001356	T	T
ANLN	ENST00000457743	0.1471	0.1471	T	T
ANO1	ENST00000355303	0.02405	0.02405	T	T
ANO1	ENST00000355303	0.0348	0.0348	F	T
ANO1	ENST00000355303	0.03916	0.03916	F	T
ANO4	ENST00000392979	0.1353	0.1353	T	T
ANXA10	ENST00000359299	0.1345	0.1345	T	T
ANXA10	ENST00000359299	0.6826	0.6826	F	T
ANXA10	ENST00000359299	0.6871	0.6871	F	T
ANXA10	ENST00000359299	0.829	0.829	F	T
ANXA2	ENST00000557904	0.01506	0.01506	T	T
ANXA5	ENST00000515017	0.06798	0.06798	T	T
AOAH	ENST00000617267	0.05122	0.05122	T	T
AOPEP	ENST00000375315	0.005134	0.005134	T	T
AOPEP	ENST00000277198	0.02118	0.02118	T	T
AP1S3	ENST00000446015	0.1883	0.1883	T	T
AP3B1	ENST00000519295	0.1804	0.1804	T	T
AP5M1	ENST00000431972	0.008129	0.008129	T	T
AP5M1	ENST00000554863	0.07932	0.07932	F	T
AP5Z1	ENST00000650581	0.003755	0.003755	T	T
AP5Z1	ENST00000649063	0.006821	0.006821	T	T
APBA2	ENST00000558358	0.09161	0.09161	T	T
APBB2	ENST00000513611	0.01566	0.01566	T	T
APBB2	ENST00000513140	0.1598	0.1598	T	T
APCDD1	ENST00000355285	0.1705	0.1705	T	T
APCDD1	ENST00000355285	0.3959	0.3959	F	T
APH1B	ENST00000560353	0.0832	0.0832	T	T
API5	ENST00000534695	0.4299	0.4299	T	T
APOD	ENST00000343267	0.006997	0.006997	T	T
APOD	ENST00000421243	0.006997	0.006997	T	T
APOD	ENST00000453131	0.006997	0.006997	T	T
APOLD1	ENST00000356591	0.04137	0.04137	T	T
APRT	ENST00000378364	0.03656	0.03656	T	T
AQP4	ENST00000383168	0.04686	0.04686	T	T
AQP4	ENST00000578776	0.04686	0.04686	T	T
AQP4	ENST00000383168	0.1449	0.1449	F	T
AQP4	ENST00000578776	0.1449	0.1449	F	T
ARAP1	ENST00000542596	0.003299	0.003299	T	T
ARF6	ENST00000298316	0.161	0.161	F	T
ARFGAP2	ENST00000527776	0.03865	0.03865	T	T
ARFGEF3	ENST00000251691	0.04913	0.04913	T	T
ARGLU1	ENST00000400198	0.009812	0.009812	T	T
ARGLU1	ENST00000400198	0.8281	0.8281	F	T
ARHGAP10	ENST00000507661	0.3133	0.3133	T	T
ARHGAP10	ENST00000507661	0.429	0.429	F	T
ARHGAP10	ENST00000507661	0.4758	0.4758	F	T
ARHGAP20	ENST00000527598	0.1228	0.1228	T	T
ARHGAP20	ENST00000533353	0.1228	0.1228	T	T
ARHGAP20	ENST00000527598	0.3003	0.3003	F	T
ARHGAP20	ENST00000533353	0.3003	0.3003	F	T
ARHGAP26	ENST00000443674	0.1246	0.1246	T	T
ARHGAP27	ENST00000528384	0.04547	0.04547	T	T
ARHGAP28	ENST00000383472	0.246	0.246	T	T
ARHGAP32	ENST00000527272	0.02525	0.02525	T	T
ARHGAP42	ENST00000524892	0.02293	0.02293	T	T
ARHGAP42	ENST00000524892	0.05003	0.05003	F	T
ARHGAP44	ENST00000583608	0.00493	0.00493	T	T
ARHGAP5	ENST00000555814	0.2965	0.2965	T	T
ARHGEF18	ENST00000594665	0.0336	0.0336	T	T
ARHGEF28	ENST00000512883	0.2708	0.2708	T	T
ARHGEF28	ENST00000512883	0.4325	0.4325	F	T
ARIH1	ENST00000562891	0.08498	0.08498	T	T
ARL14EP	ENST00000530909	0.1411	0.1411	T	T
ARL14EPL	ENST00000601302	0.06647	0.06647	T	T
ARL15	ENST00000502271	0.03135	0.03135	T	T
ARL15	ENST00000502271	0.1432	0.1432	F	T
ARL15	ENST00000504924	0.2195	0.2195	F	T
ARL15	ENST00000620747	0.2195	0.2195	F	T
ARL15	ENST00000504924	0.4572	0.4572	F	T
ARL15	ENST00000620747	0.4572	0.4572	F	T
ARL17A	ENST00000329240	0.002875	0.002875	T	T
ARL17A	ENST00000336125	0.002875	0.002875	T	T
ARL17A	ENST00000445552	0.002875	0.002875	T	T
ARL17A	ENST00000570550	0.002875	0.002875	T	T
ARL17A	ENST00000573185	0.002875	0.002875	T	T
ARL17A	ENST00000622488	0.002875	0.002875	T	T
ARL17A	ENST00000573185	0.02491	0.02491	F	T
ARL17B	ENST00000622877	0.01198	0.01198	T	T
ARL4A	ENST00000404894	0.7383	0.7383	T	T
ARL4C	ENST00000390645	0.3563	0.3563	T	T
ARL6	ENST00000335979	0.2696	0.2696	T	T
ARL6	ENST00000394206	0.2696	0.2696	T	T
ARL8B	ENST00000611208	0.1275	0.1275	T	T
ARMC1	ENST00000518908	0.2384	0.2384	T	T
ARMC1	ENST00000518908	0.5628	0.5628	F	T
ARMC2	ENST00000414610	0.03034	0.03034	T	T
ARMC3	ENST00000447081	0.05488	0.05488	T	T
ARMC7	ENST00000584947	0.0159	0.0159	T	T
ARMH3	ENST00000456149	0.1488	0.1488	T	T
ARPC2	ENST00000295685	0.01164	0.01164	T	T
ARPP21	ENST00000425289	0.02055	0.02055	T	T
ARPP21	ENST00000450234	0.2291	0.2291	F	T
ARPP21	ENST00000425289	0.4523	0.4523	F	T
ARRDC4	ENST00000268042	0.09088	0.09088	T	T
ARSJ	ENST00000315366	0.01172	0.01172	T	T
ARSJ	ENST00000315366	0.2252	0.2252	F	T
ART4	ENST00000228936	0.03132	0.03132	T	T
ASAP1	ENST00000521426	0.1118	0.1118	T	T
ASAP1	ENST00000521426	0.1148	0.1148	F	T
ASAP1	ENST00000518721	0.5419	0.5419	F	T
ASAP2	ENST00000641030	0.009347	0.009347	T	T
ASAP2	ENST00000315273	0.03275	0.03275	T	T
ASB1	ENST00000409297	0.187	0.187	T	T
ASB4	ENST00000428113	0.02892	0.02892	T	T
ASCC1	ENST00000530394	0.006651	0.006651	T	T
ASCC1	ENST00000525286	0.01057	0.01057	T	T
ASCC3	ENST00000369143	0.1141	0.1141	T	T
ASCC3	ENST00000369143	0.1741	0.1741	F	T
ASIC2	ENST00000225823	0.1577	0.1577	T	T
ASTN1	ENST00000424564	0.2148	0.2148	T	T
ASTN1	ENST00000424564	0.2586	0.2586	F	T
ASTN2	ENST00000417725	0.08683	0.08683	T	T
ATE1	ENST00000423243	0.1287	0.1287	T	T
ATL2	ENST00000629272	0.01002	0.01002	T	T
ATL2	ENST00000406122	0.01183	0.01183	T	T
ATL2	ENST00000629272	0.01958	0.01958	F	T
ATP10A	ENST00000619904	0.1006	0.1006	T	T
ATP10B	ENST00000642502	0.00763	0.00763	T	T
ATP10B	ENST00000642502	0.02602	0.02602	F	T
ATP10B	ENST00000327245	0.6767	0.6767	F	T
ATP11B	ENST00000484691	0.04605	0.04605	T	T
ATP11B	ENST00000493826	0.2755	0.2755	F	T
ATP11B	ENST00000493826	0.7178	0.7178	F	T
ATP1A1	ENST00000440951	0.1109	0.1109	T	T
ATP1A1	ENST00000440951	0.1354	0.1354	F	T
ATP1B1	ENST00000367816	0.05213	0.05213	T	T
ATP2B1	ENST00000551310	0.07448	0.07448	T	T
ATP2B2	ENST00000644553	0.004822	0.004822	T	T
ATP2B2	ENST00000644553	0.01301	0.01301	F	T
ATP2B2	ENST00000467702	0.02338	0.02338	T	T
ATP2B2	ENST00000467702	0.02449	0.02449	F	T
ATP2B2	ENST00000360273	0.1796	0.1796	T	T
ATP2C2	ENST00000262429	0.03864	0.03864	T	T
ATP2C2	ENST00000416219	0.03864	0.03864	T	T
ATP5MJ	ENST00000557040	0.0193	0.0193	T	T
ATP6V0D2	ENST00000521564	0.01283	0.01283	T	T
ATP6V0D2	ENST00000521564	0.3463	0.3463	F	T
ATP6V0D2	ENST00000521564	0.3504	0.3504	F	T
ATP6V1B2	ENST00000519667	0.04615	0.04615	T	T
ATP8A2	ENST00000255283	0.08635	0.08635	T	T
ATP8A2	ENST00000255283	0.1244	0.1244	F	T
ATPSCKMT	ENST00000511437	0.1844	0.1844	T	T
ATRNL1	ENST00000526373	0.001135	0.001135	T	T
ATRNL1	ENST00000526373	0.03109	0.03109	F	T
ATRNL1	ENST00000526373	0.4431	0.4431	F	T
ATXN1	ENST00000642969	0.05609	0.05609	T	T
ATXN1	ENST00000244769	0.2017	0.2017	T	T
ATXN1	ENST00000436367	0.2588	0.2588	F	T
ATXN10	ENST00000402380	0.03213	0.03213	T	T
ATXN7	ENST00000484332	0.01807	0.01807	T	T
ATXN7	ENST00000522345	0.03745	0.03745	T	T
ATXN7L3B	ENST00000519948	0.7482	0.7482	T	T
ATXN7L3B	ENST00000519948	0.9309	0.9309	F	T
AUTS2	ENST00000449547	0.298	0.298	T	T
AUTS2	ENST00000644939	0.3884	0.3884	T	T
AUTS2	ENST00000644939	0.6131	0.6131	F	T
AUTS2	ENST00000644939	0.6557	0.6557	F	T
AUTS2	ENST00000644939	0.7806	0.7806	F	T
AVPR1A	ENST00000299178	0.07166	0.07166	T	T
AZI2	ENST00000429369	0.018	0.018	T	T
AZIN1	ENST00000520402	0.0636	0.0636	T	T
AZIN2	ENST00000373440	0.05504	0.05504	T	T
AZIN2	ENST00000373441	0.05504	0.05504	T	T
B3GALT1	ENST00000392690	0.4172	0.4172	T	T
B3GALT1	ENST00000392690	0.4549	0.4549	F	T
B3GALT2	ENST00000367434	0.04948	0.04948	T	T
B3GALT2	ENST00000367434	0.3975	0.3975	F	T
B3GALT2	ENST00000367434	0.4843	0.4843	F	T
B3GAT1	ENST00000524765	0.04933	0.04933	T	T
B3GAT1	ENST00000312527	0.4006	0.4006	F	T
B3GAT1	ENST00000312527	0.5006	0.5006	F	T
B3GNT8	ENST00000321702	0.00362	0.00362	T	T
BAIAP2	ENST00000416299	0.003101	0.003101	T	T
BAIAP2L1	ENST00000005260	0.1709	0.1709	T	T
BAMBI	ENST00000375533	0.4084	0.4084	T	T
BAMBI	ENST00000375533	0.5933	0.5933	F	T
BAMBI	ENST00000375533	0.5966	0.5966	F	T
BANF2	ENST00000246090	0.005347	0.005347	T	T
BANK1	ENST00000428908	0.002242	0.002242	T	T
BANK1	ENST00000444316	0.1301	0.1301	F	T
BANK1	ENST00000444316	0.5212	0.5212	F	T
BARD1	ENST00000432456	0.2278	0.2278	T	T
BASP1	ENST00000322611	0.05016	0.05016	T	T
BASP1	ENST00000606445	0.07196	0.07196	T	T
BBOX1	ENST00000525090	0.2755	0.2755	F	T
BBS2	ENST00000569941	0.01344	0.01344	T	T
BBS9	ENST00000627264	0.4299	0.4299	T	T
BCAS1	ENST00000395961	0.04096	0.04096	T	T
BCAT1	ENST00000538118	0.2656	0.2656	T	T
BCHE	ENST00000264381	0.6669	0.6669	T	T
BCKDHB	ENST00000356489	0.04696	0.04696	T	T
BCKDHB	ENST00000369760	0.04696	0.04696	T	T
BCL2L11	ENST00000432179	0.09314	0.09314	T	T
BCL2L11	ENST00000438054	0.6429	0.6429	F	T
BDNF	ENST00000439476	0.01611	0.01611	T	T
BDNF	ENST00000525528	0.01611	0.01611	T	T
BEAN1	ENST00000564819	0.004263	0.004263	T	T
BEND5	ENST00000371833	0.2631	0.2631	T	T
BFSP1	ENST00000377873	0.03863	0.03863	T	T
BFSP1	ENST00000377873	0.2127	0.2127	F	T
BHMT2	ENST00000255192	0.02111	0.02111	T	T
BHMT2	ENST00000518666	0.02111	0.02111	T	T
BHMT2	ENST00000521567	0.02111	0.02111	T	T
BICC1	ENST00000263103	0.1376	0.1376	T	T
BICD1	ENST00000281474	0.1868	0.1868	T	T
BICD2	ENST00000375512	0.004784	0.004784	T	T
BIRC3	ENST00000527309	0.005248	0.005248	T	T
BIRC6	ENST00000444173	0.1383	0.1383	T	T
BLM	ENST00000355112	0.04906	0.04906	T	T
BMP2	ENST00000378827	0.1537	0.1537	T	T
BMP2	ENST00000378827	0.2416	0.2416	F	T
BMP2	ENST00000378827	0.5064	0.5064	F	T
BMP2	ENST00000378827	0.6864	0.6864	F	T
BMP2	ENST00000378827	0.7197	0.7197	F	T
BMP2	ENST00000378827	0.9357	0.9357	F	T
BMP2K	ENST00000502613	0.0755	0.0755	T	T
BMP3	ENST00000282701	0.05184	0.05184	T	T
BMP4	ENST00000559642	0.2435	0.2435	T	T
BMP4	ENST00000609748	0.259	0.259	F	T
BMP4	ENST00000609748	0.3598	0.3598	F	T
BMP5	ENST00000370830	0.1939	0.1939	T	T
BMPER	ENST00000297161	0.0231	0.0231	T	T
BMPER	ENST00000648982	0.03765	0.03765	F	T
BMPER	ENST00000297161	0.3185	0.3185	F	T
BMPER	ENST00000297161	0.3913	0.3913	F	T
BMPER	ENST00000648982	0.615	0.615	F	T
BMPR1B	ENST00000394931	0.2217	0.2217	T	T
BOD1	ENST00000462674	0.08115	0.08115	T	T
BOD1L2	ENST00000585477	0.07368	0.07368	T	T
BOLL	ENST00000430004	0.02825	0.02825	T	T
BOLL	ENST00000433157	0.02825	0.02825	T	T
BPGM	ENST00000443095	0.03265	0.03265	T	T
BPIFB1	ENST00000253354	0.01639	0.01639	T	T
BPNT2	ENST00000517461	0.3084	0.3084	T	T
BRAT1	ENST00000340611	0.008633	0.008633	T	T
BRD1	ENST00000216267	0.8747	0.8747	T	T
BRD1	ENST00000457780	0.8747	0.8747	T	T
BRINP1	ENST00000373964	0.06526	0.06526	T	T
BRINP1	ENST00000265922	0.1344	0.1344	F	T
BRINP1	ENST00000265922	0.3348	0.3348	F	T
BRINP1	ENST00000265922	0.3685	0.3685	F	T
BRINP1	ENST00000373964	0.6407	0.6407	F	T
BRINP1	ENST00000373964	0.6478	0.6478	F	T
BRINP2	ENST00000361539	0.2082	0.2082	T	T
BRINP2	ENST00000361539	0.7188	0.7188	F	T
BRME1	ENST00000346736	0.0008463	0.0008463	T	T
BRME1	ENST00000591586	0.0008463	0.0008463	T	T
BRMS1L	ENST00000551774	0.06933	0.06933	T	T
BTBD11	ENST00000357167	0.1285	0.1285	T	T
BTBD9	ENST00000408958	0.2969	0.2969	T	T
BTD	ENST00000482824	0.02632	0.02632	T	T
BTG3	ENST00000348354	0.002395	0.002395	T	T
BTG3	ENST00000339775	0.03122	0.03122	F	T
BTG3	ENST00000339775	0.09908	0.09908	F	T
BUB3	ENST00000407911	0.1152	0.1152	T	T
BUB3	ENST00000407911	0.1203	0.1203	F	T
BUB3	ENST00000407911	0.2645	0.2645	F	T
BUB3	ENST00000407911	0.3881	0.3881	F	T
BUD13	ENST00000260210	0.1874	0.1874	F	T
BUD13	ENST00000375445	0.1874	0.1874	F	T
BUD13	ENST00000260210	0.8458	0.8458	F	T
BUD13	ENST00000375445	0.8458	0.8458	F	T
BUD23	ENST00000453316	0.009187	0.009187	T	T
C1D	ENST00000407324	0.2123	0.2123	F	T
C1QL2	ENST00000272520	0.1586	0.1586	F	T
C1QTNF2	ENST00000393975	0.0393	0.0393	T	T
C1QTNF2	ENST00000652664	0.0393	0.0393	T	T
C1QTNF9	ENST00000332018	0.06161	0.06161	T	T
C2CD2	ENST00000380486	0.008688	0.008688	T	T
C8B	ENST00000371237	0.01146	0.01146	T	T
