Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
ADAM15	ENST00000355956	0.0138	0.0138	F	T
ADAM15	ENST00000356955	0.0138	0.0138	F	T
ADAM15	ENST00000359280	0.0138	0.0138	F	T
ADAM15	ENST00000360674	0.0138	0.0138	F	T
ADAM15	ENST00000368412	0.0138	0.0138	F	T
ADAM15	ENST00000449910	0.0138	0.0138	F	T
ADAM29	ENST00000514159	0.09782	0.09782	T	T
ADAMTS13	ENST00000371910	0.002216	0.002216	T	T
ADAMTS14	ENST00000373207	0.02281	0.02281	T	T
ADAMTS14	ENST00000373208	0.08589	0.08589	F	T
ADAMTS17	ENST00000568565	0.006158	0.006158	T	T
ADAMTS3	ENST00000286657	0.3483	0.3483	T	T
ADAMTS5	ENST00000284987	0.9641	0.9641	T	T
ADAMTS6	ENST00000381055	0.08306	0.08306	T	T
ADAMTS6	ENST00000381055	0.5216	0.5216	F	T
ADAMTS7	ENST00000388820	0.04281	0.04281	T	T
ADAMTSL1	ENST00000636209	0.03384	0.03384	T	T
ADAMTSL1	ENST00000380538	0.09797	0.09797	T	T
ADAMTSL4	ENST00000369038	0.001323	0.001323	T	T
ADAMTSL4	ENST00000369038	0.002201	0.002201	F	T
ADAMTSL4	ENST00000271643	0.01797	0.01797	F	T
ADAMTSL4	ENST00000369039	0.01797	0.01797	F	T
ADAMTSL5	ENST00000590090	0.002906	0.002906	T	T
ADAR	ENST00000649022	0.004323	0.004323	T	T
ADAR	ENST00000649724	0.1175	0.1175	F	T
ADARB1	ENST00000389863	0.01052	0.01052	T	T
ADARB1	ENST00000437626	0.01052	0.01052	T	T
ADARB2	ENST00000381312	0.08417	0.08417	T	T
ADARB2	ENST00000381312	0.08472	0.08472	F	T
ADARB2	ENST00000381312	0.1569	0.1569	F	T
ADARB2	ENST00000381305	0.2885	0.2885	F	T
ADARB2	ENST00000381305	0.2936	0.2936	F	T
ADARB2	ENST00000381305	0.4628	0.4628	F	T
ADARB2	ENST00000381312	0.4768	0.4768	F	T
ADARB2	ENST00000381312	0.747	0.747	F	T
ADAT2	ENST00000606514	0.1206	0.1206	T	T
ADAT2	ENST00000606514	0.283	0.283	F	T
ADCY2	ENST00000338316	0.3156	0.3156	T	T
ADCY5	ENST00000462833	0.03466	0.03466	T	T
ADD1	ENST00000651918	0.002247	0.002247	T	T
ADGRD1	ENST00000543617	0.3442	0.3442	T	T
ADGRE3	ENST00000443157	0.07413	0.07413	T	T
ADGRE5	ENST00000358600	0.1259	0.1259	T	T
ADGRG6	ENST00000508295	0.05457	0.05457	T	T
ADGRG6	ENST00000508295	0.1758	0.1758	F	T
ADGRG7	ENST00000475887	0.01752	0.01752	T	T
ADGRL2	ENST00000402328	0.5724	0.5724	T	T
ADGRL2	ENST00000402328	0.5742	0.5742	F	T
ADGRL4	ENST00000661030	0.1376	0.1376	T	T
ADGRV1	ENST00000405460	0.03517	0.03517	T	T
ADGRV1	ENST00000640403	0.07122	0.07122	T	T
ADGRV1	ENST00000640403	0.07388	0.07388	F	T
ADGRV1	ENST00000640403	0.07723	0.07723	F	T
ADH6	ENST00000394897	0.07436	0.07436	T	T
ADIPOR2	ENST00000357103	0.02209	0.02209	T	T
ADORA2A	ENST00000424232	0.03168	0.03168	T	T
ADORA2A	ENST00000611543	0.03168	0.03168	T	T
ADORA2B	ENST00000304222	0.08377	0.08377	T	T
ADORA3	ENST00000241356	0.006062	0.006062	T	T
ADPGK	ENST00000456471	0.0208	0.0208	T	T
ADRA1B	ENST00000641205	0.307	0.307	T	T
ADRA1D	ENST00000379453	0.2417	0.2417	T	T
ADRA2C	ENST00000330055	0.0868	0.0868	T	T
ADRA2C	ENST00000330055	0.1302	0.1302	F	T
ADSS1	ENST00000332972	0.01021	0.01021	T	T
AFAP1	ENST00000358461	0.05595	0.05595	T	T
AFAP1	ENST00000420658	0.05595	0.05595	T	T
AFDN	ENST00000497596	0.02599	0.02599	T	T
AFDN	ENST00000400825	0.2897	0.2897	F	T
AGA	ENST00000264595	0.5741	0.5741	T	T
AGAP1	ENST00000409538	0.1053	0.1053	T	T
AGAP1	ENST00000402604	0.1419	0.1419	T	T
AGBL1	ENST00000614907	0.9734	0.9734	T	T
AGBL4	ENST00000416121	0.2152	0.2152	T	T
AGBL4	ENST00000416121	0.6466	0.6466	F	T
AGFG1	ENST00000456594	0.002629	0.002629	T	T
AGL	ENST00000370161	0.005369	0.005369	T	T
AGPAT3	ENST00000398063	0.02006	0.02006	T	T
AGTPBP1	ENST00000337006	0.0558	0.0558	T	T
AGTPBP1	ENST00000628899	0.0558	0.0558	T	T
AGTR1	ENST00000404754	0.02275	0.02275	T	T
AGTRAP	ENST00000510878	0.009909	0.009909	T	T
AHDC1	ENST00000644989	0.08504	0.08504	T	T
AHSG	ENST00000411641	0.02146	0.02146	T	T
AIFM2	ENST00000373248	0.06633	0.06633	T	T
AIG1	ENST00000367601	0.09215	0.09215	T	T
AIG1	ENST00000458219	0.2829	0.2829	F	T
AIPL1	ENST00000570584	0.09954	0.09954	T	T
AK5	ENST00000478255	0.1902	0.1902	T	T
AKAP13	ENST00000558166	0.03879	0.03879	T	T
AKAP8L	ENST00000600247	0.004344	0.004344	T	T
AKAP9	ENST00000356239	0.04085	0.04085	T	T
AKIRIN2	ENST00000257787	0.3188	0.3188	T	T
AKR1B1	ENST00000285930	0.1034	0.1034	T	T
AKR1D1	ENST00000438242	0.1364	0.1364	T	T
AKTIP	ENST00000568022	0.06188	0.06188	T	T
ALAS1	ENST00000469224	0.01815	0.01815	T	T
ALAS1	ENST00000469224	0.01906	0.01906	F	T
ALCAM	ENST00000465413	0.2568	0.2568	T	T
ALCAM	ENST00000306107	0.5626	0.5626	T	T
ALCAM	ENST00000306107	0.6928	0.6928	F	T
ALDH1A2	ENST00000559517	0.03057	0.03057	T	T
ALDH1B1	ENST00000377698	0.0002439	0.0002439	T	T
ALDH1B1	ENST00000635162	0.0002439	0.0002439	T	T
ALG10	ENST00000538927	0.5629	0.5629	T	T
ALG1L	ENST00000611639	0.06992	0.06992	T	T
ALG2	ENST00000319033	0.07893	0.07893	T	T
ALKBH4	ENST00000292566	0.01783	0.01783	T	T
ALOX12B	ENST00000649809	0.004799	0.004799	T	T
ALOX12B	ENST00000647874	0.01144	0.01144	T	T
ALOX12B	ENST00000649809	0.02729	0.02729	F	T
ALOX12B	ENST00000649809	0.03958	0.03958	F	T
ALOX15B	ENST00000573359	0.006163	0.006163	T	T
ALOX15B	ENST00000573359	0.03711	0.03711	F	T
ALOX5AP	ENST00000617770	0.04844	0.04844	T	T
ALPL	ENST00000540617	0.01612	0.01612	T	T
AMBRA1	ENST00000526545	0.02949	0.02949	T	T
AMOTL1	ENST00000433060	0.06426	0.06426	T	T
AMOTL2	ENST00000505596	0.07012	0.07012	T	T
AMPD3	ENST00000532250	0.004382	0.004382	T	T
AMZ1	ENST00000312371	0.0006258	0.0006258	T	T
ANAPC1	ENST00000427997	0.331	0.331	T	T
ANAPC10	ENST00000504721	0.1763	0.1763	F	T
ANAPC4	ENST00000505991	0.2307	0.2307	T	T
ANGEL2	ENST00000366962	0.03031	0.03031	T	T
ANGPT2	ENST00000325203	0.00464	0.00464	T	T
ANGPT2	ENST00000325203	0.00567	0.00567	F	T
ANGPTL2	ENST00000373417	0.03392	0.03392	T	T
ANGPTL5	ENST00000534527	0.2439	0.2439	T	T
ANK1	ENST00000289734	0.0873	0.0873	T	T
ANK1	ENST00000347528	0.0873	0.0873	T	T
ANK2	ENST00000514167	0.1191	0.1191	T	T
ANK2	ENST00000514167	0.1297	0.1297	F	T
ANK3	ENST00000373827	0.01977	0.01977	T	T
ANK3	ENST00000617800	0.05382	0.05382	T	T
ANK3	ENST00000280772	0.1051	0.1051	T	T
ANKFN1	ENST00000566473	0.01403	0.01403	T	T
ANKFN1	ENST00000653862	0.02868	0.02868	T	T
ANKFN1	ENST00000318698	0.1376	0.1376	F	T
ANKFN1	ENST00000572945	0.3062	0.3062	F	T
ANKFY1	ENST00000574736	0.0395	0.0395	T	T
ANKRD10	ENST00000267339	0.00876	0.00876	T	T
ANKRD10	ENST00000603993	0.1041	0.1041	F	T
ANKRD13A	ENST00000551491	0.01252	0.01252	T	T
ANKRD13A	ENST00000547639	0.01442	0.01442	T	T
ANKRD28	ENST00000399451	0.0831	0.0831	T	T
ANKRD30BL	ENST00000409867	0.1772	0.1772	T	T
ANKRD30BL	ENST00000409867	0.5981	0.5981	F	T
ANKRD33B	ENST00000296657	0.002681	0.002681	T	T
ANKRD33B	ENST00000296657	0.02518	0.02518	F	T
ANKRD36	ENST00000620383	0.3808	0.3808	T	T
ANKRD36B	ENST00000359901	0.03302	0.03302	T	T
ANKRD36C	ENST00000612359	0.1353	0.1353	T	T
ANKRD46	ENST00000519316	0.1868	0.1868	T	T
ANKRD46	ENST00000519316	0.1873	0.1873	F	T
ANKRD46	ENST00000519316	0.1908	0.1908	F	T
ANKRD49	ENST00000302755	0.009523	0.009523	T	T
ANKRD50	ENST00000504087	0.08281	0.08281	T	T
ANKRD50	ENST00000515641	0.08281	0.08281	T	T
ANKRD9	ENST00000560748	0.03615	0.03615	T	T
ANKS1B	ENST00000552748	0.004735	0.004735	T	T
ANKS1B	ENST00000552748	0.02822	0.02822	F	T
ANKS1B	ENST00000552748	0.1841	0.1841	F	T
ANKS1B	ENST00000546568	0.2306	0.2306	T	T
ANKS1B	ENST00000546960	0.2306	0.2306	T	T
ANKS6	ENST00000353234	0.01524	0.01524	T	T
ANO1	ENST00000355303	0.06546	0.06546	T	T
ANO1	ENST00000355303	0.1818	0.1818	F	T
ANO10	ENST00000413397	0.01969	0.01969	T	T
ANO10	ENST00000448045	0.157	0.157	T	T
ANO3	ENST00000531568	0.03146	0.03146	T	T
ANO5	ENST00000324559	0.3345	0.3345	T	T
ANP32D	ENST00000266594	0.1137	0.1137	T	T
ANTXRL	ENST00000619553	0.2358	0.2358	T	T
ANTXRL	ENST00000619553	0.2364	0.2364	F	T
ANXA11	ENST00000447489	0.01035	0.01035	T	T
ANXA11	ENST00000437799	0.01957	0.01957	F	T
ANXA2	ENST00000559176	0.1699	0.1699	T	T
ANXA2R	ENST00000616064	0.09093	0.09093	T	T
ANXA2R	ENST00000616064	0.09257	0.09257	F	T
ANXA4	ENST00000409920	0.0008088	0.0008088	T	T
AOPEP	ENST00000445181	0.1021	0.1021	T	T
AOPEP	ENST00000451893	0.1564	0.1564	T	T
AP1G2	ENST00000554477	0.003812	0.003812	T	T
AP1M1	ENST00000586543	0.01018	0.01018	T	T
AP1S3	ENST00000446015	0.2128	0.2128	T	T
AP1S3	ENST00000446015	0.2236	0.2236	F	T
AP3B1	ENST00000519295	0.1422	0.1422	T	T
AP3D1	ENST00000643116	0.0003379	0.0003379	T	T
AP3M1	ENST00000372745	0.07229	0.07229	T	T
AP5M1	ENST00000554863	0.01142	0.01142	T	T
AP5M1	ENST00000554863	0.07944	0.07944	F	T
APBA2	ENST00000558358	0.02612	0.02612	T	T
APBB1	ENST00000311051	0.01453	0.01453	T	T
APBB1IP	ENST00000356785	0.1304	0.1304	T	T
APC	ENST00000504915	0.004748	0.004748	T	T
APCDD1	ENST00000355285	0.0002389	0.0002389	T	T
APH1B	ENST00000560890	0.02837	0.02837	T	T
APLNR	ENST00000611099	0.03724	0.03724	T	T
APOB	ENST00000399256	0.04234	0.04234	T	T
APOBEC3A	ENST00000402255	0.02158	0.02158	T	T
APOBEC3H	ENST00000613996	0.000225	0.000225	T	T
APOBEC3H	ENST00000348946	0.0007484	0.0007484	T	T
APOBEC3H	ENST00000401756	0.0007484	0.0007484	T	T
APOBEC3H	ENST00000421988	0.0007484	0.0007484	T	T
APOBEC3H	ENST00000442487	0.0007484	0.0007484	T	T
APOBEC3H	ENST00000613677	0.0007484	0.0007484	T	T
APOBEC3H	ENST00000348946	0.001388	0.001388	F	T
APOBEC3H	ENST00000421988	0.001388	0.001388	F	T
APOBEC3H	ENST00000613677	0.001388	0.001388	F	T
APOH	ENST00000577982	0.002498	0.002498	T	T
APOH	ENST00000577982	0.02533	0.02533	F	T
APOL5	ENST00000249044	0.04441	0.04441	T	T
APPBP2	ENST00000585368	0.04999	0.04999	T	T
APPBP2	ENST00000083182	0.05938	0.05938	F	T
APRT	ENST00000378364	0.02087	0.02087	T	T
APTX	ENST00000309615	0.0004898	0.0004898	T	T
APTX	ENST00000379812	0.0004898	0.0004898	T	T
APTX	ENST00000379813	0.0004898	0.0004898	T	T
APTX	ENST00000379819	0.0004898	0.0004898	T	T
APTX	ENST00000379825	0.0004898	0.0004898	T	T
APTX	ENST00000397172	0.0004898	0.0004898	T	T
APTX	ENST00000436040	0.0004898	0.0004898	T	T
APTX	ENST00000463596	0.0004898	0.0004898	T	T
APTX	ENST00000473221	0.0004898	0.0004898	T	T
APTX	ENST00000476858	0.0004898	0.0004898	T	T
APTX	ENST00000477119	0.0004898	0.0004898	T	T
AQP12B	ENST00000407834	0.04489	0.04489	T	T
AQP7	ENST00000447660	0.005407	0.005407	T	T
ARAP1	ENST00000427971	0.001255	0.001255	T	T
ARAP2	ENST00000618163	0.9537	0.9537	T	T
ARAP3	ENST00000239440	0.1085	0.1085	T	T
AREL1	ENST00000356357	0.008115	0.008115	T	T
AREL1	ENST00000555249	0.008115	0.008115	T	T
AREL1	ENST00000356357	0.009052	0.009052	F	T
AREL1	ENST00000555249	0.009052	0.009052	F	T
ARF4	ENST00000496292	0.02818	0.02818	T	T
ARFGEF1	ENST00000518789	0.07157	0.07157	T	T
ARGLU1	ENST00000400198	0.006998	0.006998	T	T
ARHGAP10	ENST00000336498	0.01617	0.01617	T	T
ARHGAP12	ENST00000311380	0.03244	0.03244	T	T
ARHGAP15	ENST00000295095	0.04291	0.04291	T	T
ARHGAP23	ENST00000614693	0.0006466	0.0006466	T	T
ARHGAP24	ENST00000503995	0.05745	0.05745	T	T
ARHGAP24	ENST00000264343	0.08481	0.08481	T	T
ARHGAP24	ENST00000395184	0.1082	0.1082	F	T
ARHGAP24	ENST00000395184	0.1205	0.1205	F	T
ARHGAP26	ENST00000443674	0.01693	0.01693	T	T
ARHGAP26	ENST00000274498	0.02549	0.02549	T	T
ARHGAP26	ENST00000645722	0.02549	0.02549	T	T
ARHGAP27	ENST00000528384	0.009477	0.009477	T	T
ARHGAP28	ENST00000579689	0.009744	0.009744	T	T
ARHGAP28	ENST00000532723	0.04241	0.04241	T	T
ARHGAP29	ENST00000370217	0.1505	0.1505	T	T
ARHGAP32	ENST00000392657	0.07824	0.07824	T	T
ARHGAP32	ENST00000392657	0.1245	0.1245	F	T
ARHGAP35	ENST00000404338	0.01651	0.01651	T	T
ARHGAP35	ENST00000614079	0.01651	0.01651	T	T
ARHGAP39	ENST00000276826	0.03571	0.03571	T	T
ARHGAP5	ENST00000555814	0.2997	0.2997	T	T
ARHGAP5	ENST00000555814	0.3958	0.3958	F	T
ARHGEF1	ENST00000595723	0.00152	0.00152	T	T
ARHGEF10L	ENST00000375415	0.03319	0.03319	T	T
ARHGEF18	ENST00000599752	0.03064	0.03064	T	T
ARHGEF19	ENST00000270747	0.0004778	0.0004778	T	T
ARHGEF26	ENST00000465817	0.049	0.049	T	T
ARHGEF26	ENST00000356448	0.1575	0.1575	F	T
ARHGEF26	ENST00000356448	0.5622	0.5622	F	T
ARHGEF3	ENST00000497267	0.01554	0.01554	T	T
ARHGEF33	ENST00000409978	0.00727	0.00727	T	T
ARHGEF33	ENST00000433605	0.03589	0.03589	T	T
ARHGEF7	ENST00000544132	0.01564	0.01564	T	T
ARIH1	ENST00000562891	0.09027	0.09027	T	T
ARL15	ENST00000502271	0.1295	0.1295	T	T
ARL17A	ENST00000336125	0.002946	0.002946	T	T
ARL4C	ENST00000339728	0.004364	0.004364	T	T
ARL4C	ENST00000390645	0.04303	0.04303	F	T
ARL4C	ENST00000339728	0.09618	0.09618	F	T
ARL4D	ENST00000320033	0.008318	0.008318	T	T
ARL6	ENST00000335979	0.2711	0.2711	F	T
ARL6	ENST00000394206	0.2711	0.2711	F	T
ARL6IP1	ENST00000562234	0.0004609	0.0004609	T	T
ARL6IP1	ENST00000562234	0.02283	0.02283	F	T
ARL6IP5	ENST00000478935	0.03304	0.03304	T	T
ARL8B	ENST00000419534	0.03082	0.03082	T	T
ARL8B	ENST00000611208	0.108	0.108	F	T
ARMC2	ENST00000414610	0.02167	0.02167	T	T
ARMC2	ENST00000414610	0.02475	0.02475	F	T
ARMC8	ENST00000468560	0.03272	0.03272	T	T
ARPIN	ENST00000357484	0.001117	0.001117	T	T
ARPIN	ENST00000357484	0.04918	0.04918	F	T
ARPIN	ENST00000357484	0.08028	0.08028	F	T
ARRDC4	ENST00000268042	0.133	0.133	T	T
ARSJ	ENST00000315366	0.01191	0.01191	T	T
ART5	ENST00000453353	0.2547	0.2547	F	T
ASAP2	ENST00000315273	0.1254	0.1254	T	T
ASB14	ENST00000389601	0.05428	0.05428	T	T
ASB14	ENST00000487349	0.05428	0.05428	T	T
ASB14	ENST00000389601	0.06224	0.06224	F	T
ASB14	ENST00000487349	0.06224	0.06224	F	T
ASB18	ENST00000447030	0.006437	0.006437	T	T
ASCC1	ENST00000530394	0.004506	0.004506	T	T
ASCC3	ENST00000522650	0.0458	0.0458	T	T
ASCC3	ENST00000522650	0.04788	0.04788	F	T
ASCC3	ENST00000522650	0.05626	0.05626	F	T
ASCC3	ENST00000522650	0.06354	0.06354	F	T
ASCC3	ENST00000522650	0.06608	0.06608	F	T
ASCC3	ENST00000522650	0.06912	0.06912	F	T
ASCC3	ENST00000369143	0.4085	0.4085	F	T
ASCL5	ENST00000449188	0.02567	0.02567	T	T
ASH1L	ENST00000368346	0.05924	0.05924	T	T
ASH2L	ENST00000343823	0.03097	0.03097	T	T
ASIC2	ENST00000359872	0.08059	0.08059	T	T
ASIC2	ENST00000359872	0.4856	0.4856	F	T
ASIC2	ENST00000359872	0.5244	0.5244	F	T
ASIP	ENST00000568305	0.01822	0.01822	T	T
ASPG	ENST00000546892	0.009579	0.009579	T	T
ASPG	ENST00000546892	0.1146	0.1146	F	T
ASPH	ENST00000519264	0.1445	0.1445	T	T
ASPHD1	ENST00000651383	0.02204	0.02204	T	T
ASPM	ENST00000294732	0.0479	0.0479	T	T
ASTE1	ENST00000505290	0.05256	0.05256	T	T
ASTN2	ENST00000417725	0.2742	0.2742	T	T
ATAD3A	ENST00000378756	0.002037	0.002037	T	T
ATAD3A	ENST00000378756	0.003742	0.003742	F	T
ATAD3C	ENST00000378785	0.004531	0.004531	T	T
ATAD3C	ENST00000378785	0.005077	0.005077	F	T
ATE1	ENST00000423243	0.07984	0.07984	T	T
ATE1	ENST00000423243	0.08099	0.08099	F	T
ATF7IP	ENST00000542508	0.00173	0.00173	T	T
ATF7IP	ENST00000541056	0.004485	0.004485	T	T
ATF7IP	ENST00000539057	0.00656	0.00656	T	T
ATG2B	ENST00000359933	0.003124	0.003124	T	T
ATG4C	ENST00000414558	0.1618	0.1618	T	T
ATG4C	ENST00000414558	0.1628	0.1628	F	T
ATG7	ENST00000423116	0.07389	0.07389	T	T
ATL2	ENST00000629272	0.01081	0.01081	T	T
ATMIN	ENST00000566488	0.001126	0.001126	T	T
ATP10D	ENST00000504445	0.003714	0.003714	T	T
ATP11A	ENST00000375630	0.04241	0.04241	T	T
ATP11A	ENST00000375645	0.04241	0.04241	T	T
ATP11A	ENST00000487903	0.04241	0.04241	T	T
ATP11A	ENST00000418678	0.06167	0.06167	T	T
ATP11A	ENST00000375630	0.06608	0.06608	F	T
ATP11A	ENST00000375645	0.06608	0.06608	F	T
ATP11A	ENST00000487903	0.06608	0.06608	F	T
ATP11A	ENST00000375630	0.07055	0.07055	F	T
ATP11A	ENST00000375645	0.07055	0.07055	F	T
ATP11A	ENST00000487903	0.07055	0.07055	F	T
ATP11A	ENST00000375630	0.07167	0.07167	F	T
ATP11A	ENST00000375645	0.07167	0.07167	F	T
ATP11A	ENST00000487903	0.07167	0.07167	F	T
ATP11A	ENST00000375630	0.08593	0.08593	F	T
ATP11A	ENST00000375645	0.08593	0.08593	F	T
ATP11A	ENST00000487903	0.08593	0.08593	F	T
ATP11B	ENST00000482070	0.001055	0.001055	T	T
ATP13A4	ENST00000400270	0.01996	0.01996	T	T
ATP13A4	ENST00000295548	0.04812	0.04812	T	T
ATP1A2	ENST00000447527	0.02352	0.02352	T	T
ATP1B3	ENST00000475483	0.01538	0.01538	T	T
ATP23	ENST00000300145	0.2926	0.2926	F	T
ATP23	ENST00000300145	0.3936	0.3936	F	T
ATP2B1	ENST00000551310	0.07056	0.07056	T	T
ATP2B1	ENST00000551310	0.07414	0.07414	F	T
ATP2B1	ENST00000551310	0.07756	0.07756	F	T
ATP2B1	ENST00000551310	0.7877	0.7877	F	T
ATP2B1	ENST00000551310	0.7882	0.7882	F	T
ATP2B1	ENST00000551310	0.7891	0.7891	F	T
ATP2B2	ENST00000467702	0.002106	0.002106	T	T
ATP2B2	ENST00000644553	0.04755	0.04755	T	T
ATP2B2	ENST00000646379	0.07519	0.07519	T	T
ATP2C2	ENST00000262429	0.07006	0.07006	T	T
ATP2C2	ENST00000416219	0.07006	0.07006	T	T
ATP5F1D	ENST00000395633	0.003191	0.003191	T	T
ATP5IF1	ENST00000465645	0.01043	0.01043	T	T
ATP5MC2	ENST00000552242	0.03212	0.03212	T	T
ATP5MC3	ENST00000284727	0.01269	0.01269	T	T
ATP5MC3	ENST00000284727	0.0339	0.0339	F	T
ATP5MC3	ENST00000284727	0.04059	0.04059	F	T
ATP5MC3	ENST00000284727	0.04772	0.04772	F	T
ATP5MC3	ENST00000284727	0.7259	0.7259	F	T
ATP6V0A4	ENST00000644341	0.01273	0.01273	T	T
ATP6V0C	ENST00000564973	0.002515	0.002515	T	T
ATP6V1A	ENST00000475322	0.05683	0.05683	T	T
ATP6V1E1	ENST00000413576	0.0527	0.0527	F	T
ATP6V1H	ENST00000520188	0.0751	0.0751	T	T
ATP6V1H	ENST00000520188	0.1752	0.1752	F	T
ATP8A2	ENST00000255283	0.4021	0.4021	F	T
ATP8B4	ENST00000558024	0.328	0.328	T	T
ATR	ENST00000661310	0.06925	0.06925	T	T
ATRNL1	ENST00000526373	0.03609	0.03609	T	T
ATXN1	ENST00000642969	0.4323	0.4323	T	T
ATXN2	ENST00000475132	0.0006858	0.0006858	T	T
ATXN2	ENST00000550844	0.00478	0.00478	T	T
ATXN2L	ENST00000566007	0.0003099	0.0003099	T	T
ATXN3	ENST00000393287	0.002645	0.002645	T	T
ATXN3	ENST00000429774	0.002645	0.002645	T	T
ATXN3	ENST00000545170	0.002645	0.002645	T	T
ATXN3	ENST00000620536	0.002645	0.002645	T	T
ATXN3	ENST00000621269	0.002645	0.002645	T	T
ATXN7	ENST00000538065	0.001525	0.001525	T	T
ATXN7L1	ENST00000478915	0.05045	0.05045	T	T
ATXN7L1	ENST00000472195	0.1231	0.1231	T	T
AUTS2	ENST00000664521	0.3823	0.3823	T	T
AUTS2	ENST00000644506	0.4442	0.4442	T	T
AVPR1A	ENST00000299178	0.3562	0.3562	F	T
AXDND1	ENST00000509175	0.06221	0.06221	T	T
AXDND1	ENST00000617277	0.06221	0.06221	T	T
AXIN2	ENST00000375702	0.1875	0.1875	T	T
