Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
ADI1	ENST00000327435	0.007051	0.007051	T	T
ADI1	ENST00000327435	0.007854	0.007854	F	T
ADK	ENST00000372734	0.4187	0.4187	T	T
ADO	ENST00000373783	0.08819	0.08819	T	T
ADORA2A	ENST00000424232	0.0356	0.0356	T	T
ADORA2A	ENST00000611543	0.0356	0.0356	T	T
ADORA2B	ENST00000304222	0.1943	0.1943	T	T
ADPGK	ENST00000456471	0.02141	0.02141	T	T
ADRA1A	ENST00000380573	0.2753	0.2753	T	T
ADRA1B	ENST00000306675	0.0391	0.0391	T	T
ADRA2A	ENST00000280155	0.2237	0.2237	T	T
ADRA2C	ENST00000330055	0.08673	0.08673	T	T
ADRB2	ENST00000305988	0.01348	0.01348	T	T
ADRM1	ENST00000491935	0.02429	0.02429	T	T
AEBP2	ENST00000512223	0.04919	0.04919	T	T
AEBP2	ENST00000398731	0.1842	0.1842	F	T
AFAP1	ENST00000358461	0.02139	0.02139	T	T
AFAP1	ENST00000420658	0.02139	0.02139	T	T
AFAP1L1	ENST00000296721	0.009016	0.009016	T	T
AFDN	ENST00000400825	0.2811	0.2811	T	T
AFDN	ENST00000400825	0.2814	0.2814	F	T
AGAP1	ENST00000418654	0.002346	0.002346	T	T
AGAP3	ENST00000468796	0.004002	0.004002	T	T
AGBL1	ENST00000441037	0.07995	0.07995	T	T
AGBL1	ENST00000614907	0.1163	0.1163	T	T
AGBL4	ENST00000416121	0.1985	0.1985	T	T
AGBL4	ENST00000416121	0.3166	0.3166	F	T
AGFG1	ENST00000458212	0.002367	0.002367	T	T
AGK	ENST00000629555	0.2264	0.2264	T	T
AGMO	ENST00000407277	0.02013	0.02013	T	T
AGPAT3	ENST00000398061	0.006312	0.006312	T	T
AGPAT4	ENST00000320285	0.07526	0.07526	T	T
AGPAT4	ENST00000320285	0.2411	0.2411	F	T
AGPS	ENST00000637633	0.001853	0.001853	T	T
AGRN	ENST00000651234	0.03491	0.03491	T	T
AGRN	ENST00000652369	0.03491	0.03491	T	T
AGTPBP1	ENST00000376083	0.6547	0.6547	T	T
AGTRAP	ENST00000376637	0.008821	0.008821	T	T
AHCY	ENST00000538132	0.03726	0.03726	T	T
AHI1	ENST00000457866	0.009189	0.009189	T	T
AHNAK	ENST00000530285	0.002708	0.002708	T	T
AHNAK	ENST00000530285	0.006445	0.006445	F	T
AHNAK	ENST00000530124	0.02885	0.02885	T	T
AHNAK	ENST00000530124	0.02945	0.02945	F	T
AHNAK	ENST00000530124	0.08227	0.08227	F	T
AIFM2	ENST00000373248	0.0632	0.0632	T	T
AIG1	ENST00000458219	0.1394	0.1394	T	T
AIG1	ENST00000458219	0.2907	0.2907	F	T
AIPL1	ENST00000570584	0.09956	0.09956	T	T
AIPL1	ENST00000570584	0.1749	0.1749	F	T
AJAP1	ENST00000378191	0.1322	0.1322	T	T
AJAP1	ENST00000378191	0.2322	0.2322	F	T
AJAP1	ENST00000378191	0.2333	0.2333	F	T
AJAP1	ENST00000378191	0.4224	0.4224	F	T
AK2	ENST00000548033	0.06368	0.06368	T	T
AK4	ENST00000545314	0.1673	0.1673	T	T
AK5	ENST00000354567	0.03712	0.03712	T	T
AK7	ENST00000555570	0.04444	0.04444	T	T
AKAP13	ENST00000559362	0.03894	0.03894	T	T
AKAP13	ENST00000559362	0.2422	0.2422	F	T
AKAP3	ENST00000545990	0.002052	0.002052	T	T
AKAP7	ENST00000474850	0.143	0.143	T	T
AKAP9	ENST00000491695	0.03636	0.03636	T	T
AKIRIN2	ENST00000257787	0.03348	0.03348	T	T
AKIRIN2	ENST00000257787	0.09472	0.09472	F	T
AKIRIN2	ENST00000257787	0.3261	0.3261	F	T
AKR1B15	ENST00000652743	0.004471	0.004471	T	T
AKR1E2	ENST00000487985	0.05725	0.05725	T	T
AKR1E2	ENST00000487985	0.05825	0.05825	F	T
AKTIP	ENST00000568022	0.06398	0.06398	T	T
AKTIP	ENST00000565408	0.0657	0.0657	T	T
ALCAM	ENST00000486979	0.03593	0.03593	T	T
ALCAM	ENST00000472644	0.1193	0.1193	T	T
ALCAM	ENST00000306107	0.3986	0.3986	F	T
ALCAM	ENST00000306107	0.56	0.56	F	T
ALCAM	ENST00000306107	0.5628	0.5628	F	T
ALDH1A1	ENST00000446946	0.0187	0.0187	T	T
ALDH1A1	ENST00000446946	0.01944	0.01944	F	T
ALDH1A2	ENST00000559517	0.03061	0.03061	T	T
ALDH1B1	ENST00000377698	0.2395	0.2395	F	T
ALDH2	ENST00000261733	0.02089	0.02089	T	T
ALDH3A2	ENST00000176643	0.000122	0.000122	T	T
ALDH3A2	ENST00000626500	0.000122	0.000122	T	T
ALDH3A2	ENST00000631291	0.000122	0.000122	T	T
ALDH3B1	ENST00000527514	0.006467	0.006467	T	T
ALDH3B2	ENST00000530069	0.1549	0.1549	F	T
ALDH3B2	ENST00000530069	0.2334	0.2334	F	T
ALDH3B2	ENST00000530069	0.2337	0.2337	F	T
ALDOA	ENST00000412304	0.000222	0.000222	T	T
ALG1	ENST00000544428	0.02333	0.02333	T	T
ALG10	ENST00000266483	0.3056	0.3056	T	T
ALG1L	ENST00000611639	0.2976	0.2976	T	T
ALG1L2	ENST00000425059	0.03436	0.03436	T	T
ALG2	ENST00000319033	0.08075	0.08075	T	T
ALKBH7	ENST00000245812	0.0003639	0.0003639	T	T
ALMS1	ENST00000651057	0.003034	0.003034	T	T
ALMS1	ENST00000651057	0.04656	0.04656	F	T
ALMS1	ENST00000651057	0.04745	0.04745	F	T
ALMS1	ENST00000651057	0.1177	0.1177	F	T
ALMS1	ENST00000651057	0.1188	0.1188	F	T
ALOX12	ENST00000251535	0.06327	0.06327	T	T
ALOX12B	ENST00000649809	0.04003	0.04003	T	T
ALOX15	ENST00000572265	0.01047	0.01047	T	T
ALOX5	ENST00000612635	0.09295	0.09295	T	T
ALOXE3	ENST00000380149	0.009157	0.009157	T	T
ALPL	ENST00000374840	0.01164	0.01164	T	T
ALPP	ENST00000392027	0.0007419	0.0007419	T	T
AMBRA1	ENST00000314845	0.03034	0.03034	T	T
AMD1	ENST00000368882	0.02276	0.02276	T	T
AMOTL1	ENST00000299004	0.00114	0.00114	T	T
AMOTL1	ENST00000433060	0.06528	0.06528	T	T
AMPD2	ENST00000476688	0.008134	0.008134	T	T
AMPD3	ENST00000532250	0.004367	0.004367	T	T
AMPH	ENST00000325590	0.07949	0.07949	T	T
AMPH	ENST00000441628	0.1821	0.1821	T	T
ANAPC1	ENST00000628342	0.005287	0.005287	T	T
ANAPC1	ENST00000427997	0.1446	0.1446	F	T
ANAPC1	ENST00000427997	0.6566	0.6566	F	T
ANAPC10	ENST00000504721	0.1946	0.1946	F	T
ANAPC10	ENST00000504721	0.3456	0.3456	F	T
ANAPC4	ENST00000315368	0.01425	0.01425	T	T
ANAPC5	ENST00000261819	0.02713	0.02713	T	T
ANAPC7	ENST00000552087	0.00218	0.00218	T	T
ANGEL2	ENST00000366962	0.03035	0.03035	T	T
ANGPT1	ENST00000297450	0.07994	0.07994	T	T
ANK1	ENST00000522543	0.02218	0.02218	T	T
ANK2	ENST00000514167	0.1145	0.1145	T	T
ANK2	ENST00000514167	0.1184	0.1184	F	T
ANK3	ENST00000474360	0.01124	0.01124	T	T
ANK3	ENST00000617800	0.0533	0.0533	T	T
ANK3	ENST00000617800	0.05377	0.05377	F	T
ANKDD1B	ENST00000601380	0.004486	0.004486	T	T
ANKDD1B	ENST00000601380	0.02781	0.02781	F	T
ANKDD1B	ENST00000601380	0.04461	0.04461	F	T
ANKEF1	ENST00000378392	0.03896	0.03896	T	T
ANKEF1	ENST00000378392	0.09647	0.09647	F	T
ANKFN1	ENST00000635860	0.09527	0.09527	T	T
ANKFN1	ENST00000318698	0.1373	0.1373	T	T
ANKFN1	ENST00000318698	0.1377	0.1377	F	T
ANKFN1	ENST00000572945	0.3055	0.3055	F	T
ANKFN1	ENST00000572945	0.3061	0.3061	F	T
ANKMY2	ENST00000627859	0.02027	0.02027	T	T
ANKRD1	ENST00000371697	0.007226	0.007226	T	T
ANKRD10	ENST00000603993	0.1083	0.1083	T	T
ANKRD18A	ENST00000399703	0.0009279	0.0009279	T	T
ANKRD22	ENST00000371930	0.004645	0.004645	T	T
ANKRD28	ENST00000399451	0.08174	0.08174	T	T
ANKRD28	ENST00000399451	0.08403	0.08403	F	T
ANKRD30B	ENST00000358984	0.1542	0.1542	T	T
ANKRD30B	ENST00000665241	0.1542	0.1542	T	T
ANKRD34C	ENST00000421388	0.1114	0.1114	T	T
ANKRD36	ENST00000620383	0.09063	0.09063	T	T
ANKRD36B	ENST00000258459	0.0541	0.0541	T	T
ANKRD36B	ENST00000438709	0.0541	0.0541	T	T
ANKRD36B	ENST00000359901	0.06611	0.06611	F	T
ANKRD36B	ENST00000497329	0.1697	0.1697	F	T
ANKRD36B	ENST00000497329	0.2107	0.2107	F	T
ANKRD36C	ENST00000612359	0.03579	0.03579	T	T
ANKRD36C	ENST00000612359	0.04789	0.04789	F	T
ANKRD44	ENST00000424317	0.003864	0.003864	T	T
ANKRD46	ENST00000519316	0.1866	0.1866	T	T
ANKRD50	ENST00000504087	0.8838	0.8838	T	T
ANKRD50	ENST00000515641	0.8838	0.8838	T	T
ANKRD6	ENST00000447838	0.01468	0.01468	T	T
ANKS1B	ENST00000552748	0.004642	0.004642	T	T
ANKS1B	ENST00000551560	0.01387	0.01387	F	T
ANKS1B	ENST00000546568	0.04737	0.04737	T	T
ANKS1B	ENST00000546960	0.04737	0.04737	T	T
ANLN	ENST00000428612	0.007198	0.007198	T	T
ANO3	ENST00000531568	0.06366	0.06366	T	T
ANO4	ENST00000392979	0.3451	0.3451	T	T
ANP32E	ENST00000629042	0.01053	0.01053	T	T
ANP32E	ENST00000534437	0.0362	0.0362	F	T
ANTXRL	ENST00000619553	0.1273	0.1273	T	T
ANXA10	ENST00000359299	0.6878	0.6878	F	T
ANXA11	ENST00000422982	0.0137	0.0137	T	T
ANXA13	ENST00000520519	0.06042	0.06042	T	T
ANXA2	ENST00000557904	0.01918	0.01918	T	T
ANXA2R	ENST00000314890	0.0006299	0.0006299	T	T
ANXA2R	ENST00000616064	0.1165	0.1165	F	T
ANXA6	ENST00000523164	0.0007015	0.0007015	T	T
ANXA6	ENST00000523164	0.00229	0.00229	F	T
ANXA7	ENST00000394847	0.01883	0.01883	T	T
AOAH	ENST00000617267	0.05119	0.05119	T	T
AOAH	ENST00000617267	0.2404	0.2404	F	T
AOPEP	ENST00000277198	0.004378	0.004378	T	T
AOPEP	ENST00000375315	0.005463	0.005463	T	T
AOPEP	ENST00000277198	0.04843	0.04843	F	T
AOPEP	ENST00000451893	0.1564	0.1564	T	T
AP1B1	ENST00000317368	0.0279	0.0279	T	T
AP1B1	ENST00000357586	0.0279	0.0279	T	T
AP1B1	ENST00000432560	0.0279	0.0279	T	T
AP1M1	ENST00000586543	0.00993	0.00993	T	T
AP1M1	ENST00000586543	0.01088	0.01088	F	T
AP1M2	ENST00000590923	0.005104	0.005104	T	T
AP2A2	ENST00000524559	0.01276	0.01276	T	T
AP3B1	ENST00000519295	0.1359	0.1359	F	T
AP3D1	ENST00000643010	0.01505	0.01505	T	T
AP3S1	ENST00000640413	0.07963	0.07963	T	T
AP4E1	ENST00000560508	0.1392	0.1392	T	T
AP4S1	ENST00000555417	0.003293	0.003293	T	T
AP4S1	ENST00000616371	0.003293	0.003293	T	T
AP5Z1	ENST00000649063	0.006699	0.006699	T	T
APBA2	ENST00000558358	0.06605	0.06605	T	T
APBA2	ENST00000558358	0.09129	0.09129	F	T
APBB1IP	ENST00000356785	0.1465	0.1465	T	T
APBB2	ENST00000513140	0.1572	0.1572	F	T
APC	ENST00000509732	0.1537	0.1537	T	T
APCDD1	ENST00000355285	0.275	0.275	T	T
APCDD1	ENST00000355285	0.3962	0.3962	F	T
APH1B	ENST00000560353	0.08355	0.08355	T	T
API5	ENST00000534695	0.9661	0.9661	F	T
APLNR	ENST00000611099	0.01281	0.01281	T	T
APMAP	ENST00000451442	0.03844	0.03844	T	T
APOB	ENST00000399256	0.04207	0.04207	T	T
APOBEC1	ENST00000229304	0.1463	0.1463	T	T
APOBEC3A	ENST00000402255	0.03123	0.03123	T	T
APOBEC3H	ENST00000613996	0.002324	0.002324	T	T
APOBEC3H	ENST00000613996	0.002744	0.002744	F	T
APOF	ENST00000398189	0.009684	0.009684	T	T
APOL5	ENST00000249044	0.04334	0.04334	T	T
APP	ENST00000359726	0.2239	0.2239	T	T
APPBP2	ENST00000585368	0.04988	0.04988	T	T
APPL1	ENST00000444459	0.01264	0.01264	T	T
APRT	ENST00000378364	0.03648	0.03648	T	T
APTX	ENST00000309615	0.000119	0.000119	T	T
APTX	ENST00000379812	0.000119	0.000119	T	T
APTX	ENST00000379813	0.000119	0.000119	T	T
APTX	ENST00000379819	0.000119	0.000119	T	T
APTX	ENST00000379825	0.000119	0.000119	T	T
APTX	ENST00000397172	0.000119	0.000119	T	T
APTX	ENST00000436040	0.000119	0.000119	T	T
APTX	ENST00000473221	0.000119	0.000119	T	T
APTX	ENST00000476858	0.000119	0.000119	T	T
APTX	ENST00000477119	0.000119	0.000119	T	T
AQP1	ENST00000651610	0.02651	0.02651	T	T
AQP1	ENST00000651610	0.02861	0.02861	F	T
AQP5	ENST00000293599	0.000183	0.000183	T	T
ARAP3	ENST00000513878	0.001884	0.001884	T	T
ARF1	ENST00000540651	0.01175	0.01175	T	T
ARFGEF1	ENST00000262215	0.3637	0.3637	T	T
ARGLU1	ENST00000400198	0.3249	0.3249	T	T
ARGLU1	ENST00000400198	0.9799	0.9799	F	T
ARHGAP1	ENST00000528837	0.01943	0.01943	T	T
ARHGAP10	ENST00000507661	0.3138	0.3138	T	T
ARHGAP10	ENST00000507661	0.4758	0.4758	F	T
ARHGAP17	ENST00000573449	0.05473	0.05473	T	T
ARHGAP19	ENST00000371027	0.0112	0.0112	T	T
ARHGAP19	ENST00000466484	0.01323	0.01323	T	T
ARHGAP21	ENST00000418325	0.02497	0.02497	T	T
ARHGAP21	ENST00000636842	0.06887	0.06887	T	T
ARHGAP21	ENST00000396432	0.07179	0.07179	T	T
ARHGAP23	ENST00000614693	0.007284	0.007284	T	T
ARHGAP23	ENST00000618942	0.02659	0.02659	T	T
ARHGAP24	ENST00000395183	0.02598	0.02598	T	T
ARHGAP24	ENST00000395183	0.02629	0.02629	F	T
ARHGAP24	ENST00000395184	0.03379	0.03379	T	T
ARHGAP24	ENST00000395184	0.1442	0.1442	F	T
ARHGAP25	ENST00000409202	0.05767	0.05767	T	T
ARHGAP26	ENST00000642734	0.02124	0.02124	T	T
ARHGAP26	ENST00000642734	0.02778	0.02778	F	T
ARHGAP27	ENST00000528384	0.009555	0.009555	T	T
ARHGAP28	ENST00000383472	0.246	0.246	T	T
ARHGAP29	ENST00000260526	0.006516	0.006516	T	T
ARHGAP29	ENST00000260526	0.01053	0.01053	F	T
ARHGAP31	ENST00000264245	0.008735	0.008735	T	T
ARHGAP32	ENST00000524655	0.0294	0.0294	T	T
ARHGAP32	ENST00000524655	0.0306	0.0306	F	T
ARHGAP32	ENST00000392657	0.1229	0.1229	T	T
ARHGAP42	ENST00000298815	0.01492	0.01492	T	T
ARHGAP42	ENST00000298815	0.1203	0.1203	F	T
ARHGAP42	ENST00000298815	0.3056	0.3056	F	T
ARHGAP42	ENST00000298815	0.444	0.444	F	T
ARHGAP44	ENST00000616670	0.04503	0.04503	T	T
ARHGAP45	ENST00000539243	0.001709	0.001709	T	T
ARHGAP9	ENST00000550399	0.004565	0.004565	T	T
ARHGDIG	ENST00000447871	0.002035	0.002035	T	T
ARHGEF1	ENST00000595723	0.0009678	0.0009678	T	T
ARHGEF10L	ENST00000375408	0.06068	0.06068	T	T
ARHGEF2	ENST00000462460	0.001419	0.001419	T	T
ARHGEF2	ENST00000462460	0.01435	0.01435	F	T
ARHGEF26	ENST00000356448	0.02628	0.02628	T	T
ARHGEF28	ENST00000512883	0.08242	0.08242	T	T
ARHGEF28	ENST00000512883	0.4336	0.4336	F	T
ARHGEF28	ENST00000512883	0.736	0.736	F	T
ARHGEF33	ENST00000433605	0.03591	0.03591	T	T
ARHGEF4	ENST00000392953	0.04353	0.04353	T	T
ARHGEF7	ENST00000544132	0.01578	0.01578	T	T
ARIH1	ENST00000562891	0.03128	0.03128	T	T
ARIH1	ENST00000562891	0.06277	0.06277	F	T
ARIH1	ENST00000564062	0.098	0.098	F	T
ARL4A	ENST00000404894	0.07751	0.07751	T	T
ARL4A	ENST00000404894	0.07901	0.07901	F	T
ARL4A	ENST00000404894	0.739	0.739	F	T
ARL5B	ENST00000377275	0.06011	0.06011	T	T
ARL6	ENST00000335979	0.1462	0.1462	T	T
ARL6	ENST00000394206	0.1462	0.1462	T	T
ARL6IP1	ENST00000562234	0.02132	0.02132	T	T
ARL6IP1	ENST00000562234	0.02281	0.02281	F	T
ARL8B	ENST00000611208	0.1069	0.1069	T	T
ARL8B	ENST00000611208	0.1245	0.1245	F	T
ARL8B	ENST00000611208	0.1277	0.1277	F	T
ARMC1	ENST00000518908	0.5632	0.5632	T	T
ARMC2	ENST00000414610	0.0205	0.0205	T	T
ARMC2	ENST00000414610	0.03004	0.03004	F	T
ARMH1	ENST00000434068	0.03436	0.03436	T	T
ARMH3	ENST00000456149	0.1126	0.1126	T	T
ARMH4	ENST00000555101	0.1355	0.1355	F	T
ARPC3	ENST00000547365	0.0229	0.0229	T	T
ARPIN	ENST00000460685	0.003856	0.003856	T	T
ARPP21	ENST00000450234	0.1843	0.1843	T	T
ARPP21	ENST00000450234	0.2387	0.2387	F	T
ARRB1	ENST00000532447	0.01794	0.01794	T	T
ARRDC2	ENST00000222250	0.07102	0.07102	T	T
ARRDC3	ENST00000265138	0.4506	0.4506	T	T
ARSA	ENST00000453344	0.02234	0.02234	T	T
ART5	ENST00000453353	0.2188	0.2188	T	T
ARTN	ENST00000414809	0.02802	0.02802	T	T
ARTN	ENST00000414809	0.02876	0.02876	F	T
ARVCF	ENST00000406259	0.008804	0.008804	T	T
ARVCF	ENST00000263207	0.02484	0.02484	T	T
