Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
BET1L	ENST00000410108	0.0005727	0.0005727	T	T
BET1L	ENST00000486280	0.0005727	0.0005727	T	T
BET1L	ENST00000529614	0.0005727	0.0005727	T	T
BLCAP	ENST00000414542	0.1259	0.1259	T	T
BMF	ENST00000431415	0.06243	0.06243	T	T
BORCS5	ENST00000298571	0.1252	0.1252	T	T
BPHL	ENST00000380368	0.0006805	0.0006805	T	T
BPHL	ENST00000380379	0.0006805	0.0006805	T	T
BPIFB1	ENST00000253354	0.01808	0.01808	T	T
BRF1	ENST00000549655	0.04673	0.04673	T	T
BRIP1	ENST00000584322	0.1538	0.1538	T	T
BSDC1	ENST00000455895	0.01923	0.01923	T	T
BSPH1	ENST00000344839	0.01741	0.01741	T	T
BTBD11	ENST00000415943	0.1205	0.1205	T	T
BTBD11	ENST00000357167	0.1861	0.1861	T	T
BTRC	ENST00000370183	0.05175	0.05175	T	T
BZW2	ENST00000407633	0.005797	0.005797	T	T
C1S	ENST00000406697	0.01113	0.01113	T	T
C2	ENST00000442278	0.001311	0.001311	T	T
C5AR1	ENST00000594787	0.01015	0.01015	T	T
CA6	ENST00000549778	0.01393	0.01393	T	T
CACNG7	ENST00000391766	0.04453	0.04453	T	T
CACTIN	ENST00000221899	0.0007385	0.0007385	T	T
CACTIN	ENST00000248420	0.0007385	0.0007385	T	T
CACTIN	ENST00000429344	0.0007385	0.0007385	T	T
CADM1	ENST00000543540	0.1755	0.1755	T	T
CADM2	ENST00000407528	0.09685	0.09685	T	T
CALCOCO1	ENST00000262059	0.09224	0.09224	T	T
CALN1	ENST00000431984	0.05875	0.05875	T	T
CALN1	ENST00000329008	0.07618	0.07618	T	T
CAMKMT	ENST00000428929	0.04561	0.04561	T	T
CAMP	ENST00000296435	0.01306	0.01306	T	T
CAMP	ENST00000652295	0.01306	0.01306	T	T
CAMSAP1	ENST00000409386	0.002244	0.002244	T	T
CANT1	ENST00000392446	0.001812	0.001812	T	T
CANT1	ENST00000590370	0.001812	0.001812	T	T
CASTOR2	ENST00000616305	0.04703	0.04703	T	T
CBFA2T3	ENST00000327483	0.03564	0.03564	T	T
CBL	ENST00000264033	0.002393	0.002393	T	T
CBLN2	ENST00000584764	0.7599	0.7599	T	T
CBLN2	ENST00000585159	0.7599	0.7599	T	T
CBWD1	ENST00000314367	0.0004568	0.0004568	T	T
CBWD1	ENST00000356521	0.0004568	0.0004568	T	T
CBWD1	ENST00000377400	0.0004568	0.0004568	T	T
CBWD1	ENST00000377447	0.0004568	0.0004568	T	T
CBWD1	ENST00000382389	0.0004568	0.0004568	T	T
CBWD1	ENST00000382393	0.0004568	0.0004568	T	T
CBWD1	ENST00000382447	0.0004568	0.0004568	T	T
CBWD1	ENST00000613508	0.0004568	0.0004568	T	T
CBX3	ENST00000462165	0.06951	0.06951	T	T
CBX8	ENST00000427800	0.03436	0.03436	T	T
CCDC124	ENST00000596123	0.01106	0.01106	T	T
CCDC182	ENST00000299415	0.09635	0.09635	T	T
CCDC200	ENST00000636331	0.005764	0.005764	T	T
CCDC200	ENST00000608223	0.01744	0.01744	F	T
CCDC61	ENST00000594087	0.005252	0.005252	T	T
CCDC97	ENST00000269967	0.0105	0.0105	T	T
CCM2	ENST00000474617	0.02387	0.02387	T	T
CCNY	ENST00000265375	0.1578	0.1578	T	T
CCNY	ENST00000339497	0.1578	0.1578	T	T
CCR7	ENST00000579344	0.04073	0.04073	T	T
CD180	ENST00000256447	0.629	0.629	T	T
CD53	ENST00000271324	0.01773	0.01773	T	T
CD55	ENST00000367064	0.1896	0.1896	T	T
CD6	ENST00000538611	0.08133	0.08133	T	T
CD79A	ENST00000221972	0.01435	0.01435	T	T
CD82	ENST00000530601	0.0197	0.0197	T	T
CDC27	ENST00000571643	0.1265	0.1265	T	T
CDC37	ENST00000222005	0.001067	0.001067	T	T
CDC37	ENST00000589629	0.001067	0.001067	T	T
CDC42BPG	ENST00000342711	0.01413	0.01413	T	T
CDCA7	ENST00000306721	0.1315	0.1315	T	T
CDCA7	ENST00000410019	0.1315	0.1315	T	T
CDCA7	ENST00000410101	0.1315	0.1315	T	T
CDH20	ENST00000262717	0.4871	0.4871	T	T
CDH4	ENST00000611855	0.1534	0.1534	T	T
CDH4	ENST00000611855	0.2881	0.2881	F	T
CDH4	ENST00000614565	0.8772	0.8772	F	T
CDK15	ENST00000434439	0.04363	0.04363	T	T
CDKL1	ENST00000525911	0.008112	0.008112	T	T
CDKN2D	ENST00000335766	0.005926	0.005926	T	T
CDRT15	ENST00000420162	0.04811	0.04811	T	T
CDRT15	ENST00000420162	0.06498	0.06498	F	T
CEACAM6	ENST00000199764	0.02897	0.02897	T	T
CEACAM8	ENST00000244336	0.02961	0.02961	T	T
CENPW	ENST00000368325	0.6418	0.6418	T	T
CENPW	ENST00000368326	0.6418	0.6418	T	T
CENPW	ENST00000368328	0.6418	0.6418	T	T
CEP43	ENST00000349556	0.08303	0.08303	T	T
CEP85	ENST00000451429	0.002622	0.002622	T	T
CEP85	ENST00000640292	0.002622	0.002622	T	T
CERS1	ENST00000429504	0.0006386	0.0006386	T	T
CERS1	ENST00000623882	0.0006386	0.0006386	T	T
CERS1	ENST00000623927	0.0006386	0.0006386	T	T
CFAP126	ENST00000367974	0.01589	0.01589	T	T
CFAP43	ENST00000457071	0.0116	0.0116	T	T
CFAP43	ENST00000434629	0.01272	0.01272	T	T
CFAP44	ENST00000473143	0.03856	0.03856	T	T
CFAP58	ENST00000369703	0.05047	0.05047	T	T
CFD	ENST00000592860	0.005657	0.005657	T	T
CHAMP1	ENST00000643483	0.213	0.213	T	T
CHD4	ENST00000646608	0.005031	0.005031	T	T
CHD4	ENST00000644077	0.006156	0.006156	T	T
CHMP1A	ENST00000550102	0.008331	0.008331	T	T
CHMP5	ENST00000419016	0.0006865	0.0006865	T	T
CHMP6	ENST00000571457	0.03038	0.03038	T	T
CHRND	ENST00000258385	0.001805	0.001805	T	T
CHRND	ENST00000449596	0.001805	0.001805	T	T
CHRND	ENST00000543200	0.001805	0.001805	T	T
CIRBP	ENST00000588411	0.0008073	0.0008073	T	T
CIRBP	ENST00000592051	0.0008073	0.0008073	T	T
CIRBP	ENST00000320936	0.00112	0.00112	T	T
CIRBP	ENST00000413636	0.00112	0.00112	T	T
CIRBP	ENST00000585630	0.00112	0.00112	T	T
CIRBP	ENST00000586773	0.00112	0.00112	T	T
CIRBP	ENST00000587323	0.00112	0.00112	T	T
CIRBP	ENST00000587896	0.00112	0.00112	T	T
CIRBP	ENST00000588230	0.00112	0.00112	T	T
CIRBP	ENST00000589235	0.00112	0.00112	T	T
CIRBP	ENST00000589686	0.00112	0.00112	T	T
CIRBP	ENST00000589710	0.00112	0.00112	T	T
CIRBP	ENST00000591659	0.00112	0.00112	T	T
CIRBP	ENST00000628979	0.00112	0.00112	T	T
CKS1B	ENST00000308987	0.0005507	0.0005507	T	T
CKS1B	ENST00000368436	0.0005507	0.0005507	T	T
CKS1B	ENST00000368439	0.0005507	0.0005507	T	T
CLEC6A	ENST00000382073	0.1196	0.1196	T	T
CLIP2	ENST00000395060	0.02124	0.02124	T	T
CLUL1	ENST00000400606	0.0005637	0.0005637	T	T
CLUL1	ENST00000540035	0.0005637	0.0005637	T	T
CLUL1	ENST00000579912	0.0005637	0.0005637	T	T
CNN1	ENST00000592338	0.0008154	0.0008154	T	T
COA1	ENST00000640232	0.05146	0.05146	T	T
COL11A2	ENST00000395194	0.04025	0.04025	T	T
COL17A1	ENST00000433822	0.06299	0.06299	T	T
COLGALT1	ENST00000597147	0.02453	0.02453	T	T
COMT	ENST00000412786	0.008048	0.008048	T	T
COQ7	ENST00000569127	0.02218	0.02218	T	T
CORT	ENST00000377049	0.01866	0.01866	T	T
CPA6	ENST00000297770	0.1829	0.1829	T	T
CPAMD8	ENST00000388925	0.0374	0.0374	T	T
CPAMD8	ENST00000443236	0.0374	0.0374	T	T
CPAMD8	ENST00000651564	0.0374	0.0374	T	T
CPLX2	ENST00000515502	0.03809	0.03809	T	T
CPOX	ENST00000647941	0.054	0.054	T	T
CPS1	ENST00000451903	0.8853	0.8853	T	T
CRHR1	ENST00000293493	0.1144	0.1144	T	T
CRHR1	ENST00000339069	0.1144	0.1144	T	T
CRHR1	ENST00000619154	0.1144	0.1144	T	T
CRIP1	ENST00000392531	0.001375	0.001375	T	T
CRLF3	ENST00000583527	0.02919	0.02919	T	T
CRTC1	ENST00000601916	0.009109	0.009109	T	T
CSMD2	ENST00000373377	0.04212	0.04212	T	T
CSNK2A1	ENST00000646908	0.03097	0.03097	T	T
CSNK2A2	ENST00000563307	0.008752	0.008752	T	T
CSTF3	ENST00000524775	0.04147	0.04147	T	T
CTAGE15	ENST00000420911	0.07566	0.07566	T	T
CTIF	ENST00000588345	0.3681	0.3681	T	T
CTLA4	ENST00000295854	0.02307	0.02307	T	T
CTLA4	ENST00000472206	0.02307	0.02307	T	T
CTLA4	ENST00000487393	0.02307	0.02307	T	T
CTNNA1	ENST00000523912	0.02659	0.02659	T	T
CTR9	ENST00000524523	0.04243	0.04243	T	T
CTRL	ENST00000571044	0.009558	0.009558	T	T
CTRL	ENST00000571605	0.009558	0.009558	T	T
CTRL	ENST00000574481	0.009558	0.009558	T	T
CTSG	ENST00000216336	0.01582	0.01582	T	T
CTXN1	ENST00000318978	0.002823	0.002823	T	T
CTXND1	ENST00000560778	0.07224	0.07224	T	T
CYLD	ENST00000562884	0.0356	0.0356	T	T
CYP2A13	ENST00000330436	0.02362	0.02362	T	T
CYP2A7	ENST00000291764	0.05439	0.05439	T	T
CYP2A7	ENST00000301146	0.05439	0.05439	T	T
CYP2A7	ENST00000291764	0.09774	0.09774	F	T
CYP2A7	ENST00000301146	0.09774	0.09774	F	T
CYP2B6	ENST00000324071	0.03871	0.03871	T	T
CYP2F1	ENST00000331105	0.008809	0.008809	T	T
CYP2F1	ENST00000331105	0.01026	0.01026	F	T
CYP2S1	ENST00000600561	0.006932	0.006932	T	T
CYP3A4	ENST00000651783	0.0165	0.0165	T	T
CYP3A7	ENST00000336374	0.02241	0.02241	T	T
CYP4F22	ENST00000601005	0.009254	0.009254	T	T
DARS2	ENST00000649106	0.008172	0.008172	T	T
DAZAP1	ENST00000233078	0.0005447	0.0005447	T	T
DAZAP1	ENST00000336761	0.0005447	0.0005447	T	T
DAZAP1	ENST00000587079	0.0005447	0.0005447	T	T
DAZAP1	ENST00000592453	0.0005447	0.0005447	T	T
DAZAP1	ENST00000592522	0.0005447	0.0005447	T	T
DCTPP1	ENST00000568434	0.02097	0.02097	T	T
DDHD1	ENST00000357758	0.08703	0.08703	T	T
DDX59	ENST00000452560	0.02032	0.02032	T	T
DECR2	ENST00000633348	0.002069	0.002069	T	T
DEF6	ENST00000444278	0.001062	0.001062	T	T
DEF8	ENST00000563594	0.01517	0.01517	T	T
DEFB118	ENST00000253381	0.03693	0.03693	T	T
DENND1C	ENST00000588421	0.01084	0.01084	T	T
DEPDC1B	ENST00000453022	0.1445	0.1445	T	T
DGAT1	ENST00000332324	0.003976	0.003976	T	T
DGCR2	ENST00000263196	0.02476	0.02476	T	T
DHRS2	ENST00000553600	0.2321	0.2321	T	T
DHRS7B	ENST00000581463	0.007143	0.007143	T	T
DHX29	ENST00000508346	0.03314	0.03314	T	T
DHX34	ENST00000328771	0.02844	0.02844	T	T
DIP2B	ENST00000301180	0.1125	0.1125	T	T
DLEC1	ENST00000308059	0.05431	0.05431	T	T
DLEC1	ENST00000346219	0.05431	0.05431	T	T
DLK1	ENST00000392848	0.04128	0.04128	T	T
DNAJB1	ENST00000595139	0.001249	0.001249	T	T
DNAJB5	ENST00000312316	0.0008423	0.0008423	T	T
DNAJB5	ENST00000453597	0.0008423	0.0008423	T	T
DNAJB5	ENST00000458263	0.0008423	0.0008423	T	T
DNAJB5	ENST00000537321	0.0008423	0.0008423	T	T
DNAJC11	ENST00000451196	0.01505	0.01505	T	T
DNAJC13	ENST00000260818	0.04752	0.04752	T	T
DNAJC21	ENST00000382021	0.0006266	0.0006266	T	T
DNAJC21	ENST00000642851	0.0006266	0.0006266	T	T
DNAJC21	ENST00000648817	0.0006266	0.0006266	T	T
DNM2	ENST00000589106	0.001038	0.001038	T	T
DNM2	ENST00000587830	0.03631	0.03631	T	T
DOCK4	ENST00000423057	0.06094	0.06094	T	T
DOCK4	ENST00000494651	0.1724	0.1724	T	T
DOCK5	ENST00000444569	0.03492	0.03492	T	T
DOCK6	ENST00000587734	0.001677	0.001677	T	T
DPF2	ENST00000252268	0.00776	0.00776	T	T
DRD5	ENST00000304374	0.1767	0.1767	T	T
DSCAM	ENST00000400454	0.3254	0.3254	T	T
DUSP7	ENST00000495880	0.06975	0.06975	T	T
DYRK1A	ENST00000398956	0.2168	0.2168	T	T
DYRK1B	ENST00000593685	0.00168	0.00168	T	T
DYSF	ENST00000258104	0.00134	0.00134	T	T
DYSF	ENST00000409582	0.00134	0.00134	T	T
DYSF	ENST00000409762	0.00134	0.00134	T	T
DYSF	ENST00000413539	0.00134	0.00134	T	T
DYSF	ENST00000429174	0.00134	0.00134	T	T
DYSF	ENST00000394120	0.0739	0.0739	F	T
DYSF	ENST00000409366	0.0739	0.0739	F	T
DYSF	ENST00000409651	0.0739	0.0739	F	T
DYSF	ENST00000409744	0.0739	0.0739	F	T
DYSF	ENST00000410041	0.0739	0.0739	F	T
EARS2	ENST00000564501	0.02206	0.02206	T	T
ECE2	ENST00000430587	0.005611	0.005611	T	T
ECH1	ENST00000601094	0.0104	0.0104	T	T
EDARADD	ENST00000359362	0.09966	0.09966	T	T
EDC3	ENST00000562974	0.009593	0.009593	T	T
EEF1E1	ENST00000379715	0.0006715	0.0006715	T	T
EEF1E1	ENST00000429723	0.0006715	0.0006715	T	T
EEF1E1	ENST00000502429	0.0006715	0.0006715	T	T
EEF1E1	ENST00000507463	0.0006715	0.0006715	T	T
EEF1G	ENST00000329251	0.00185	0.00185	T	T
EEF2K	ENST00000263026	0.008096	0.008096	T	T
EEF2KMT	ENST00000427587	0.1004	0.1004	T	T
EEPD1	ENST00000534978	0.07852	0.07852	T	T
EFCAB14	ENST00000371933	0.01181	0.01181	T	T
EGFL8	ENST00000333845	0.001897	0.001897	T	T
EIF2AK1	ENST00000446699	0.02063	0.02063	T	T
EIF2S2	ENST00000374980	0.03531	0.03531	T	T
EIF3B	ENST00000431643	0.0004448	0.0004448	T	T
EIF4G3	ENST00000264211	0.1259	0.1259	T	T
EIF5A	ENST00000336452	0.001504	0.001504	T	T
EIF5A	ENST00000336458	0.001504	0.001504	T	T
EIF5A	ENST00000419711	0.001504	0.001504	T	T
EIF5A	ENST00000571955	0.001504	0.001504	T	T
EIF5A	ENST00000572815	0.001504	0.001504	T	T
EIF5A	ENST00000573542	0.001504	0.001504	T	T
EIF5A	ENST00000573714	0.001504	0.001504	T	T
EIF5A	ENST00000576930	0.001504	0.001504	T	T
ELAVL1	ENST00000593807	0.006358	0.006358	T	T
ELAVL1	ENST00000596154	0.008882	0.008882	T	T
ELOVL5	ENST00000370918	0.1211	0.1211	T	T
ELOVL5	ENST00000542638	0.1211	0.1211	T	T
EMP1	ENST00000431267	0.0868	0.0868	T	T
ENSG00000112308	ENST00000378102	0.002988	0.002988	T	T
ENSG00000114786	ENST00000637222	0.001904	0.001904	T	T
ENSG00000115998	ENST00000420306	0.07987	0.07987	T	T
ENSG00000130723	ENST00000320547	0.001597	0.001597	T	T
ENSG00000147894	ENST00000379995	0.0007015	0.0007015	T	T
ENSG00000147894	ENST00000379997	0.0007015	0.0007015	T	T
ENSG00000147894	ENST00000380003	0.0007015	0.0007015	T	T
ENSG00000147894	ENST00000619707	0.0007015	0.0007015	T	T
ENSG00000147894	ENST00000644136	0.0007015	0.0007015	T	T
ENSG00000147894	ENST00000647196	0.0007015	0.0007015	T	T
ENSG00000173728	ENST00000308105	0.2818	0.2818	T	T
ENSG00000173728	ENST00000366537	0.2818	0.2818	T	T
ENSG00000182307	ENST00000331434	0.213	0.213	T	T
ENSG00000182307	ENST00000647640	0.213	0.213	T	T
ENSG00000182307	ENST00000647724	0.213	0.213	T	T
ENSG00000182307	ENST00000648531	0.213	0.213	T	T
ENSG00000182307	ENST00000648784	0.213	0.213	T	T
ENSG00000182831	ENST00000574285	0.186	0.186	T	T
ENSG00000196826	ENST00000428311	0.0006436	0.0006436	T	T
ENSG00000205856	ENST00000382097	0.01868	0.01868	T	T
ENSG00000211898	ENST00000613640	0.1561	0.1561	T	T
ENSG00000211898	ENST00000613640	0.2232	0.2232	F	T
ENSG00000215217	ENST00000399810	0.0009082	0.0009082	T	T
ENSG00000215217	ENST00000509627	0.0009082	0.0009082	T	T
ENSG00000221821	ENST00000408925	0.01271	0.01271	T	T
ENSG00000250641	ENST00000503322	0.001692	0.001692	T	T
ENSG00000258674	ENST00000555938	0.0008263	0.0008263	T	T
ENSG00000261796	ENST00000418265	0.00436	0.00436	T	T
ENSG00000267740	ENST00000585661	0.001334	0.001334	T	T
ENSG00000267740	ENST00000586349	0.001334	0.001334	T	T
ENSG00000285480	ENST00000644661	0.0133	0.0133	T	T
EP300	ENST00000263253	0.1194	0.1194	T	T
EPB41L4A	ENST00000261486	0.2136	0.2136	T	T
EPB42	ENST00000569204	0.004424	0.004424	T	T
EPHX3	ENST00000602233	0.005876	0.005876	T	T
EPN1	ENST00000411543	0.002463	0.002463	T	T
EPN2	ENST00000395620	0.0007464	0.0007464	T	T
EPPK1	ENST00000568225	0.02881	0.02881	T	T
EPS8L3	ENST00000369805	0.0848	0.0848	T	T
ERCC6L2	ENST00000402838	0.02612	0.02612	T	T
ERICH1	ENST00000522893	0.01515	0.01515	T	T
ERICH1	ENST00000522893	0.07076	0.07076	F	T
ERVV-2	ENST00000601417	0.02812	0.02812	T	T
EVL	ENST00000402714	0.04786	0.04786	T	T
EWSR1	ENST00000332035	0.02202	0.02202	T	T
EWSR1	ENST00000455726	0.02202	0.02202	T	T
EXO5	ENST00000358527	0.00528	0.00528	T	T
EYA3	ENST00000373864	0.01129	0.01129	T	T
FAHD1	ENST00000615972	0.01098	0.01098	T	T
FAM126A	ENST00000440481	0.07929	0.07929	T	T
FAM153B	ENST00000503724	0.02109	0.02109	T	T
FAM168A	ENST00000450446	0.2147	0.2147	T	T
FAM214B	ENST00000378561	0.0005407	0.0005407	T	T
FAM214B	ENST00000603301	0.0005407	0.0005407	T	T
FAM214B	ENST00000322813	0.0008183	0.0008183	T	T
FAM214B	ENST00000378566	0.0008183	0.0008183	T	T
FAM214B	ENST00000605244	0.0008183	0.0008183	T	T
FAM240C	ENST00000401641	0.7845	0.7845	T	T
FAM53A	ENST00000489029	0.1456	0.1456	T	T
FAM53A	ENST00000489029	0.1739	0.1739	F	T
FAM90A26	ENST00000512047	0.03171	0.03171	T	T
FANCA	ENST00000567879	0.04656	0.04656	T	T
FANK1	ENST00000456942	0.2241	0.2241	T	T
FAU	ENST00000279259	0.0005437	0.0005437	T	T
FAU	ENST00000434372	0.0005437	0.0005437	T	T
FAU	ENST00000526555	0.0005437	0.0005437	T	T
FAU	ENST00000527548	0.0005437	0.0005437	T	T
FAU	ENST00000529259	0.0005437	0.0005437	T	T
FAU	ENST00000529639	0.0005437	0.0005437	T	T
FAU	ENST00000531743	0.0005437	0.0005437	T	T
FAXC	ENST00000538471	0.1207	0.1207	T	T
FBLN2	ENST00000404922	0.05482	0.05482	T	T
FBRS	ENST00000287468	0.01055	0.01055	T	T
FBXL19	ENST00000566320	0.01504	0.01504	T	T
FBXO16	ENST00000519471	0.006689	0.006689	T	T
FBXO8	ENST00000615392	0.01485	0.01485	T	T
FCER2	ENST00000360067	0.009764	0.009764	T	T
FCHSD2	ENST00000543644	0.05988	0.05988	T	T
FER1L6	ENST00000522917	0.4655	0.4655	T	T
FERMT2	ENST00000554712	0.1336	0.1336	T	T
FGFR3	ENST00000440486	0.02656	0.02656	T	T
FGL2	ENST00000248598	0.06703	0.06703	T	T
FIBCD1	ENST00000444139	0.01515	0.01515	T	T
FKBP5	ENST00000542713	0.02121	0.02121	T	T
FLYWCH1	ENST00000344592	0.00103	0.00103	T	T
FN1	ENST00000426059	0.4769	0.4769	T	T
FN1	ENST00000443816	0.4769	0.4769	T	T
FNBP1	ENST00000449089	0.0152	0.0152	T	T
FNBP1	ENST00000449089	0.02536	0.02536	F	T
FPR3	ENST00000595991	0.0501	0.0501	T	T
FRG2B	ENST00000425520	0.9892	0.9892	T	T
FRG2C	ENST00000308062	0.3586	0.3586	T	T
FRG2C	ENST00000464571	0.3586	0.3586	T	T
FRYL	ENST00000358350	0.00409	0.00409	T	T
FSCN1	ENST00000405801	0.03029	0.03029	T	T
FSTL3	ENST00000588773	0.0009301	0.0009301	T	T
FSTL3	ENST00000591573	0.0009301	0.0009301	T	T
FSTL3	ENST00000592947	0.0009301	0.0009301	T	T
FSTL3	ENST00000605925	0.0009301	0.0009301	T	T
FSTL4	ENST00000265342	0.1889	0.1889	T	T
FUBP3	ENST00000319725	0.09146	0.09146	T	T
FXR2	ENST00000571597	0.01131	0.01131	T	T
FZD6	ENST00000522566	0.09371	0.09371	T	T
GADD45B	ENST00000215631	0.0005777	0.0005777	T	T
GADD45B	ENST00000587345	0.0005777	0.0005777	T	T
GALNT10	ENST00000377661	0.09363	0.09363	T	T
GALNT9	ENST00000328957	0.09889	0.09889	T	T
GBA	ENST00000428024	0.004758	0.004758	T	T
GCH1	ENST00000543643	0.0783	0.0783	T	T
GCK	ENST00000345378	0.007732	0.007732	T	T
GCNT4	ENST00000322348	0.03509	0.03509	T	T
GCSH	ENST00000315467	0.06729	0.06729	T	T
GDF1	ENST00000247005	0.0006386	0.0006386	T	T
GFRA1	ENST00000369236	0.6762	0.6762	T	T
GHRL	ENST00000422159	0.0005687	0.0005687	T	T
GLE1	ENST00000372770	0.007879	0.007879	T	T
GLUL	ENST00000642379	0.06068	0.06068	T	T
GMFG	ENST00000600322	0.003091	0.003091	T	T
GNA12	ENST00000275364	0.07973	0.07973	T	T
GNB1	ENST00000437146	0.03692	0.03692	T	T
GOSR2	ENST00000640608	0.02921	0.02921	T	T
GOT1	ENST00000370508	0.03306	0.03306	T	T
GPAM	ENST00000369425	0.8315	0.8315	T	T
GPC1	ENST00000264039	0.2252	0.2252	T	T
