Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
ABHD17A	ENST00000590661	0.01068	0.01068	T	T
ABHD17B	ENST00000333421	0.02527	0.02527	F	T
ABHD2	ENST00000352732	0.002737	0.002737	T	T
ABHD3	ENST00000289119	0.02846	0.02846	T	T
ABHD5	ENST00000463153	0.02918	0.02918	T	T
ABI3BP	ENST00000495063	0.005452	0.005452	T	T
ABI3BP	ENST00000497395	0.03107	0.03107	T	T
ABL2	ENST00000367623	0.06061	0.06061	T	T
ABL2	ENST00000507173	0.06061	0.06061	T	T
ABL2	ENST00000511413	0.06061	0.06061	T	T
ABLIM1	ENST00000369256	0.0496	0.0496	T	T
ABLIM1	ENST00000369256	0.05975	0.05975	F	T
ABLIM1	ENST00000651023	0.07936	0.07936	T	T
ABLIM2	ENST00000510277	0.04084	0.04084	T	T
ABLIM3	ENST00000326685	0.0607	0.0607	T	T
ABLIM3	ENST00000326685	0.06208	0.06208	F	T
ABLIM3	ENST00000326685	0.06323	0.06323	F	T
ABRACL	ENST00000367660	0.03146	0.03146	T	T
ABT1	ENST00000274849	0.0004028	0.0004028	T	T
ABT1	ENST00000274849	0.001461	0.001461	F	T
ABTB2	ENST00000435224	0.04177	0.04177	T	T
ABTB2	ENST00000435224	0.04387	0.04387	F	T
ACAA1	ENST00000452171	0.01384	0.01384	T	T
ACACB	ENST00000539864	0.01177	0.01177	T	T
ACAD9	ENST00000514336	0.0009585	0.0009585	T	T
ACAD9	ENST00000514336	0.04629	0.04629	F	T
ACADS	ENST00000411593	0.008462	0.008462	T	T
ACADS	ENST00000411593	0.05947	0.05947	F	T
ACADSB	ENST00000358776	0.07988	0.07988	T	T
ACAT1	ENST00000265838	0.05543	0.05543	T	T
ACBD3	ENST00000366812	0.0008114	0.0008114	T	T
ACBD3	ENST00000366812	0.1063	0.1063	F	T
ACBD6	ENST00000642319	0.0002919	0.0002919	T	T
ACBD6	ENST00000367595	0.06094	0.06094	F	T
ACBD6	ENST00000367595	0.06162	0.06162	F	T
ACE	ENST00000579409	0.005761	0.005761	T	T
ACER2	ENST00000340967	0.0004468	0.0004468	T	T
ACER3	ENST00000533873	0.04071	0.04071	T	T
ACHE	ENST00000419336	0.0005458	0.0005458	T	T
ACIN1	ENST00000555566	0.008823	0.008823	T	T
ACKR3	ENST00000272928	0.2927	0.2927	T	T
ACMSD	ENST00000392928	0.07768	0.07768	T	T
ACO1	ENST00000541043	0.07963	0.07963	T	T
ACO2	ENST00000396512	0.0369	0.0369	T	T
ACOT4	ENST00000326303	0.001946	0.001946	T	T
ACOT7	ENST00000473466	0.03737	0.03737	T	T
ACOX1	ENST00000588968	0.01013	0.01013	T	T
ACOX3	ENST00000514423	0.1366	0.1366	T	T
ACOXL	ENST00000448863	0.02345	0.02345	T	T
ACOXL	ENST00000448863	0.02527	0.02527	F	T
ACOXL	ENST00000441974	0.03404	0.03404	T	T
ACP1	ENST00000272065	0.0003968	0.0003968	T	T
ACP1	ENST00000272067	0.0003968	0.0003968	T	T
ACP1	ENST00000405233	0.0003968	0.0003968	T	T
ACP1	ENST00000407983	0.0003968	0.0003968	T	T
ACP1	ENST00000439645	0.0003968	0.0003968	T	T
ACP5	ENST00000590832	0.001726	0.001726	T	T
ACRBP	ENST00000536350	0.008099	0.008099	T	T
ACSBG1	ENST00000258873	0.004841	0.004841	T	T
ACSBG1	ENST00000559241	0.0197	0.0197	T	T
ACSF3	ENST00000537895	0.04389	0.04389	T	T
ACSL1	ENST00000515030	0.0008962	0.0008962	T	T
ACSL1	ENST00000513317	0.01172	0.01172	T	T
ACSL1	ENST00000515030	0.1126	0.1126	F	T
ACSL3	ENST00000540115	0.03756	0.03756	T	T
ACSL3	ENST00000392066	0.1695	0.1695	F	T
ACSL5	ENST00000354273	0.0529	0.0529	T	T
ACSM3	ENST00000564701	0.007415	0.007415	T	T
ACSM6	ENST00000394005	0.008323	0.008323	T	T
ACSM6	ENST00000394005	0.0856	0.0856	F	T
ACSS3	ENST00000261206	0.0005257	0.0005257	T	T
ACSS3	ENST00000548058	0.0005257	0.0005257	T	T
ACSS3	ENST00000548058	0.04797	0.04797	F	T
ACTA2	ENST00000224784	0.0212	0.0212	T	T
ACTBL2	ENST00000423391	0.4391	0.4391	T	T
ACTBL2	ENST00000423391	0.688	0.688	F	T
ACTBL2	ENST00000423391	0.7919	0.7919	F	T
ACTL6A	ENST00000450518	0.005521	0.005521	T	T
ACTL7B	ENST00000374667	0.1495	0.1495	T	T
ACTL7B	ENST00000374667	0.2412	0.2412	F	T
ACTL8	ENST00000617065	0.05225	0.05225	T	T
ACTL8	ENST00000617065	0.1383	0.1383	F	T
ACTL9	ENST00000612068	0.04822	0.04822	T	T
ACTN1	ENST00000553779	0.01872	0.01872	T	T
ACTN1	ENST00000553779	0.04336	0.04336	F	T
ACTN1	ENST00000544964	0.05323	0.05323	T	T
ACTN4	ENST00000586538	0.01339	0.01339	T	T
ACTN4	ENST00000440400	0.01424	0.01424	T	T
ACTR10	ENST00000554642	0.003297	0.003297	T	T
ACTR10	ENST00000254286	0.03752	0.03752	T	T
ACTR1A	ENST00000487599	0.0006817	0.0006817	T	T
ACTR1A	ENST00000487599	0.002999	0.002999	F	T
ACTR1A	ENST00000487599	0.0104	0.0104	F	T
ACTR1A	ENST00000487599	0.02564	0.02564	F	T
ACTR2	ENST00000260641	0.02366	0.02366	T	T
ACTR2	ENST00000260641	0.02442	0.02442	F	T
ACTR3	ENST00000535589	0.1324	0.1324	T	T
ACTR3	ENST00000535589	0.2859	0.2859	F	T
ACTR3B	ENST00000397282	0.7367	0.7367	F	T
ACTR3C	ENST00000613959	0.05773	0.05773	T	T
ACTR3C	ENST00000613959	0.293	0.293	F	T
ACTR3C	ENST00000613959	0.2993	0.2993	F	T
ACTR3C	ENST00000613959	0.3358	0.3358	F	T
ACTR3C	ENST00000613959	0.3661	0.3661	F	T
ACTRT3	ENST00000330368	0.02775	0.02775	T	T
ACVR2A	ENST00000241416	0.1753	0.1753	T	T
ACYP2	ENST00000607452	0.08586	0.08586	T	T
ADA	ENST00000372874	0.01319	0.01319	T	T
ADAM15	ENST00000447332	0.003333	0.003333	T	T
ADAM15	ENST00000447332	0.004317	0.004317	F	T
ADAM15	ENST00000355956	0.01531	0.01531	F	T
ADAM15	ENST00000356955	0.01531	0.01531	F	T
ADAM15	ENST00000359280	0.01531	0.01531	F	T
ADAM15	ENST00000360674	0.01531	0.01531	F	T
ADAM15	ENST00000368412	0.01531	0.01531	F	T
ADAM15	ENST00000449910	0.01531	0.01531	F	T
ADAM17	ENST00000310823	0.01588	0.01588	T	T
ADAM18	ENST00000520772	0.0004568	0.0004568	T	T
ADAM18	ENST00000265707	0.1508	0.1508	F	T
ADAM22	ENST00000398203	0.002972	0.002972	T	T
ADAM23	ENST00000444281	0.05837	0.05837	T	T
ADAM23	ENST00000444281	0.08895	0.08895	F	T
ADAM23	ENST00000444281	0.0952	0.0952	F	T
ADAM29	ENST00000514159	0.4347	0.4347	T	T
ADAM29	ENST00000514159	0.7565	0.7565	F	T
ADAM30	ENST00000369400	0.02599	0.02599	T	T
ADAM30	ENST00000369400	0.05387	0.05387	F	T
ADAMTS13	ENST00000371910	0.001364	0.001364	T	T
ADAMTS14	ENST00000373207	0.02285	0.02285	T	T
ADAMTS14	ENST00000373207	0.02359	0.02359	F	T
ADAMTS16	ENST00000274181	0.0003739	0.0003739	T	T
ADAMTS16	ENST00000511368	0.0003739	0.0003739	T	T
ADAMTS16	ENST00000274181	0.001236	0.001236	F	T
ADAMTS16	ENST00000511368	0.001236	0.001236	F	T
ADAMTS16	ENST00000274181	0.07911	0.07911	F	T
ADAMTS16	ENST00000511368	0.07911	0.07911	F	T
ADAMTS16	ENST00000274181	0.08529	0.08529	F	T
ADAMTS16	ENST00000511368	0.08529	0.08529	F	T
ADAMTS16	ENST00000274181	0.08636	0.08636	F	T
ADAMTS16	ENST00000511368	0.08636	0.08636	F	T
ADAMTS16	ENST00000274181	0.1234	0.1234	F	T
ADAMTS16	ENST00000511368	0.1234	0.1234	F	T
ADAMTS16	ENST00000274181	0.4232	0.4232	F	T
ADAMTS16	ENST00000511368	0.4232	0.4232	F	T
ADAMTS17	ENST00000568565	0.005954	0.005954	T	T
ADAMTS18	ENST00000282849	0.005461	0.005461	T	T
ADAMTS18	ENST00000282849	0.1986	0.1986	F	T
ADAMTS18	ENST00000282849	0.2009	0.2009	F	T
ADAMTS19	ENST00000274487	0.08513	0.08513	T	T
ADAMTS2	ENST00000274609	0.1191	0.1191	T	T
ADAMTS2	ENST00000518335	0.1191	0.1191	T	T
ADAMTS2	ENST00000274609	0.2444	0.2444	F	T
ADAMTS2	ENST00000518335	0.2444	0.2444	F	T
ADAMTS20	ENST00000389420	0.05314	0.05314	T	T
ADAMTS20	ENST00000395541	0.05314	0.05314	T	T
ADAMTS20	ENST00000553158	0.05314	0.05314	T	T
ADAMTS20	ENST00000549670	0.577	0.577	F	T
ADAMTS3	ENST00000286657	0.1248	0.1248	T	T
ADAMTS3	ENST00000622135	0.2191	0.2191	F	T
ADAMTS3	ENST00000286657	0.2489	0.2489	F	T
ADAMTS3	ENST00000286657	0.3087	0.3087	F	T
ADAMTS5	ENST00000284987	0.02548	0.02548	T	T
ADAMTS5	ENST00000284987	0.06526	0.06526	F	T
ADAMTS5	ENST00000284987	0.1279	0.1279	F	T
ADAMTS5	ENST00000284987	0.2807	0.2807	F	T
ADAMTS5	ENST00000284987	0.7316	0.7316	F	T
ADAMTS5	ENST00000284987	0.8068	0.8068	F	T
ADAMTS5	ENST00000284987	0.9732	0.9732	F	T
ADAMTS6	ENST00000381055	0.08291	0.08291	T	T
ADAMTS6	ENST00000381055	0.5201	0.5201	F	T
ADAMTS9	ENST00000498707	0.09243	0.09243	T	T
ADAMTS9	ENST00000498707	0.7529	0.7529	F	T
ADAMTSL1	ENST00000327883	0.0003489	0.0003489	T	T
ADAMTSL1	ENST00000380548	0.0003489	0.0003489	T	T
ADAMTSL1	ENST00000380566	0.0003489	0.0003489	T	T
ADAMTSL1	ENST00000380570	0.0003489	0.0003489	T	T
ADAMTSL1	ENST00000431052	0.0003489	0.0003489	T	T
ADAMTSL2	ENST00000393060	0.001116	0.001116	T	T
ADAMTSL2	ENST00000393060	0.00377	0.00377	F	T
ADAMTSL3	ENST00000286744	0.001153	0.001153	T	T
ADAMTSL3	ENST00000286744	0.05267	0.05267	F	T
ADAMTSL3	ENST00000286744	0.4439	0.4439	F	T
ADAMTSL4	ENST00000271643	0.01689	0.01689	T	T
ADAMTSL4	ENST00000369039	0.01689	0.01689	T	T
ADAMTSL4	ENST00000271643	0.0181	0.0181	F	T
ADAMTSL4	ENST00000369039	0.0181	0.0181	F	T
ADAMTSL4	ENST00000271643	0.02937	0.02937	F	T
ADAMTSL4	ENST00000369039	0.02937	0.02937	F	T
ADAP1	ENST00000437486	0.009732	0.009732	T	T
ADAP1	ENST00000617043	0.009732	0.009732	T	T
ADAP1	ENST00000437486	0.01544	0.01544	F	T
ADAP1	ENST00000617043	0.01544	0.01544	F	T
ADAP2	ENST00000584989	0.01876	0.01876	T	T
ADAR	ENST00000649724	0.1703	0.1703	T	T
ADARB1	ENST00000360697	0.02161	0.02161	T	T
ADARB2	ENST00000381312	0.1591	0.1591	T	T
ADARB2	ENST00000381305	0.3031	0.3031	F	T
ADARB2	ENST00000381305	0.3043	0.3043	F	T
ADAT1	ENST00000307921	0.009148	0.009148	T	T
ADAT1	ENST00000568510	0.02762	0.02762	T	T
ADAT2	ENST00000606514	0.1196	0.1196	T	T
ADAT2	ENST00000606514	0.1203	0.1203	F	T
ADAT3	ENST00000329478	0.0006156	0.0006156	T	T
ADCK1	ENST00000238561	0.02577	0.02577	T	T
ADCY2	ENST00000515681	0.106	0.106	T	T
ADCY2	ENST00000338316	0.2539	0.2539	T	T
ADCY8	ENST00000522949	0.3299	0.3299	T	T
ADCY8	ENST00000286355	0.3508	0.3508	T	T
ADCYAP1	ENST00000450565	0.0005437	0.0005437	T	T
ADCYAP1	ENST00000450565	0.002063	0.002063	F	T
ADCYAP1	ENST00000579794	0.00339	0.00339	F	T
ADCYAP1	ENST00000579794	0.00779	0.00779	F	T
ADCYAP1	ENST00000579794	0.2207	0.2207	F	T
ADCYAP1	ENST00000579794	0.3716	0.3716	F	T
ADCYAP1R1	ENST00000436116	0.01073	0.01073	T	T
ADCYAP1R1	ENST00000304166	0.05595	0.05595	T	T
ADCYAP1R1	ENST00000614107	0.05595	0.05595	T	T
ADD1	ENST00000651918	0.002388	0.002388	T	T
ADGRA1	ENST00000392606	0.01709	0.01709	T	T
ADGRA1	ENST00000392606	0.03865	0.03865	F	T
ADGRA2	ENST00000412232	0.0009327	0.0009327	T	T
ADGRA2	ENST00000315215	0.0009407	0.0009407	T	T
ADGRB1	ENST00000517894	0.01096	0.01096	T	T
ADGRB1	ENST00000643448	0.01096	0.01096	T	T
ADGRB1	ENST00000323289	0.03869	0.03869	T	T
ADGRB3	ENST00000546190	0.221	0.221	T	T
ADGRB3	ENST00000546190	0.222	0.222	F	T
ADGRB3	ENST00000546190	0.2827	0.2827	F	T
ADGRB3	ENST00000546190	0.5046	0.5046	F	T
ADGRD1	ENST00000543617	0.2479	0.2479	T	T
ADGRD1	ENST00000543617	0.4405	0.4405	F	T
ADGRD1	ENST00000543617	0.5157	0.5157	F	T
ADGRD1	ENST00000543617	0.5229	0.5229	F	T
ADGRD1	ENST00000543617	0.5592	0.5592	F	T
ADGRE3	ENST00000599900	0.01414	0.01414	T	T
ADGRE5	ENST00000358600	0.009947	0.009947	T	T
ADGRE5	ENST00000358600	0.04293	0.04293	F	T
ADGRE5	ENST00000358600	0.0453	0.0453	F	T
ADGRE5	ENST00000358600	0.1055	0.1055	F	T
ADGRE5	ENST00000358600	0.1259	0.1259	F	T
ADGRF4	ENST00000283303	0.00889	0.00889	T	T
ADGRF4	ENST00000327753	0.00889	0.00889	T	T
ADGRF5	ENST00000283296	0.01821	0.01821	T	T
ADGRG1	ENST00000561782	0.006742	0.006742	T	T
ADGRL1	ENST00000361434	0.028	0.028	T	T
ADGRL1	ENST00000589616	0.04299	0.04299	T	T
ADGRL1	ENST00000340736	0.08311	0.08311	F	T
ADGRL2	ENST00000359929	0.02266	0.02266	T	T
ADGRL2	ENST00000359929	0.03371	0.03371	F	T
ADGRL2	ENST00000402328	0.06685	0.06685	T	T
ADGRL2	ENST00000449420	0.09158	0.09158	T	T
ADGRL2	ENST00000402328	0.5331	0.5331	F	T
ADGRL2	ENST00000402328	0.5722	0.5722	F	T
ADGRL2	ENST00000402328	0.5733	0.5733	F	T
ADGRL2	ENST00000402328	0.5803	0.5803	F	T
ADGRL2	ENST00000402328	0.8125	0.8125	F	T
ADGRL2	ENST00000402328	0.9296	0.9296	F	T
ADGRL3	ENST00000514591	0.1354	0.1354	T	T
ADGRL3	ENST00000514591	0.1724	0.1724	F	T
ADGRL3	ENST00000502815	0.1899	0.1899	T	T
ADGRL3	ENST00000502815	0.3402	0.3402	F	T
ADGRL3	ENST00000502815	0.5368	0.5368	F	T
ADGRL3	ENST00000502815	0.614	0.614	F	T
ADGRL3	ENST00000502815	0.9743	0.9743	F	T
ADGRL4	ENST00000661030	0.03832	0.03832	T	T
ADGRL4	ENST00000370742	0.0588	0.0588	T	T
ADGRL4	ENST00000656841	0.0588	0.0588	T	T
ADGRL4	ENST00000661030	0.6437	0.6437	F	T
ADGRL4	ENST00000661030	0.8925	0.8925	F	T
ADGRV1	ENST00000640403	0.0114	0.0114	T	T
ADGRV1	ENST00000425867	0.01466	0.01466	T	T
ADGRV1	ENST00000640403	0.07048	0.07048	F	T
ADGRV1	ENST00000640403	0.07209	0.07209	F	T
ADGRV1	ENST00000640403	0.0771	0.0771	F	T
ADGRV1	ENST00000640369	0.1846	0.1846	T	T
ADGRV1	ENST00000640369	0.2188	0.2188	F	T
ADH1A	ENST00000209668	0.07029	0.07029	T	T
ADI1	ENST00000327435	0.006608	0.006608	T	T
ADIPOR2	ENST00000357103	0.01756	0.01756	T	T
ADIPOR2	ENST00000357103	0.09581	0.09581	F	T
ADORA2A	ENST00000424232	0.03195	0.03195	T	T
ADORA2A	ENST00000611543	0.03195	0.03195	T	T
ADORA2B	ENST00000304222	0.1183	0.1183	T	T
ADORA2B	ENST00000304222	0.1507	0.1507	F	T
ADORA3	ENST00000241356	0.005916	0.005916	T	T
ADPGK	ENST00000456471	0.02057	0.02057	T	T
ADRA1A	ENST00000519229	0.2802	0.2802	T	T
ADRA1A	ENST00000519229	0.281	0.281	F	T
ADRA1B	ENST00000641205	0.2506	0.2506	T	T
ADRA1B	ENST00000641205	0.3007	0.3007	F	T
ADRA1B	ENST00000641205	0.4007	0.4007	F	T
ADRA2C	ENST00000330055	0.006164	0.006164	T	T
ADRA2C	ENST00000509482	0.02061	0.02061	F	T
ADRA2C	ENST00000330055	0.3815	0.3815	F	T
ADRA2C	ENST00000330055	0.4162	0.4162	F	T
ADSL	ENST00000623063	0.03476	0.03476	T	T
ADSL	ENST00000623632	0.03476	0.03476	T	T
AEBP2	ENST00000398731	0.1817	0.1817	T	T
AEBP2	ENST00000398731	0.1841	0.1841	F	T
AFAP1	ENST00000382543	0.01748	0.01748	T	T
AFAP1L2	ENST00000369271	0.06913	0.06913	T	T
AFDN	ENST00000423229	0.01579	0.01579	T	T
AFDN	ENST00000423229	0.05153	0.05153	F	T
AFDN	ENST00000400825	0.1236	0.1236	F	T
AFDN	ENST00000400825	0.1975	0.1975	F	T
AFDN	ENST00000400825	0.3364	0.3364	F	T
AFDN	ENST00000400825	0.3705	0.3705	F	T
AFDN	ENST00000400825	0.3745	0.3745	F	T
AFG1L	ENST00000368977	0.03071	0.03071	T	T
AFG1L	ENST00000437715	0.2003	0.2003	F	T
AFG3L2	ENST00000269143	0.0008303	0.0008303	T	T
AFP	ENST00000395792	0.002647	0.002647	T	T
AFP	ENST00000395792	0.004698	0.004698	F	T
AFTPH	ENST00000238855	0.04091	0.04091	T	T
AFTPH	ENST00000238856	0.04091	0.04091	T	T
AGAP1	ENST00000336665	0.02293	0.02293	T	T
AGAP1	ENST00000402604	0.03329	0.03329	T	T
AGAP1	ENST00000448025	0.08343	0.08343	T	T
AGAP1	ENST00000418654	0.2534	0.2534	F	T
AGAP1	ENST00000304032	0.2719	0.2719	F	T
AGAP1	ENST00000304032	0.3084	0.3084	F	T
AGAP3	ENST00000335367	0.002536	0.002536	T	T
AGBL1	ENST00000614907	0.0008905	0.0008905	T	T
AGBL1	ENST00000614907	0.1771	0.1771	F	T
AGBL1	ENST00000614907	0.2926	0.2926	F	T
AGBL1	ENST00000614907	0.9691	0.9691	F	T
AGBL1	ENST00000614907	0.9697	0.9697	F	T
AGBL4	ENST00000334103	0.0342	0.0342	T	T
AGBL4	ENST00000416121	0.394	0.394	T	T
AGBL4	ENST00000416121	0.6725	0.6725	F	T
AGFG2	ENST00000300176	0.004507	0.004507	T	T
AGGF1	ENST00000506806	0.03282	0.03282	T	T
AGK	ENST00000629555	0.2262	0.2262	F	T
AGO1	ENST00000373206	0.02101	0.02101	T	T
AGPAT4	ENST00000320285	0.04972	0.04972	T	T
AGPAT4	ENST00000320285	0.0629	0.0629	F	T
AGPAT4	ENST00000437165	0.07844	0.07844	T	T
AGPAT4	ENST00000320285	0.2466	0.2466	F	T
AGPAT4	ENST00000320285	0.2772	0.2772	F	T
AGR2	ENST00000450569	0.0159	0.0159	T	T
AGRN	ENST00000651234	0.03491	0.03491	T	T
AGRN	ENST00000652369	0.03491	0.03491	T	T
AGTPBP1	ENST00000376083	0.3303	0.3303	T	T
AGTPBP1	ENST00000376083	0.6314	0.6314	F	T
AGTR1	ENST00000497524	0.09373	0.09373	T	T
AGTR1	ENST00000497524	0.3176	0.3176	F	T
AGTRAP	ENST00000510878	0.0129	0.0129	T	T
AHCY	ENST00000538132	0.004275	0.004275	T	T
AHCY	ENST00000217426	0.03206	0.03206	F	T
AHCY	ENST00000538132	0.03733	0.03733	F	T
AHCYL1	ENST00000359172	0.009711	0.009711	T	T
AHCYL1	ENST00000369799	0.03115	0.03115	T	T
AHCYL1	ENST00000393614	0.03115	0.03115	T	T
AHCYL2	ENST00000446544	0.05303	0.05303	T	T
AHDC1	ENST00000644989	0.08502	0.08502	F	T
AHI1	ENST00000529865	0.07086	0.07086	T	T
AHI1	ENST00000457866	0.1486	0.1486	T	T
AHI1	ENST00000457866	0.1894	0.1894	F	T
AHNAK	ENST00000530285	0.002813	0.002813	T	T
AHNAK	ENST00000530124	0.02095	0.02095	T	T
AHNAK	ENST00000530124	0.08263	0.08263	F	T
AHSA1	ENST00000555729	0.001732	0.001732	T	T
AHSP	ENST00000302312	0.01638	0.01638	T	T
AICDA	ENST00000537228	0.03072	0.03072	T	T
AIF1L	ENST00000372297	0.009155	0.009155	T	T
AIG1	ENST00000458219	0.07396	0.07396	T	T
AIG1	ENST00000458219	0.161	0.161	F	T
AIG1	ENST00000458219	0.2144	0.2144	F	T
AIG1	ENST00000458219	0.2798	0.2798	F	T
AIG1	ENST00000458219	0.2829	0.2829	F	T
AIPL1	ENST00000570584	0.175	0.175	T	T
AJAP1	ENST00000378190	0.08931	0.08931	T	T
AJAP1	ENST00000378191	0.125	0.125	F	T
AJAP1	ENST00000378191	0.8498	0.8498	F	T
AK3	ENST00000381809	0.0004778	0.0004778	T	T
AK3	ENST00000447596	0.0004778	0.0004778	T	T
AK5	ENST00000478407	0.07405	0.07405	T	T
AK7	ENST00000554706	0.04491	0.04491	T	T
AK7	ENST00000555570	0.04603	0.04603	T	T
AK7	ENST00000554706	0.07363	0.07363	F	T
AKAIN1	ENST00000580650	0.08075	0.08075	T	T
AKAIN1	ENST00000434239	0.1856	0.1856	F	T
AKAIN1	ENST00000434239	0.6555	0.6555	F	T
AKAIN1	ENST00000434239	0.6843	0.6843	F	T
AKAP1	ENST00000572560	0.1362	0.1362	T	T
AKAP12	ENST00000354675	0.01038	0.01038	T	T
AKAP12	ENST00000402676	0.08011	0.08011	T	T
AKAP13	ENST00000557852	0.0366	0.0366	T	T
AKAP13	ENST00000558166	0.03904	0.03904	T	T
AKAP13	ENST00000558166	0.04069	0.04069	F	T
AKAP13	ENST00000557852	0.04442	0.04442	F	T
AKAP3	ENST00000545990	0.002663	0.002663	T	T
AKAP6	ENST00000556638	0.1019	0.1019	T	T
AKAP6	ENST00000556638	0.1031	0.1031	F	T
AKAP6	ENST00000554740	0.1261	0.1261	T	T
AKAP6	ENST00000553547	0.1393	0.1393	T	T
AKAP6	ENST00000554740	0.1526	0.1526	F	T
AKIRIN2	ENST00000257787	0.3255	0.3255	T	T
AKR1B1	ENST00000285930	0.06352	0.06352	T	T
AKR1C2	ENST00000421196	0.03343	0.03343	T	T
AKR1D1	ENST00000438242	0.1341	0.1341	T	T
AKT3	ENST00000552631	0.08993	0.08993	T	T
AKT3	ENST00000552631	0.1057	0.1057	F	T
AKT3	ENST00000336199	0.3769	0.3769	F	T
AKTIP	ENST00000568022	0.06391	0.06391	T	T
AKTIP	ENST00000565408	0.06537	0.06537	T	T
AKTIP	ENST00000565408	0.1816	0.1816	F	T
ALAS1	ENST00000484952	0.006468	0.006468	T	T
ALCAM	ENST00000472644	0.03238	0.03238	T	T
ALCAM	ENST00000306107	0.5598	0.5598	F	T
ALCAM	ENST00000306107	0.5625	0.5625	F	T
ALCAM	ENST00000306107	0.9804	0.9804	F	T
ALDH18A1	ENST00000371221	0.09416	0.09416	T	T
ALDH1A1	ENST00000446946	0.0097	0.0097	T	T
ALDH1A2	ENST00000558239	0.09588	0.09588	T	T
