Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
AHCY	ENST00000538132	0.03701	0.03701	T	T
AIFM2	ENST00000373248	0.0647	0.0647	T	T
AIPL1	ENST00000570584	0.2719	0.2719	T	T
AKAP13	ENST00000559362	0.366	0.366	T	T
AKAP6	ENST00000554740	0.03618	0.03618	T	T
AKAP8L	ENST00000600247	0.001379	0.001379	T	T
AKAP9	ENST00000435423	0.005674	0.005674	T	T
AKNAD1	ENST00000369994	0.001924	0.001924	T	T
AKR1B1	ENST00000285930	0.06252	0.06252	T	T
ALG10B	ENST00000551464	0.06397	0.06397	T	T
ALG10B	ENST00000551464	0.08015	0.08015	F	T
ALG10B	ENST00000308742	0.1837	0.1837	F	T
ALKBH6	ENST00000378875	0.004953	0.004953	T	T
ALKBH6	ENST00000485128	0.004953	0.004953	T	T
ALMS1	ENST00000614410	0.1007	0.1007	T	T
ALOX12B	ENST00000649809	0.000317	0.000317	T	T
ALPK2	ENST00000361673	0.06815	0.06815	T	T
AMBRA1	ENST00000526545	0.0313	0.0313	T	T
AMER2	ENST00000515384	0.07537	0.07537	T	T
AMY1C	ENST00000370079	0.6362	0.6362	T	T
AMY1C	ENST00000370079	0.8267	0.8267	F	T
ANAPC4	ENST00000505991	0.003014	0.003014	T	T
ANAPC5	ENST00000441917	0.01134	0.01134	T	T
ANGPT1	ENST00000297450	0.3434	0.3434	T	T
ANGPTL4	ENST00000594875	0.01715	0.01715	T	T
ANK1	ENST00000265709	0.02564	0.02564	T	T
ANK3	ENST00000617800	0.05426	0.05426	T	T
ANKFY1	ENST00000574736	0.03957	0.03957	T	T
ANKHD1	ENST00000394722	0.03786	0.03786	T	T
ANKRD13A	ENST00000261739	0.01284	0.01284	T	T
ANKRD33B	ENST00000296657	0.02464	0.02464	T	T
ANKRD36B	ENST00000497329	0.02533	0.02533	T	T
ANKRD40	ENST00000513072	0.01115	0.01115	T	T
ANKRD44	ENST00000422886	0.1489	0.1489	T	T
ANKRD46	ENST00000519316	0.1259	0.1259	T	T
ANKRD46	ENST00000519316	0.1866	0.1866	F	T
ANKRD46	ENST00000519316	0.1873	0.1873	F	T
ANKS1A	ENST00000650178	0.2069	0.2069	T	T
ANKS4B	ENST00000311620	0.000347	0.000347	T	T
ANLN	ENST00000457743	0.01455	0.01455	T	T
ANO6	ENST00000425752	0.1609	0.1609	T	T
AOPEP	ENST00000451893	0.1565	0.1565	T	T
AP3D1	ENST00000589369	0.004543	0.004543	T	T
AP4S1	ENST00000556480	0.05031	0.05031	T	T
APTX	ENST00000379817	0.1867	0.1867	T	T
AQR	ENST00000560117	0.1675	0.1675	T	T
ARFGEF1	ENST00000262215	0.002317	0.002317	T	T
ARHGAP23	ENST00000614693	0.04253	0.04253	T	T
ARHGAP31	ENST00000264245	0.008671	0.008671	T	T
ARHGAP32	ENST00000392657	0.01123	0.01123	T	T
ARHGAP5	ENST00000555814	0.1307	0.1307	T	T
ARHGEF15	ENST00000647883	0.01135	0.01135	T	T
ARHGEF33	ENST00000433605	0.03586	0.03586	T	T
ARL5B	ENST00000377275	0.378	0.378	T	T
ARL6IP1	ENST00000562234	0.000289	0.000289	T	T
ARL8B	ENST00000611208	0.03525	0.03525	T	T
ARMH3	ENST00000456149	0.0254	0.0254	T	T
ARRB1	ENST00000532447	0.008669	0.008669	T	T
ARRB1	ENST00000532525	0.02453	0.02453	T	T
ART5	ENST00000453353	0.05887	0.05887	T	T
ARV1	ENST00000435927	0.04938	0.04938	T	T
ASB4	ENST00000325885	0.04808	0.04808	T	T
ASH2L	ENST00000343823	0.03236	0.03236	T	T
ASIC2	ENST00000225823	0.2362	0.2362	T	T
ASNS	ENST00000175506	0.09673	0.09673	T	T
ASPHD1	ENST00000651383	0.02119	0.02119	T	T
ASRGL1	ENST00000528206	0.01964	0.01964	T	T
ATAD3C	ENST00000378785	0.005083	0.005083	T	T
ATF7IP	ENST00000542991	0.01315	0.01315	T	T
ATP1B3	ENST00000495216	0.07658	0.07658	T	T
ATP23	ENST00000300145	0.001121	0.001121	T	T
ATP2B2	ENST00000646379	0.07651	0.07651	T	T
ATP5IF1	ENST00000465645	0.01295	0.01295	T	T
ATP5MC2	ENST00000549748	0.0405	0.0405	T	T
ATP6V0A2	ENST00000613625	0.01059	0.01059	T	T
ATP6V1C1	ENST00000521514	0.07752	0.07752	T	T
ATXN10	ENST00000402380	0.03186	0.03186	T	T
AUTS2	ENST00000664521	0.1897	0.1897	T	T
AUTS2	ENST00000644506	0.5299	0.5299	T	T
AXIN2	ENST00000375702	0.1403	0.1403	T	T
B3GAT1	ENST00000312527	0.3557	0.3557	T	T
B9D1	ENST00000574508	0.01306	0.01306	T	T
BABAM2	ENST00000379629	0.4022	0.4022	T	T
BAHD1	ENST00000560846	0.0105	0.0105	T	T
BAIAP2L1	ENST00000005260	0.1794	0.1794	T	T
BANP	ENST00000393207	0.03014	0.03014	T	T
BAX	ENST00000345358	0.01167	0.01167	T	T
BCAR3	ENST00000370247	0.06419	0.06419	T	T
BCL2L1	ENST00000434194	0.05537	0.05537	T	T
BCL2L11	ENST00000438054	0.1175	0.1175	T	T
BCL2L11	ENST00000438054	0.3532	0.3532	F	T
BICDL2	ENST00000573514	0.001532	0.001532	T	T
BMERB1	ENST00000452191	0.06251	0.06251	T	T
BMF	ENST00000431415	0.06204	0.06204	T	T
BMPR1A	ENST00000480152	0.09386	0.09386	T	T
BOC	ENST00000473008	0.000614	0.000614	T	T
BOLA3	ENST00000327428	0.01196	0.01196	T	T
BPGM	ENST00000443095	0.02166	0.02166	T	T
BPIFA2	ENST00000354932	0.01574	0.01574	T	T
BRDT	ENST00000402388	0.02828	0.02828	T	T
BRF1	ENST00000446501	0.03456	0.03456	T	T
BRIP1	ENST00000584322	0.1834	0.1834	T	T
BSDC1	ENST00000455895	0.03118	0.03118	T	T
BTBD3	ENST00000430557	0.5033	0.5033	T	T
BTRC	ENST00000393441	0.001505	0.001505	T	T
BTRC	ENST00000370183	0.05253	0.05253	F	T
BVES	ENST00000446408	0.1124	0.1124	T	T
C1S	ENST00000406697	0.01305	0.01305	T	T
CA1	ENST00000523953	0.004379	0.004379	T	T
CA1	ENST00000626824	0.004379	0.004379	T	T
CA5A	ENST00000649794	0.0449	0.0449	T	T
CA5A	ENST00000649794	0.06424	0.06424	F	T
CABIN1	ENST00000337989	0.07087	0.07087	T	T
CABP1	ENST00000453000	0.02665	0.02665	T	T
CABP7	ENST00000216144	0.03792	0.03792	T	T
CACNA1B	ENST00000413253	0.4273	0.4273	T	T
CACNA1B	ENST00000413253	0.4279	0.4279	F	T
CACNA1B	ENST00000413253	0.5868	0.5868	F	T
CACNG7	ENST00000391766	0.009159	0.009159	T	T
CADM1	ENST00000543249	0.002849	0.002849	T	T
CADM1	ENST00000543249	0.446	0.446	F	T
CALD1	ENST00000424922	0.05211	0.05211	T	T
CALD1	ENST00000495522	0.05211	0.05211	T	T
CAPN1	ENST00000526468	0.0615	0.0615	T	T
CAPN12	ENST00000328867	0.02202	0.02202	T	T
CAPS	ENST00000452990	0.0007209	0.0007209	T	T
CARMIL1	ENST00000329474	0.000224	0.000224	T	T
CAVIN3	ENST00000530979	0.04142	0.04142	T	T
CBLN2	ENST00000584764	0.3475	0.3475	T	T
CBLN2	ENST00000585159	0.3475	0.3475	T	T
CBLN4	ENST00000064571	0.1437	0.1437	T	T
CBX8	ENST00000269385	0.01164	0.01164	T	T
CCDC126	ENST00000307471	0.05139	0.05139	T	T
CCDC179	ENST00000532798	0.01774	0.01774	T	T
CCDC182	ENST00000299415	0.07915	0.07915	T	T
CCDC201	ENST00000636578	0.04401	0.04401	T	T
CCDC34	ENST00000317945	0.06037	0.06037	T	T
CCDC88A	ENST00000645072	0.06662	0.06662	T	T
CCL1	ENST00000225842	0.1804	0.1804	T	T
CCN6	ENST00000368666	0.1147	0.1147	T	T
CCT5	ENST00000503026	7.899e-05	7.899e-05	T	T
CCT6B	ENST00000421975	0.1214	0.1214	T	T
CCT6B	ENST00000421975	0.1402	0.1402	F	T
CD2	ENST00000369478	0.03063	0.03063	T	T
CD2AP	ENST00000359314	0.06461	0.06461	T	T
CD300C	ENST00000330793	0.01537	0.01537	T	T
CD33	ENST00000391796	0.006397	0.006397	T	T
CD34	ENST00000310833	0.2783	0.2783	T	T
CD34	ENST00000356522	0.2783	0.2783	T	T
CD53	ENST00000271324	0.000591	0.000591	T	T
CD53	ENST00000271324	0.01648	0.01648	F	T
CD53	ENST00000271324	0.01698	0.01698	F	T
CD53	ENST00000648608	0.1473	0.1473	F	T
CD55	ENST00000367064	0.1901	0.1901	T	T
CD55	ENST00000367064	0.194	0.194	F	T
CD9	ENST00000646407	0.05308	0.05308	T	T
CDC14A	ENST00000635056	0.05874	0.05874	T	T
CDC27	ENST00000571643	0.07468	0.07468	T	T
CDH12	ENST00000522262	0.9762	0.9762	T	T
CDH17	ENST00000027335	0.007422	0.007422	T	T
CDH17	ENST00000441892	0.007422	0.007422	T	T
CDH17	ENST00000521491	0.007422	0.007422	T	T
CDH4	ENST00000543233	0.02364	0.02364	T	T
CDH4	ENST00000614565	0.1368	0.1368	T	T
CDH4	ENST00000614565	0.6303	0.6303	F	T
CDH8	ENST00000577730	0.003128	0.003128	T	T
CDRT15	ENST00000420162	0.05169	0.05169	T	T
CDSN	ENST00000376288	0.01367	0.01367	T	T
CDYL	ENST00000328908	0.02008	0.02008	T	T
CDYL2	ENST00000562812	0.08414	0.08414	T	T
CDYL2	ENST00000563890	0.08414	0.08414	T	T
CDYL2	ENST00000566173	0.08414	0.08414	T	T
CEP112	ENST00000581739	0.07344	0.07344	T	T
CEP112	ENST00000577322	0.3011	0.3011	T	T
CEP112	ENST00000577322	0.3014	0.3014	F	T
CEP112	ENST00000577322	0.3018	0.3018	F	T
CEP70	ENST00000464035	0.07709	0.07709	T	T
CEP83	ENST00000397807	0.0596	0.0596	T	T
CFAP44	ENST00000473143	0.06044	0.06044	T	T
CHAF1A	ENST00000301280	0.0002319	0.0002319	T	T
CHAF1B	ENST00000314103	0.07918	0.07918	T	T
CHCHD4	ENST00000295767	0.02182	0.02182	T	T
CHCHD4	ENST00000396914	0.02182	0.02182	T	T
CHIC2	ENST00000263921	0.009283	0.009283	T	T
CHRNA7	ENST00000636603	0.01349	0.01349	T	T
CHRNB3	ENST00000289957	0.00206	0.00206	T	T
CHST9	ENST00000618847	0.03167	0.03167	T	T
CKAP5	ENST00000529230	0.005612	0.005612	T	T
CLASP1	ENST00000452274	0.1677	0.1677	T	T
CLCN1	ENST00000343257	0.02675	0.02675	T	T
CLCN1	ENST00000650516	0.02675	0.02675	T	T
CLDN18	ENST00000343735	0.2099	0.2099	T	T
CLDN23	ENST00000519106	0.05907	0.05907	T	T
CLEC16A	ENST00000459723	0.03474	0.03474	T	T
CLEC18B	ENST00000339953	0.03835	0.03835	T	T
CLEC1B	ENST00000398937	0.0007459	0.0007459	T	T
CLIP3	ENST00000590559	0.006156	0.006156	T	T
CLNK	ENST00000226951	0.4432	0.4432	T	T
CLYBL	ENST00000425186	0.000862	0.000862	T	T
CMTM3	ENST00000566121	0.02342	0.02342	T	T
CNBD2	ENST00000538900	0.08928	0.08928	T	T
CNOT6	ENST00000504343	0.02349	0.02349	T	T
CNTN4	ENST00000434053	0.004683	0.004683	T	T
CNTN6	ENST00000350110	0.01659	0.01659	T	T
CNTNAP2	ENST00000628930	0.2522	0.2522	T	T
COBLL1	ENST00000452626	0.02851	0.02851	T	T
COL11A1	ENST00000447608	0.9678	0.9678	T	T
COL11A2	ENST00000395194	0.04756	0.04756	T	T
COL14A1	ENST00000537875	0.03152	0.03152	T	T
COL24A1	ENST00000496682	0.1626	0.1626	T	T
COL6A5	ENST00000512836	0.002453	0.002453	T	T
COLEC11	ENST00000402794	0.0337	0.0337	T	T
COLEC11	ENST00000402922	0.0337	0.0337	T	T
COLEC11	ENST00000404205	0.0337	0.0337	T	T
COLEC12	ENST00000400256	0.04437	0.04437	T	T
COMMD4	ENST00000267935	0.0399	0.0399	T	T
COMMD5	ENST00000450361	0.0381	0.0381	T	T
COX4I2	ENST00000376075	0.00259	0.00259	T	T
COX7A2L	ENST00000468711	0.1727	0.1727	F	T
COX7C	ENST00000247655	0.1993	0.1993	T	T
COX7C	ENST00000515763	0.608	0.608	F	T
COX8A	ENST00000314133	0.01335	0.01335	T	T
CPLANE1	ENST00000425232	0.04688	0.04688	T	T
CPLX2	ENST00000359546	0.01495	0.01495	T	T
CPM	ENST00000546373	0.1553	0.1553	T	T
CPN2	ENST00000429275	0.09329	0.09329	T	T
CPNE5	ENST00000244751	0.02829	0.02829	T	T
CPNE5	ENST00000633280	0.02829	0.02829	T	T
CPOX	ENST00000647941	0.05304	0.05304	T	T
CPSF4L	ENST00000344935	0.008318	0.008318	T	T
CPT1A	ENST00000561996	0.000516	0.000516	T	T
CPXM2	ENST00000615851	0.06225	0.06225	T	T
CRACD	ENST00000636006	0.05488	0.05488	T	T
CRACD	ENST00000646253	0.05488	0.05488	T	T
CRACD	ENST00000636006	0.05566	0.05566	F	T
CRACD	ENST00000646253	0.05566	0.05566	F	T
CRB2	ENST00000373631	0.002274	0.002274	T	T
CRY2	ENST00000616080	0.001555	0.001555	T	T
CSMD1	ENST00000335551	0.2957	0.2957	T	T
CSMD2	ENST00000373381	0.1293	0.1293	T	T
CST2	ENST00000304725	0.03923	0.03923	T	T
CSTF2T	ENST00000331173	0.2561	0.2561	T	T
CSTF2T	ENST00000331173	0.2689	0.2689	F	T
CTH	ENST00000346806	0.07321	0.07321	T	T
CTLA4	ENST00000295854	0.02316	0.02316	T	T
CTLA4	ENST00000472206	0.02316	0.02316	T	T
CTLA4	ENST00000487393	0.02316	0.02316	T	T
CTNNA1	ENST00000520520	0.02019	0.02019	T	T
CTNNA1	ENST00000522227	0.03673	0.03673	T	T
CTNNA3	ENST00000433211	0.03517	0.03517	T	T
CTNNB1	ENST00000644906	0.1038	0.1038	T	T
CTSC	ENST00000524463	0.06381	0.06381	T	T
CTSG	ENST00000216336	0.01558	0.01558	T	T
CXCL2	ENST00000508487	0.03498	0.03498	T	T
CXCL6	ENST00000515050	0.08189	0.08189	T	T
CXCR4	ENST00000241393	0.1105	0.1105	T	T
CYLC2	ENST00000487798	0.585	0.585	T	T
CYP17A1	ENST00000369887	0.03372	0.03372	T	T
CYP19A1	ENST00000559653	0.06586	0.06586	T	T
CYP27B1	ENST00000546567	0.002892	0.002892	T	T
CYP2A7	ENST00000291764	0.08914	0.08914	T	T
CYP2A7	ENST00000301146	0.08914	0.08914	T	T
CYP2C8	ENST00000628935	0.03706	0.03706	T	T
CYRIA	ENST00000451689	0.09426	0.09426	T	T
DARS2	ENST00000649106	0.008671	0.008671	T	T
DBNDD1	ENST00000304733	0.008025	0.008025	T	T
DBNDD1	ENST00000304733	0.01922	0.01922	F	T
DCAF15	ENST00000587307	0.003803	0.003803	T	T
DCAF4L2	ENST00000319675	0.1969	0.1969	T	T
DCC	ENST00000442544	0.6554	0.6554	T	T
DCSTAMP	ENST00000622554	0.05747	0.05747	T	T
DDX10	ENST00000526794	0.2156	0.2156	T	T
DDX10	ENST00000526794	0.5786	0.5786	F	T
DDX51	ENST00000397333	0.06413	0.06413	T	T
DECR2	ENST00000633348	0.002452	0.002452	T	T
DEFB1	ENST00000297439	0.04135	0.04135	T	T
DEFB115	ENST00000400552	0.6233	0.6233	T	T
DENND1A	ENST00000394215	0.143	0.143	T	T
DENND2B	ENST00000534278	0.00763	0.00763	T	T
DENND4B	ENST00000472932	0.01485	0.01485	T	T
DENND5A	ENST00000524446	0.05046	0.05046	T	T
DENND5B	ENST00000546299	0.09433	0.09433	T	T
DEPDC1B	ENST00000265036	0.009232	0.009232	T	T
DHCR7	ENST00000533800	0.06882	0.06882	T	T
DHDDS	ENST00000431933	0.009195	0.009195	T	T
DHRS7B	ENST00000582161	0.01171	0.01171	T	T
DHRS9	ENST00000602501	0.02378	0.02378	T	T
DHX30	ENST00000457607	0.003209	0.003209	T	T
DHX30	ENST00000457607	0.003395	0.003395	F	T
DIO3	ENST00000510508	0.1755	0.1755	T	T
DIS3L2	ENST00000434477	0.01008	0.01008	T	T
DIS3L2	ENST00000424049	0.1332	0.1332	T	T
DISP2	ENST00000267889	0.006485	0.006485	T	T
DKK1	ENST00000373970	0.2721	0.2721	T	T
DLG1	ENST00000450955	0.0279	0.0279	T	T
DLG2	ENST00000527088	0.4128	0.4128	T	T
DLK1	ENST00000392848	0.04106	0.04106	T	T
DNAAF1	ENST00000378553	0.01043	0.01043	T	T
DNAH17	ENST00000389840	0.02807	0.02807	T	T
DNAH17	ENST00000585328	0.02807	0.02807	T	T
DNAH2	ENST00000389173	0.08235	0.08235	T	T
DNAH7	ENST00000312428	0.009522	0.009522	T	T
DNAH9	ENST00000579703	0.2225	0.2225	T	T
DNAJC22	ENST00000395069	0.008619	0.008619	T	T
DNM3	ENST00000485254	0.3471	0.3471	T	T
DNMBP	ENST00000543621	0.03951	0.03951	T	T
DOCK1	ENST00000280333	0.1296	0.1296	T	T
DOCK4	ENST00000494651	0.1737	0.1737	T	T
DOK4	ENST00000562737	0.00103	0.00103	T	T
DOK5	ENST00000395939	0.1635	0.1635	T	T
DPP8	ENST00000558786	0.01946	0.01946	T	T
DR1	ENST00000370272	0.09677	0.09677	T	T
DRAM1	ENST00000549066	0.1313	0.1313	T	T
DRD2	ENST00000362072	0.02672	0.02672	T	T
DST	ENST00000652573	0.03163	0.03163	T	T
DTD1	ENST00000377452	0.001128	0.001128	T	T
DUSP16	ENST00000541207	0.1023	0.1023	T	T
DUSP26	ENST00000256261	0.172	0.172	T	T
DUSP26	ENST00000256261	0.371	0.371	F	T
DUT	ENST00000558367	0.2762	0.2762	T	T
DYNC1H1	ENST00000360184	0.0283	0.0283	T	T
DYNC1I2	ENST00000422646	0.1123	0.1123	T	T
DYNC1I2	ENST00000422646	0.1908	0.1908	F	T
DYRK2	ENST00000542503	0.023	0.023	T	T
DYRK2	ENST00000542503	0.3094	0.3094	F	T
EBNA1BP2	ENST00000431635	0.06689	0.06689	T	T
EDC4	ENST00000358933	0.0104	0.0104	T	T
EEF1AKMT2	ENST00000368836	0.047	0.047	T	T
EEF1AKMT2	ENST00000652548	0.047	0.047	T	T
EEF1E1	ENST00000507463	0.000362	0.000362	T	T
EEF2K	ENST00000263026	0.007268	0.007268	T	T
EFEMP1	ENST00000634374	0.1457	0.1457	T	T
EFL1	ENST00000557939	0.03252	0.03252	T	T
EFTUD2	ENST00000590124	0.01228	0.01228	T	T
EGFLAM	ENST00000322350	0.01459	0.01459	T	T
EGLN1	ENST00000366641	0.1034	0.1034	T	T
EID2	ENST00000390658	0.0182	0.0182	T	T
EIF3M	ENST00000526267	0.03125	0.03125	T	T
EIF3M	ENST00000526267	0.03146	0.03146	F	T
EIF4G3	ENST00000264211	0.06722	0.06722	T	T
EIPR1	ENST00000443925	0.3055	0.3055	T	T
ELMOD3	ENST00000418268	0.01159	0.01159	T	T
ELP3	ENST00000517975	0.1008	0.1008	T	T
ELP5	ENST00000572104	0.001132	0.001132	T	T
EML1	ENST00000553720	0.003867	0.003867	T	T
ENSG00000034239	ENST00000523008	0.5563	0.5563	F	T
ENSG00000101220	ENST00000217195	0.0006239	0.0006239	T	T
ENSG00000108666	ENST00000583774	0.004489	0.004489	T	T
ENSG00000130723	ENST00000638390	0.007203	0.007203	T	T
ENSG00000133475	ENST00000405188	0.01013	0.01013	T	T
ENSG00000133475	ENST00000405188	0.02474	0.02474	F	T
ENSG00000155621	ENST00000486911	0.05674	0.05674	T	T
ENSG00000162006	ENST00000543963	0.008751	0.008751	T	T
ENSG00000162598	ENST00000371201	0.05034	0.05034	T	T
ENSG00000162598	ENST00000450089	0.1465	0.1465	F	T
ENSG00000165084	ENST00000325233	0.4715	0.4715	T	T
ENSG00000179088	ENST00000552578	0.4502	0.4502	T	T
ENSG00000180044	ENST00000326474	0.2169	0.2169	T	T
ENSG00000181577	ENST00000442114	0.06099	0.06099	T	T
ENSG00000185594	ENST00000328504	0.08626	0.08626	T	T
ENSG00000205549	ENST00000380683	0.3272	0.3272	T	T
ENSG00000206043	ENST00000579455	0.009541	0.009541	T	T
ENSG00000206043	ENST00000579455	0.03434	0.03434	F	T
ENSG00000206043	ENST00000579455	0.1214	0.1214	F	T
ENSG00000211804	ENST00000621643	0.3885	0.3885	T	T
ENSG00000214700	ENST00000429849	0.01782	0.01782	T	T
ENSG00000221821	ENST00000408925	0.01275	0.01275	T	T
ENSG00000225940	ENST00000611197	0.1306	0.1306	T	T
ENSG00000235034	ENST00000458538	0.02975	0.02975	T	T
ENSG00000241149	ENST00000330020	0.08997	0.08997	T	T
ENSG00000241322	ENST00000583965	0.001857	0.001857	T	T
ENSG00000241322	ENST00000354433	0.00819	0.00819	F	T
ENSG00000242534	ENST00000558026	0.2958	0.2958	T	T
ENSG00000243444	ENST00000374531	0.1268	0.1268	T	T
ENSG00000250641	ENST00000503322	0.001636	0.001636	T	T
ENSG00000250641	ENST00000503322	0.001867	0.001867	F	T
ENSG00000250644	ENST00000427721	0.0006719	0.0006719	T	T
ENSG00000256100	ENST00000535431	0.01335	0.01335	T	T
ENSG00000256618	ENST00000540040	0.6665	0.6665	T	T
ENSG00000260456	ENST00000567970	0.4686	0.4686	F	T
ENSG00000260456	ENST00000567970	0.5618	0.5618	F	T
ENSG00000267740	ENST00000585661	0.000198	0.000198	T	T
ENSG00000267740	ENST00000586349	0.000198	0.000198	T	T
ENSG00000272297	ENST00000509111	0.219	0.219	T	T
ENSG00000272968	ENST00000396904	0.07192	0.07192	T	T
ENSG00000277758	ENST00000615923	0.2136	0.2136	T	T
ENSG00000278674	ENST00000611323	0.01003	0.01003	T	T
ENSG00000283154	ENST00000412423	0.4129	0.4129	T	T
ENSG00000283154	ENST00000527095	0.4129	0.4129	T	T
ENSG00000283199	ENST00000636427	0.04509	0.04509	T	T
ENSG00000284308	ENST00000640868	0.02112	0.02112	T	T
ENSG00000284438	ENST00000524542	0.01226	0.01226	T	T
ENSG00000284797	ENST00000643046	0.01684	0.01684	T	T
ENSG00000284824	ENST00000617752	0.01224	0.01224	T	T
ENSG00000284934	ENST00000443649	0.02106	0.02106	T	T
ENSG00000284934	ENST00000645606	0.02106	0.02106	T	T
ENSG00000285188	ENST00000355502	0.01684	0.01684	T	T
ENSG00000285880	ENST00000647937	0.005869	0.005869	T	T
ENSG00000285920	ENST00000661438	0.006759	0.006759	T	T
ERC2	ENST00000288221	0.01849	0.01849	T	T
ERCC1	ENST00000592083	0.01574	0.01574	T	T
ERCC4	ENST00000311895	0.7145	0.7145	F	T
ERCC4	ENST00000575156	0.7145	0.7145	F	T
ERCC4	ENST00000311895	0.9367	0.9367	F	T
ERCC4	ENST00000575156	0.9367	0.9367	F	T
ERP44	ENST00000262455	0.1273	0.1273	T	T
EXD2	ENST00000409018	0.000519	0.000519	T	T
EXOC5	ENST00000556318	0.3007	0.3007	T	T
EXT2	ENST00000532479	0.01534	0.01534	T	T
EXTL3	ENST00000517738	0.03465	0.03465	T	T
EYA1	ENST00000643681	0.006447	0.006447	T	T
EYA3	ENST00000373864	0.01186	0.01186	T	T
F11R	ENST00000537746	0.02542	0.02542	T	T
FAF2	ENST00000261942	0.00258	0.00258	T	T
FAM110B	ENST00000361488	0.448	0.448	T	T
FAM110D	ENST00000374268	0.02486	0.02486	T	T
FAM114A2	ENST00000517605	0.4209	0.4209	F	T
FAM120B	ENST00000630384	0.2782	0.2782	T	T
FAM120B	ENST00000630384	0.3771	0.3771	F	T
FAM169B	ENST00000332908	0.03566	0.03566	T	T
FAM174A	ENST00000312637	0.5381	0.5381	T	T
FAM193B	ENST00000502403	0.006081	0.006081	T	T
FAM200B	ENST00000422728	0.002834	0.002834	T	T
FAM214B	ENST00000378561	8.399e-05	8.399e-05	T	T
FAM214B	ENST00000603301	8.399e-05	8.399e-05	T	T
FAM216B	ENST00000313851	0.1289	0.1289	T	T
FAM240A	ENST00000444264	0.01245	0.01245	T	T
FAM240A	ENST00000640551	0.01245	0.01245	T	T
FAM240C	ENST00000401641	0.3915	0.3915	T	T
FAM241B	ENST00000373279	0.042	0.042	T	T
FAM246A	ENST00000652479	0.009716	0.009716	T	T
FANCE	ENST00000229769	0.03246	0.03246	T	T
FAR2	ENST00000547116	0.04784	0.04784	T	T
FARS2	ENST00000445533	0.1895	0.1895	T	T
FAT1	ENST00000509647	0.1133	0.1133	T	T
FAT4	ENST00000335110	0.289	0.289	T	T
FBXL2	ENST00000538892	0.0828	0.0828	T	T
FBXO15	ENST00000580088	0.3766	0.3766	F	T
FBXO22	ENST00000564220	0.000269	0.000269	T	T
FBXO33	ENST00000298097	0.7251	0.7251	T	T
FBXO33	ENST00000298097	0.9378	0.9378	F	T
FBXO8	ENST00000615392	0.01336	0.01336	T	T
FCGBP	ENST00000616721	0.00315	0.00315	T	T
FCHSD2	ENST00000543644	0.001176	0.001176	T	T
FGF9	ENST00000382353	0.1586	0.1586	T	T
FGFR2	ENST00000613324	0.03139	0.03139	T	T
FGFR2	ENST00000638709	0.1212	0.1212	T	T
FGFR2	ENST00000638709	0.3279	0.3279	F	T
