Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
ABHD17B	ENST00000333421	0.02527	0.02527	F	T
ABHD17C	ENST00000560609	0.004575	0.004575	T	T
ABHD2	ENST00000352732	0.00281	0.00281	T	T
ABHD2	ENST00000569411	0.006021	0.006021	F	T
ABI1	ENST00000376140	0.02998	0.02998	T	T
ABI1	ENST00000376140	0.1101	0.1101	F	T
ABI1	ENST00000376140	0.158	0.158	F	T
ABI2	ENST00000261016	0.08403	0.08403	T	T
ABI2	ENST00000261018	0.08403	0.08403	T	T
ABI3BP	ENST00000495063	0.005349	0.005349	T	T
ABL1	ENST00000318560	0.05192	0.05192	T	T
ABL1	ENST00000393293	0.0585	0.0585	T	T
ABLIM1	ENST00000277895	0.0006078	0.0006078	T	T
ABLIM1	ENST00000649363	0.008233	0.008233	F	T
ABLIM1	ENST00000392955	0.01347	0.01347	T	T
ABLIM1	ENST00000440467	0.01886	0.01886	T	T
ABLIM1	ENST00000369256	0.04934	0.04934	F	T
ABLIM1	ENST00000369256	0.0499	0.0499	F	T
ABLIM1	ENST00000369256	0.05347	0.05347	F	T
ABLIM1	ENST00000369256	0.055	0.055	F	T
ABLIM1	ENST00000369256	0.05983	0.05983	F	T
ABLIM1	ENST00000369256	0.06071	0.06071	F	T
ABLIM1	ENST00000369256	0.06358	0.06358	F	T
ABLIM1	ENST00000369256	0.06576	0.06576	F	T
ABLIM1	ENST00000369256	0.06659	0.06659	F	T
ABLIM1	ENST00000369256	0.06727	0.06727	F	T
ABLIM1	ENST00000651023	0.0795	0.0795	F	T
ABLIM1	ENST00000392952	0.08317	0.08317	T	T
ABLIM1	ENST00000392952	0.08994	0.08994	F	T
ABR	ENST00000571797	0.01308	0.01308	T	T
ABRA	ENST00000311955	0.2172	0.2172	F	T
ABT1	ENST00000274849	0.0003099	0.0003099	T	T
ABT1	ENST00000274849	0.003583	0.003583	F	T
ABT1	ENST00000274849	0.03915	0.03915	F	T
ABT1	ENST00000274849	0.04208	0.04208	F	T
ABT1	ENST00000274849	0.04958	0.04958	F	T
ABT1	ENST00000274849	0.05573	0.05573	F	T
ACAA2	ENST00000585948	0.1885	0.1885	F	T
ACACA	ENST00000612895	0.02127	0.02127	T	T
ACACA	ENST00000617649	0.02127	0.02127	T	T
ACACA	ENST00000619546	0.02801	0.02801	T	T
ACACB	ENST00000539864	0.01051	0.01051	T	T
ACACB	ENST00000544726	0.08281	0.08281	F	T
ACAD9	ENST00000514336	0.04637	0.04637	T	T
ACADL	ENST00000233710	0.006071	0.006071	T	T
ACADL	ENST00000233710	0.01457	0.01457	F	T
ACADS	ENST00000411593	0.007233	0.007233	T	T
ACADS	ENST00000411593	0.009978	0.009978	F	T
ACADSB	ENST00000358776	0.07993	0.07993	T	T
ACADSB	ENST00000358776	0.1253	0.1253	F	T
ACBD3	ENST00000366812	0.1065	0.1065	T	T
ACBD6	ENST00000367595	0.09433	0.09433	T	T
ACE	ENST00000579409	0.005873	0.005873	T	T
ACER2	ENST00000340967	0.07524	0.07524	F	T
ACKR1	ENST00000537147	0.02803	0.02803	T	T
ACKR3	ENST00000447924	0.0009056	0.0009056	T	T
ACKR4	ENST00000249887	0.00337	0.00337	T	T
ACKR4	ENST00000249887	0.06869	0.06869	F	T
ACO1	ENST00000541043	0.07833	0.07833	T	T
ACO1	ENST00000541043	0.07967	0.07967	F	T
ACO1	ENST00000541043	0.2397	0.2397	F	T
ACOT11	ENST00000343744	0.004701	0.004701	T	T
ACOT11	ENST00000371316	0.004701	0.004701	T	T
ACOT13	ENST00000230048	0.03401	0.03401	T	T
ACOT4	ENST00000326303	0.0007838	0.0007838	T	T
ACOT4	ENST00000326303	0.001821	0.001821	F	T
ACOX3	ENST00000514423	0.1368	0.1368	T	T
ACSBG1	ENST00000559241	0.01983	0.01983	T	T
ACSL1	ENST00000515030	0.0004798	0.0004798	T	T
ACSL1	ENST00000513317	0.01158	0.01158	T	T
ACSL1	ENST00000515030	0.1128	0.1128	F	T
ACSL1	ENST00000515030	0.1648	0.1648	F	T
ACSL3	ENST00000540115	0.01705	0.01705	T	T
ACSL3	ENST00000540115	0.03759	0.03759	F	T
ACSL3	ENST00000540115	0.03934	0.03934	F	T
ACSL3	ENST00000540115	0.05987	0.05987	F	T
ACSL3	ENST00000392066	0.1685	0.1685	F	T
ACSL3	ENST00000392066	0.1695	0.1695	F	T
ACSL5	ENST00000354273	0.0499	0.0499	T	T
ACSM1	ENST00000307493	0.005216	0.005216	T	T
ACSM1	ENST00000307493	0.007661	0.007661	F	T
ACSM6	ENST00000394005	0.002946	0.002946	T	T
ACSM6	ENST00000394005	0.005389	0.005389	F	T
ACSM6	ENST00000394005	0.02213	0.02213	F	T
ACSS3	ENST00000261206	0.0006016	0.0006016	T	T
ACSS3	ENST00000548058	0.0006016	0.0006016	T	T
ACSS3	ENST00000261206	0.1025	0.1025	F	T
ACSS3	ENST00000548058	0.1642	0.1642	F	T
ACSS3	ENST00000548058	0.1943	0.1943	F	T
ACSS3	ENST00000548058	0.1975	0.1975	F	T
ACTBL2	ENST00000423391	0.1458	0.1458	T	T
ACTBL2	ENST00000423391	0.439	0.439	F	T
ACTBL2	ENST00000423391	0.6881	0.6881	F	T
ACTL6A	ENST00000450518	0.03741	0.03741	T	T
ACTL7B	ENST00000374667	0.1118	0.1118	T	T
ACTL7B	ENST00000374667	0.1125	0.1125	F	T
ACTL7B	ENST00000374667	0.3656	0.3656	F	T
ACTL8	ENST00000617065	0.05227	0.05227	T	T
ACTL8	ENST00000617065	0.1041	0.1041	F	T
ACTL9	ENST00000612068	0.04326	0.04326	T	T
ACTN1	ENST00000553779	0.01841	0.01841	T	T
ACTN1	ENST00000544964	0.05264	0.05264	T	T
ACTN2	ENST00000651187	0.004961	0.004961	T	T
ACTN2	ENST00000542672	0.01125	0.01125	T	T
ACTN2	ENST00000546208	0.01125	0.01125	T	T
ACTR10	ENST00000254286	0.009249	0.009249	T	T
ACTR10	ENST00000254286	0.03744	0.03744	F	T
ACTR3C	ENST00000613959	0.2996	0.2996	T	T
ACVR1B	ENST00000257963	0.02696	0.02696	T	T
ACVR2A	ENST00000241416	0.01353	0.01353	T	T
ACVR2A	ENST00000241416	0.1752	0.1752	F	T
ACVR2A	ENST00000535787	0.5115	0.5115	F	T
ACVR2A	ENST00000535787	0.5381	0.5381	F	T
ACVR2B	ENST00000352511	0.01917	0.01917	T	T
ADA	ENST00000537820	0.01771	0.01771	T	T
ADA2	ENST00000649310	0.05978	0.05978	T	T
ADA2	ENST00000649746	0.05978	0.05978	T	T
ADAM15	ENST00000355956	0.01529	0.01529	T	T
ADAM15	ENST00000356955	0.01529	0.01529	T	T
ADAM15	ENST00000359280	0.01529	0.01529	T	T
ADAM15	ENST00000360674	0.01529	0.01529	T	T
ADAM15	ENST00000368412	0.01529	0.01529	T	T
ADAM15	ENST00000449910	0.01529	0.01529	T	T
ADAM18	ENST00000265707	0.0004468	0.0004468	T	T
ADAM18	ENST00000379866	0.0004468	0.0004468	T	T
ADAM18	ENST00000520772	0.0004468	0.0004468	T	T
ADAM18	ENST00000265707	0.1511	0.1511	F	T
ADAM19	ENST00000517905	0.02577	0.02577	T	T
ADAM2	ENST00000622267	0.02034	0.02034	T	T
ADAM2	ENST00000347580	0.06188	0.06188	F	T
ADAM2	ENST00000347580	0.06436	0.06436	F	T
ADAM2	ENST00000347580	0.09099	0.09099	F	T
ADAM2	ENST00000347580	0.1567	0.1567	F	T
ADAM23	ENST00000444281	0.008911	0.008911	T	T
ADAM23	ENST00000444281	0.01898	0.01898	F	T
ADAM23	ENST00000444281	0.1174	0.1174	F	T
ADAM28	ENST00000265769	0.2849	0.2849	T	T
ADAM29	ENST00000514159	0.08902	0.08902	T	T
ADAM29	ENST00000514159	0.2767	0.2767	F	T
ADAM29	ENST00000514159	0.7567	0.7567	F	T
ADAM29	ENST00000514159	0.807	0.807	F	T
ADAM30	ENST00000369400	0.02544	0.02544	T	T
ADAM30	ENST00000369400	0.05174	0.05174	F	T
ADAMTS1	ENST00000517777	0.1691	0.1691	T	T
ADAMTS12	ENST00000352040	0.1168	0.1168	F	T
ADAMTS15	ENST00000299164	0.003079	0.003079	T	T
ADAMTS16	ENST00000274181	0.07912	0.07912	T	T
ADAMTS16	ENST00000511368	0.07912	0.07912	T	T
ADAMTS16	ENST00000274181	0.08488	0.08488	F	T
ADAMTS16	ENST00000511368	0.08488	0.08488	F	T
ADAMTS16	ENST00000274181	0.1235	0.1235	F	T
ADAMTS16	ENST00000511368	0.1235	0.1235	F	T
ADAMTS16	ENST00000274181	0.2503	0.2503	F	T
ADAMTS16	ENST00000511368	0.2503	0.2503	F	T
ADAMTS17	ENST00000568565	0.006046	0.006046	T	T
ADAMTS18	ENST00000562345	0.1217	0.1217	T	T
ADAMTS19	ENST00000274487	0.08501	0.08501	T	T
ADAMTS20	ENST00000389420	0.006625	0.006625	T	T
ADAMTS20	ENST00000395541	0.006625	0.006625	T	T
ADAMTS20	ENST00000553158	0.006625	0.006625	T	T
ADAMTS20	ENST00000389420	0.05312	0.05312	F	T
ADAMTS20	ENST00000395541	0.05312	0.05312	F	T
ADAMTS20	ENST00000553158	0.05312	0.05312	F	T
ADAMTS20	ENST00000549670	0.07166	0.07166	T	T
ADAMTS20	ENST00000549670	0.07275	0.07275	F	T
ADAMTS20	ENST00000549670	0.1204	0.1204	F	T
ADAMTS20	ENST00000549670	0.1287	0.1287	F	T
ADAMTS20	ENST00000549670	0.5772	0.5772	F	T
ADAMTS20	ENST00000549670	0.7517	0.7517	F	T
ADAMTS3	ENST00000622135	0.219	0.219	T	T
ADAMTS3	ENST00000286657	0.249	0.249	F	T
ADAMTS3	ENST00000286657	0.2502	0.2502	F	T
ADAMTS3	ENST00000622135	0.2698	0.2698	F	T
ADAMTS3	ENST00000286657	0.3087	0.3087	F	T
ADAMTS5	ENST00000284987	0.1278	0.1278	T	T
ADAMTS5	ENST00000284987	0.7325	0.7325	F	T
ADAMTS5	ENST00000284987	0.8066	0.8066	F	T
ADAMTS5	ENST00000284987	0.9733	0.9733	F	T
ADAMTS5	ENST00000284987	0.997	0.997	F	T
ADAMTS6	ENST00000381055	0.373	0.373	T	T
ADAMTS9	ENST00000295903	0.03843	0.03843	T	T
ADAMTS9	ENST00000295903	0.04008	0.04008	F	T
ADAMTS9	ENST00000498707	0.0927	0.0927	F	T
ADAMTS9	ENST00000498707	0.3281	0.3281	F	T
ADAMTS9	ENST00000498707	0.4158	0.4158	F	T
ADAMTS9	ENST00000498707	0.4295	0.4295	F	T
ADAMTS9	ENST00000498707	0.4857	0.4857	F	T
ADAMTSL1	ENST00000276935	0.0002969	0.0002969	T	T
ADAMTSL1	ENST00000327883	0.0002969	0.0002969	T	T
ADAMTSL1	ENST00000380548	0.0002969	0.0002969	T	T
ADAMTSL1	ENST00000380566	0.0002969	0.0002969	T	T
ADAMTSL1	ENST00000380570	0.0002969	0.0002969	T	T
ADAMTSL1	ENST00000431052	0.0002969	0.0002969	T	T
ADAMTSL1	ENST00000327883	0.0003389	0.0003389	F	T
ADAMTSL1	ENST00000380545	0.05229	0.05229	T	T
ADAMTSL1	ENST00000276935	0.0614	0.0614	F	T
ADAMTSL1	ENST00000327883	0.1891	0.1891	F	T
ADAMTSL1	ENST00000276935	0.2653	0.2653	F	T
ADAMTSL1	ENST00000276935	0.31	0.31	F	T
ADAMTSL1	ENST00000380545	0.3139	0.3139	F	T
ADAMTSL1	ENST00000636209	0.3994	0.3994	T	T
ADAMTSL1	ENST00000327883	0.421	0.421	F	T
ADAMTSL3	ENST00000286744	0.1638	0.1638	T	T
ADAMTSL4	ENST00000369038	0.0003369	0.0003369	T	T
ADAMTSL4	ENST00000271643	0.01693	0.01693	F	T
ADAMTSL4	ENST00000369039	0.01693	0.01693	F	T
ADAMTSL5	ENST00000590090	0.001315	0.001315	T	T
ADAP1	ENST00000437486	0.00944	0.00944	T	T
ADAP1	ENST00000617043	0.00944	0.00944	T	T
ADARB1	ENST00000360697	0.02149	0.02149	T	T
ADARB2	ENST00000381312	0.04128	0.04128	T	T
ADARB2	ENST00000381312	0.1568	0.1568	F	T
ADARB2	ENST00000381312	0.1591	0.1591	F	T
ADARB2	ENST00000381312	0.2323	0.2323	F	T
ADARB2	ENST00000381305	0.3044	0.3044	T	T
ADAT2	ENST00000606514	0.1163	0.1163	T	T
ADAT2	ENST00000606514	0.1203	0.1203	F	T
ADAT2	ENST00000606514	0.121	0.121	F	T
ADCK1	ENST00000341211	0.009289	0.009289	T	T
ADCK5	ENST00000308860	0.008556	0.008556	T	T
ADCY10	ENST00000476818	0.01462	0.01462	T	T
ADCY10	ENST00000476818	0.06482	0.06482	F	T
ADCY2	ENST00000515681	0.007574	0.007574	T	T
ADCY2	ENST00000338316	0.04921	0.04921	T	T
ADCY2	ENST00000338316	0.05287	0.05287	F	T
ADCY2	ENST00000338316	0.06271	0.06271	F	T
ADCY2	ENST00000338316	0.1553	0.1553	F	T
ADCY2	ENST00000338316	0.1731	0.1731	F	T
ADCY2	ENST00000338316	0.2542	0.2542	F	T
ADCY2	ENST00000338316	0.2695	0.2695	F	T
ADCY3	ENST00000455323	0.005614	0.005614	T	T
ADCY3	ENST00000260600	0.01211	0.01211	T	T
ADCY3	ENST00000435135	0.01211	0.01211	T	T
ADCY8	ENST00000286355	0.0007528	0.0007528	T	T
ADCY8	ENST00000522949	0.04289	0.04289	T	T
ADCY8	ENST00000522949	0.1578	0.1578	F	T
ADCY8	ENST00000522949	0.2125	0.2125	F	T
ADCY8	ENST00000522949	0.3208	0.3208	F	T
ADCY8	ENST00000522949	0.3302	0.3302	F	T
ADCY8	ENST00000286355	0.3508	0.3508	F	T
ADCY8	ENST00000286355	0.3513	0.3513	F	T
ADCY8	ENST00000286355	0.3519	0.3519	F	T
ADCY8	ENST00000286355	0.6086	0.6086	F	T
ADCY8	ENST00000286355	0.7224	0.7224	F	T
ADCY9	ENST00000576936	0.008193	0.008193	T	T
ADCY9	ENST00000572288	0.1008	0.1008	T	T
ADCYAP1	ENST00000579794	0.003301	0.003301	T	T
ADCYAP1	ENST00000579794	0.007083	0.007083	F	T
ADCYAP1	ENST00000579794	0.2818	0.2818	F	T
ADCYAP1	ENST00000579794	0.3709	0.3709	F	T
ADCYAP1	ENST00000579794	0.3717	0.3717	F	T
ADD1	ENST00000398123	0.02625	0.02625	T	T
ADD1	ENST00000398129	0.02625	0.02625	T	T
ADGB	ENST00000367489	0.3729	0.3729	T	T
ADGRA3	ENST00000514129	0.005436	0.005436	T	T
ADGRA3	ENST00000502482	0.02821	0.02821	T	T
ADGRB3	ENST00000546190	0.1743	0.1743	T	T
ADGRB3	ENST00000370598	0.1818	0.1818	F	T
ADGRB3	ENST00000603207	0.2101	0.2101	T	T
ADGRB3	ENST00000604969	0.2101	0.2101	T	T
ADGRB3	ENST00000546190	0.2208	0.2208	F	T
ADGRB3	ENST00000546190	0.222	0.222	F	T
ADGRB3	ENST00000603207	0.2229	0.2229	F	T
ADGRB3	ENST00000604969	0.2229	0.2229	F	T
ADGRB3	ENST00000546190	0.223	0.223	F	T
ADGRB3	ENST00000546190	0.2244	0.2244	F	T
ADGRB3	ENST00000370598	0.4717	0.4717	F	T
ADGRB3	ENST00000546190	0.5046	0.5046	F	T
ADGRB3	ENST00000546190	0.5163	0.5163	F	T
ADGRB3	ENST00000238918	0.5931	0.5931	F	T
ADGRD1	ENST00000261654	0.004787	0.004787	T	T
ADGRD1	ENST00000535015	0.02574	0.02574	F	T
ADGRD1	ENST00000543617	0.4406	0.4406	F	T
ADGRD1	ENST00000543617	0.5155	0.5155	F	T
ADGRD1	ENST00000543617	0.5229	0.5229	F	T
ADGRE5	ENST00000358600	0.0444	0.0444	T	T
ADGRE5	ENST00000358600	0.1267	0.1267	F	T
ADGRF2	ENST00000507065	0.03527	0.03527	T	T
ADGRF2	ENST00000507065	0.03635	0.03635	F	T
ADGRF2	ENST00000507065	0.04937	0.04937	F	T
ADGRF4	ENST00000283303	0.00876	0.00876	T	T
ADGRF4	ENST00000327753	0.00876	0.00876	T	T
ADGRG6	ENST00000435011	0.06741	0.06741	T	T
ADGRG6	ENST00000508295	0.1737	0.1737	F	T
ADGRG6	ENST00000508295	0.3268	0.3268	F	T
ADGRL1	ENST00000361434	0.02774	0.02774	T	T
ADGRL2	ENST00000402328	0.008913	0.008913	T	T
ADGRL2	ENST00000319517	0.02931	0.02931	T	T
ADGRL2	ENST00000370713	0.02931	0.02931	T	T
ADGRL2	ENST00000370715	0.02931	0.02931	T	T
ADGRL2	ENST00000370717	0.02931	0.02931	T	T
ADGRL2	ENST00000627151	0.02931	0.02931	T	T
ADGRL2	ENST00000359929	0.03366	0.03366	T	T
ADGRL2	ENST00000359929	0.0375	0.0375	F	T
ADGRL2	ENST00000319517	0.04418	0.04418	F	T
ADGRL2	ENST00000370713	0.04418	0.04418	F	T
ADGRL2	ENST00000370715	0.04418	0.04418	F	T
ADGRL2	ENST00000370717	0.04418	0.04418	F	T
ADGRL2	ENST00000627151	0.04418	0.04418	F	T
ADGRL2	ENST00000449420	0.04594	0.04594	T	T
ADGRL2	ENST00000402328	0.06677	0.06677	F	T
ADGRL2	ENST00000449420	0.0917	0.0917	F	T
ADGRL2	ENST00000449420	0.1249	0.1249	F	T
ADGRL2	ENST00000402328	0.1302	0.1302	F	T
ADGRL2	ENST00000449420	0.1336	0.1336	F	T
ADGRL2	ENST00000359929	0.1793	0.1793	F	T
ADGRL2	ENST00000402328	0.3004	0.3004	F	T
ADGRL2	ENST00000402328	0.3367	0.3367	F	T
ADGRL2	ENST00000370721	0.365	0.365	T	T
ADGRL2	ENST00000370723	0.365	0.365	T	T
ADGRL2	ENST00000370725	0.365	0.365	T	T
ADGRL2	ENST00000370727	0.365	0.365	T	T
ADGRL2	ENST00000370728	0.365	0.365	T	T
ADGRL2	ENST00000370730	0.365	0.365	T	T
ADGRL2	ENST00000370721	0.4713	0.4713	F	T
ADGRL2	ENST00000370723	0.4713	0.4713	F	T
ADGRL2	ENST00000370725	0.4713	0.4713	F	T
ADGRL2	ENST00000370727	0.4713	0.4713	F	T
ADGRL2	ENST00000370728	0.4713	0.4713	F	T
ADGRL2	ENST00000370730	0.4713	0.4713	F	T
ADGRL2	ENST00000402328	0.5331	0.5331	F	T
ADGRL2	ENST00000402328	0.5794	0.5794	F	T
ADGRL2	ENST00000402328	0.5802	0.5802	F	T
ADGRL2	ENST00000402328	0.6694	0.6694	F	T
ADGRL2	ENST00000370721	0.7655	0.7655	F	T
ADGRL2	ENST00000370723	0.7655	0.7655	F	T
ADGRL2	ENST00000370725	0.7655	0.7655	F	T
ADGRL2	ENST00000370727	0.7655	0.7655	F	T
ADGRL2	ENST00000370728	0.7655	0.7655	F	T
ADGRL2	ENST00000370730	0.7655	0.7655	F	T
ADGRL2	ENST00000402328	0.8123	0.8123	F	T
ADGRL2	ENST00000402328	0.9292	0.9292	F	T
ADGRL3	ENST00000506700	0.1379	0.1379	T	T
ADGRL3	ENST00000509896	0.1379	0.1379	T	T
ADGRL3	ENST00000511324	0.1379	0.1379	T	T
ADGRL3	ENST00000502815	0.2133	0.2133	T	T
ADGRL3	ENST00000506700	0.2608	0.2608	F	T
ADGRL3	ENST00000509896	0.2608	0.2608	F	T
ADGRL3	ENST00000511324	0.2608	0.2608	F	T
ADGRL3	ENST00000502815	0.3465	0.3465	F	T
ADGRL3	ENST00000502815	0.349	0.349	F	T
ADGRL3	ENST00000502815	0.3606	0.3606	F	T
ADGRL3	ENST00000512091	0.4914	0.4914	F	T
ADGRL3	ENST00000512091	0.493	0.493	F	T
ADGRL3	ENST00000502815	0.5367	0.5367	F	T
ADGRL3	ENST00000502815	0.6107	0.6107	F	T
ADGRL3	ENST00000502815	0.6139	0.6139	F	T
ADGRL3	ENST00000502815	0.7145	0.7145	F	T
ADGRL3	ENST00000502815	0.7316	0.7316	F	T
ADGRL3	ENST00000502815	0.7565	0.7565	F	T
ADGRL3	ENST00000502815	0.927	0.927	F	T
ADGRL4	ENST00000661030	0.03815	0.03815	T	T
ADGRL4	ENST00000401034	0.0761	0.0761	T	T
ADGRL4	ENST00000661030	0.4573	0.4573	F	T
ADGRL4	ENST00000661030	0.5268	0.5268	F	T
ADGRL4	ENST00000661030	0.6437	0.6437	F	T
ADGRL4	ENST00000661030	0.8375	0.8375	F	T
ADGRL4	ENST00000661030	0.8385	0.8385	F	T
ADGRL4	ENST00000661030	0.8924	0.8924	F	T
ADGRV1	ENST00000640403	0.01147	0.01147	T	T
ADGRV1	ENST00000405460	0.03513	0.03513	T	T
ADGRV1	ENST00000405460	0.06073	0.06073	F	T
ADGRV1	ENST00000640403	0.0678	0.0678	F	T
ADGRV1	ENST00000640403	0.0772	0.0772	F	T
ADGRV1	ENST00000425867	0.09707	0.09707	T	T
ADGRV1	ENST00000640369	0.1845	0.1845	T	T
ADH1A	ENST00000209668	0.07046	0.07046	T	T
ADH6	ENST00000394897	0.02675	0.02675	T	T
ADIPOR2	ENST00000357103	0.01258	0.01258	T	T
ADIPOR2	ENST00000357103	0.01764	0.01764	F	T
ADK	ENST00000372734	0.01023	0.01023	T	T
ADK	ENST00000372734	0.3645	0.3645	F	T
ADK	ENST00000372734	0.4187	0.4187	F	T
ADK	ENST00000372734	0.6067	0.6067	F	T
ADORA2B	ENST00000304222	0.118	0.118	T	T
ADORA2B	ENST00000304222	0.15	0.15	F	T
ADPGK	ENST00000456471	0.02034	0.02034	T	T
ADPRS	ENST00000373178	0.001206	0.001206	T	T
ADRA1A	ENST00000519229	0.2802	0.2802	T	T
ADRA1A	ENST00000519229	0.282	0.282	F	T
ADRA1B	ENST00000306675	0.02335	0.02335	T	T
ADRA1B	ENST00000641205	0.1352	0.1352	F	T
ADRA1B	ENST00000641205	0.3009	0.3009	F	T
ADRA2A	ENST00000280155	0.925	0.925	T	T
ADRA2C	ENST00000509482	0.07901	0.07901	T	T
ADRA2C	ENST00000330055	0.4162	0.4162	F	T
ADRB2	ENST00000305988	0.107	0.107	T	T
ADRB2	ENST00000305988	0.145	0.145	F	T
ADSL	ENST00000623063	0.03462	0.03462	T	T
ADSL	ENST00000623632	0.03462	0.03462	T	T
ADTRP	ENST00000379415	0.1588	0.1588	T	T
ADTRP	ENST00000503285	0.1698	0.1698	T	T
AEBP2	ENST00000360995	0.001326	0.001326	T	T
AEBP2	ENST00000541908	0.02548	0.02548	T	T
AEBP2	ENST00000398731	0.1285	0.1285	F	T
AEBP2	ENST00000398731	0.1816	0.1816	F	T
AEBP2	ENST00000398731	0.2006	0.2006	F	T
AEBP2	ENST00000398731	0.2984	0.2984	F	T
AEBP2	ENST00000398731	0.5351	0.5351	F	T
AFAP1	ENST00000358461	0.003349	0.003349	T	T
AFAP1	ENST00000420658	0.003349	0.003349	T	T
AFAP1	ENST00000382543	0.01755	0.01755	T	T
AFAP1L2	ENST00000369271	0.06771	0.06771	T	T
AFAP1L2	ENST00000369271	0.06918	0.06918	F	T
AFAP1L2	ENST00000419268	0.1225	0.1225	F	T
