Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
ADD1	ENST00000398123	0.01348	0.01348	F	T
ADD1	ENST00000398129	0.01348	0.01348	F	T
ADD1	ENST00000398123	0.02278	0.02278	F	T
ADD1	ENST00000398129	0.02278	0.02278	F	T
ADD3	ENST00000277900	0.1505	0.1505	T	T
ADGRA3	ENST00000502482	0.02698	0.02698	T	T
ADGRB1	ENST00000517894	0.0134	0.0134	T	T
ADGRB1	ENST00000643448	0.0134	0.0134	T	T
ADGRF1	ENST00000371253	0.1572	0.1572	T	T
ADGRF2	ENST00000507065	0.03656	0.03656	T	T
ADGRF2	ENST00000507065	0.03705	0.03705	F	T
ADGRF2	ENST00000507065	0.03751	0.03751	F	T
ADGRF2	ENST00000507065	0.06446	0.06446	F	T
ADGRL1	ENST00000361434	0.01034	0.01034	T	T
ADGRL1	ENST00000361434	0.01064	0.01064	F	T
ADGRL3	ENST00000514591	0.06905	0.06905	T	T
ADGRL3	ENST00000514591	0.1203	0.1203	F	T
ADGRL3	ENST00000514591	0.1356	0.1356	F	T
ADGRL3	ENST00000502815	0.3405	0.3405	T	T
ADIPOR2	ENST00000357103	0.002518	0.002518	T	T
ADIPOR2	ENST00000357103	0.01029	0.01029	F	T
ADIPOR2	ENST00000357103	0.02452	0.02452	F	T
ADORA1	ENST00000367236	0.03394	0.03394	T	T
ADRA2C	ENST00000330055	0.002047	0.002047	T	T
ADRA2C	ENST00000330055	0.003446	0.003446	F	T
ADRA2C	ENST00000330055	0.1431	0.1431	F	T
ADRA2C	ENST00000330055	0.1654	0.1654	F	T
ADRB2	ENST00000305988	0.01559	0.01559	T	T
ADRB2	ENST00000305988	0.03051	0.03051	F	T
AFAP1	ENST00000358461	0.02148	0.02148	T	T
AFAP1	ENST00000420658	0.02148	0.02148	T	T
AFDN	ENST00000400825	0.2695	0.2695	T	T
AFDN	ENST00000400825	0.3705	0.3705	F	T
AGAP1	ENST00000402604	0.06895	0.06895	T	T
AGAP1	ENST00000448025	0.09125	0.09125	T	T
AGAP1	ENST00000402604	0.1231	0.1231	F	T
AGK	ENST00000629555	0.09841	0.09841	T	T
AGK	ENST00000629555	0.2352	0.2352	F	T
AGK	ENST00000629555	0.2358	0.2358	F	T
AGPAT4	ENST00000320285	0.07517	0.07517	T	T
AHSP	ENST00000302312	0.0162	0.0162	T	T
AIG1	ENST00000458219	0.2795	0.2795	T	T
AIG1	ENST00000458219	0.2801	0.2801	F	T
AJAP1	ENST00000378191	0.1228	0.1228	T	T
AK3	ENST00000381809	0.000103	0.000103	T	T
AK3	ENST00000447596	0.000103	0.000103	T	T
AK4	ENST00000545314	0.131	0.131	T	T
AK4	ENST00000545314	0.1673	0.1673	F	T
AKAIN1	ENST00000580650	0.08067	0.08067	T	T
AKAP12	ENST00000402676	0.1049	0.1049	T	T
AKAP13	ENST00000558166	0.03902	0.03902	T	T
AKAP13	ENST00000560256	0.1552	0.1552	T	T
AKAP13	ENST00000559362	0.1764	0.1764	F	T
AKAP7	ENST00000474850	0.1285	0.1285	T	T
AKAP7	ENST00000474850	0.2678	0.2678	F	T
AKAP9	ENST00000491695	0.007635	0.007635	T	T
AKR1B1	ENST00000285930	0.01043	0.01043	T	T
AKR1B1	ENST00000285930	0.06384	0.06384	F	T
AKR7L	ENST00000651966	0.01156	0.01156	T	T
AKT3	ENST00000552631	0.08459	0.08459	T	T
ALG10	ENST00000538927	0.5632	0.5632	T	T
ALG10B	ENST00000551464	0.06401	0.06401	T	T
ALG10B	ENST00000551464	0.06842	0.06842	F	T
ALG10B	ENST00000551464	0.08013	0.08013	F	T
ALG10B	ENST00000308742	0.1837	0.1837	F	T
ALG10B	ENST00000308742	0.2047	0.2047	F	T
ALG2	ENST00000319033	0.01733	0.01733	T	T
ALG9	ENST00000531154	0.00025	0.00025	T	T
ALK	ENST00000642122	0.105	0.105	T	T
ALKAL2	ENST00000452023	0.04127	0.04127	T	T
ALKAL2	ENST00000452023	0.2987	0.2987	F	T
ALOX12B	ENST00000649809	0.04011	0.04011	T	T
ALOX15B	ENST00000573359	0.006415	0.006415	T	T
ALOX5AP	ENST00000617770	0.006321	0.006321	T	T
ALPI	ENST00000295463	0.02777	0.02777	F	T
ALPK3	ENST00000258888	0.007872	0.007872	T	T
AMBRA1	ENST00000526545	0.009488	0.009488	T	T
AMPD2	ENST00000667949	0.002113	0.002113	T	T
AMPD3	ENST00000532250	0.1124	0.1124	T	T
AMY1C	ENST00000370079	0.8267	0.8267	T	T
AMZ1	ENST00000312371	0.003642	0.003642	T	T
ANGEL2	ENST00000366962	0.03108	0.03108	T	T
ANGPT1	ENST00000520052	0.1079	0.1079	T	T
ANGPT1	ENST00000520734	0.1079	0.1079	T	T
ANGPT2	ENST00000325203	0.02731	0.02731	T	T
ANK1	ENST00000265709	0.02566	0.02566	T	T
ANK2	ENST00000511380	0.01559	0.01559	T	T
ANK2	ENST00000509550	0.02075	0.02075	T	T
ANK2	ENST00000264366	0.03372	0.03372	T	T
ANK3	ENST00000373827	0.01672	0.01672	T	T
ANK3	ENST00000373827	0.01698	0.01698	F	T
ANK3	ENST00000617800	0.05616	0.05616	T	T
ANKFN1	ENST00000653862	0.0109	0.0109	T	T
ANKFN1	ENST00000653862	0.01704	0.01704	F	T
ANKFN1	ENST00000653862	0.06405	0.06405	F	T
ANKFN1	ENST00000572945	0.3752	0.3752	F	T
ANKH	ENST00000646501	0.08082	0.08082	T	T
ANKHD1	ENST00000297183	0.03546	0.03546	T	T
ANKHD1	ENST00000616482	0.03546	0.03546	T	T
ANKIB1	ENST00000442183	0.118	0.118	T	T
ANKRD10	ENST00000267339	0.09409	0.09409	T	T
ANKRD10	ENST00000603993	0.1709	0.1709	F	T
ANKRD11	ENST00000647238	0.01788	0.01788	T	T
ANKRD11	ENST00000646838	0.02741	0.02741	T	T
ANKRD11	ENST00000642333	0.02909	0.02909	T	T
ANKRD18B	ENST00000465094	0.1795	0.1795	T	T
ANKRD18B	ENST00000465094	0.181	0.181	F	T
ANKRD22	ENST00000371930	0.005938	0.005938	T	T
ANKRD28	ENST00000399451	0.08271	0.08271	T	T
ANKRD30BL	ENST00000409867	0.1761	0.1761	T	T
ANKRD36B	ENST00000497329	0.05829	0.05829	T	T
ANKRD36B	ENST00000497329	0.05933	0.05933	F	T
ANKRD46	ENST00000524072	0.02162	0.02162	T	T
ANKRD50	ENST00000504087	0.5713	0.5713	T	T
ANKRD50	ENST00000515641	0.5713	0.5713	T	T
ANKRD55	ENST00000341048	0.02984	0.02984	T	T
ANKRD9	ENST00000560748	0.04309	0.04309	T	T
ANKS1B	ENST00000552748	0.004767	0.004767	T	T
ANKS1B	ENST00000552748	0.01555	0.01555	F	T
ANKS1B	ENST00000546568	0.04939	0.04939	T	T
ANKS1B	ENST00000546960	0.04939	0.04939	T	T
ANKS1B	ENST00000551560	0.1499	0.1499	F	T
ANO1	ENST00000531349	0.01721	0.01721	T	T
ANO4	ENST00000392979	0.1931	0.1931	T	T
ANP32A	ENST00000560303	0.02064	0.02064	T	T
ANP32E	ENST00000534437	0.03443	0.03443	T	T
ANXA2	ENST00000559176	0.173	0.173	T	T
ANXA7	ENST00000372921	0.0008269	0.0008269	T	T
AOPEP	ENST00000277198	0.02101	0.02101	T	T
AP1S3	ENST00000446015	0.2238	0.2238	T	T
AP3M2	ENST00000174653	0.0413	0.0413	T	T
AP3M2	ENST00000518421	0.0413	0.0413	T	T
AP3S2	ENST00000560940	0.03126	0.03126	T	T
AP5M1	ENST00000431972	0.007177	0.007177	F	T
AP5M1	ENST00000431972	0.0132	0.0132	F	T
APBB2	ENST00000513140	0.1135	0.1135	T	T
APC2	ENST00000587869	0.001941	0.001941	T	T
APLF	ENST00000303795	0.02444	0.02444	T	T
APOB	ENST00000399256	0.04223	0.04223	T	T
APOD	ENST00000343267	0.006945	0.006945	T	T
APOD	ENST00000421243	0.006945	0.006945	T	T
APOD	ENST00000453131	0.006945	0.006945	T	T
APOL5	ENST00000249044	0.04326	0.04326	T	T
APPBP2	ENST00000585368	0.04977	0.04977	T	T
ARAP2	ENST00000618163	0.2667	0.2667	T	T
ARAP2	ENST00000618163	0.2671	0.2671	F	T
ARAP3	ENST00000239440	0.04614	0.04614	T	T
ARC	ENST00000356613	0.1059	0.1059	T	T
ARF4	ENST00000496292	0.02834	0.02834	T	T
ARFGEF1	ENST00000262215	0.3637	0.3637	T	T
ARGLU1	ENST00000400198	0.3699	0.3699	F	T
ARGLU1	ENST00000400198	0.8068	0.8068	F	T
ARHGAP10	ENST00000507661	0.3139	0.3139	T	T
ARHGAP12	ENST00000375245	0.07519	0.07519	T	T
ARHGAP12	ENST00000396144	0.07519	0.07519	T	T
ARHGAP18	ENST00000368149	0.1411	0.1411	T	T
ARHGAP23	ENST00000614693	0.007275	0.007275	T	T
ARHGAP24	ENST00000503995	0.0511	0.0511	T	T
ARHGAP28	ENST00000532723	0.04254	0.04254	T	T
ARHGAP28	ENST00000532723	0.04275	0.04275	F	T
ARHGAP31	ENST00000482743	0.006886	0.006886	T	T
ARHGAP32	ENST00000392657	0.01124	0.01124	T	T
ARHGAP32	ENST00000310343	0.01289	0.01289	T	T
ARHGAP32	ENST00000392657	0.03448	0.03448	F	T
ARHGAP35	ENST00000404338	0.005334	0.005334	T	T
ARHGAP35	ENST00000614079	0.005334	0.005334	T	T
ARHGAP9	ENST00000393791	0.001294	0.001294	T	T
ARHGAP9	ENST00000552249	0.001294	0.001294	T	T
ARHGEF10	ENST00000522435	0.07838	0.07838	T	T
ARHGEF11	ENST00000361409	0.05782	0.05782	T	T
ARHGEF12	ENST00000532993	0.02616	0.02616	T	T
ARHGEF16	ENST00000378378	0.01298	0.01298	T	T
ARHGEF28	ENST00000426542	0.04661	0.04661	T	T
ARHGEF28	ENST00000437974	0.04661	0.04661	T	T
ARHGEF28	ENST00000512883	0.1012	0.1012	T	T
ARHGEF28	ENST00000512883	0.3542	0.3542	F	T
ARHGEF7	ENST00000467053	0.009756	0.009756	T	T
ARHGEF7	ENST00000544132	0.02658	0.02658	T	T
ARIH1	ENST00000562891	0.09052	0.09052	T	T
ARIH1	ENST00000562891	0.0908	0.0908	F	T
ARIH1	ENST00000562891	0.09104	0.09104	F	T
ARL14EP	ENST00000530909	0.2495	0.2495	T	T
ARL15	ENST00000504924	0.4804	0.4804	T	T
ARL15	ENST00000620747	0.4804	0.4804	T	T
ARL17B	ENST00000575960	0.04327	0.04327	T	T
ARL4A	ENST00000404894	0.739	0.739	F	T
ARL5B	ENST00000377275	0.3708	0.3708	T	T
ARL5B	ENST00000377275	0.3779	0.3779	F	T
ARL5B	ENST00000377275	0.3863	0.3863	F	T
ARMC2	ENST00000414610	0.0301	0.0301	T	T
ARMH1	ENST00000453711	0.008779	0.008779	T	T
ARMH4	ENST00000555101	0.1656	0.1656	T	T
ARMH4	ENST00000555101	0.1662	0.1662	F	T
ARPC5L	ENST00000259477	0.02619	0.02619	T	T
ARPC5L	ENST00000259477	0.05645	0.05645	F	T
ARPC5L	ENST00000259477	0.05675	0.05675	F	T
ARRDC4	ENST00000268042	0.9439	0.9439	T	T
ARSJ	ENST00000315366	0.0119	0.0119	T	T
ARSK	ENST00000504763	0.05558	0.05558	T	T
ART5	ENST00000453353	0.2189	0.2189	F	T
ARVCF	ENST00000263207	0.01642	0.01642	T	T
ASAP1	ENST00000518721	0.05731	0.05731	T	T
ASB1	ENST00000409297	0.3493	0.3493	T	T
ASB4	ENST00000428113	0.0283	0.0283	T	T
ASB8	ENST00000536549	0.01861	0.01861	T	T
ASCC1	ENST00000530394	0.004727	0.004727	T	T
ASCC1	ENST00000525286	0.006061	0.006061	T	T
ASCC1	ENST00000525286	0.006775	0.006775	F	T
ASCC1	ENST00000525286	0.007776	0.007776	F	T
ASCC1	ENST00000525286	0.008084	0.008084	F	T
ASCC1	ENST00000525286	0.009046	0.009046	F	T
ASCC1	ENST00000525286	0.009335	0.009335	F	T
ASCC1	ENST00000486689	0.009658	0.009658	T	T
ASCC1	ENST00000486689	0.01015	0.01015	F	T
ASCC1	ENST00000525286	0.01045	0.01045	F	T
ASCC3	ENST00000369143	0.1807	0.1807	T	T
ASGR1	ENST00000619926	0.008967	0.008967	T	T
ASH1L	ENST00000368346	0.06032	0.06032	T	T
ASIC2	ENST00000225823	0.247	0.247	T	T
ASIC2	ENST00000359872	0.4861	0.4861	T	T
ASPH	ENST00000519264	0.09328	0.09328	T	T
ASPH	ENST00000519264	0.09363	0.09363	F	T
ASPRV1	ENST00000320256	0.1085	0.1085	T	T
ASRGL1	ENST00000528206	0.00415	0.00415	T	T
ASS1	ENST00000443588	0.09087	0.09087	T	T
ASTN2	ENST00000361209	0.1725	0.1725	T	T
ASXL3	ENST00000269197	0.05168	0.05168	T	T
ASXL3	ENST00000642541	0.2618	0.2618	F	T
ATAD2B	ENST00000381024	0.1201	0.1201	T	T
ATAD5	ENST00000321990	0.02929	0.02929	T	T
ATE1	ENST00000423243	0.1387	0.1387	T	T
ATG4C	ENST00000317868	0.06296	0.06296	T	T
ATG5	ENST00000613993	0.03389	0.03389	T	T
ATL2	ENST00000629272	0.005404	0.005404	T	T
ATMIN	ENST00000566488	0.000145	0.000145	T	T
ATP10A	ENST00000619904	0.3108	0.3108	T	T
ATP10B	ENST00000327245	0.677	0.677	T	T
ATP10D	ENST00000504445	0.0963	0.0963	T	T
ATP11A	ENST00000375630	0.07418	0.07418	T	T
ATP11A	ENST00000375645	0.07418	0.07418	T	T
ATP11A	ENST00000487903	0.07418	0.07418	T	T
ATP11A	ENST00000375630	0.07498	0.07498	F	T
ATP11A	ENST00000375645	0.07498	0.07498	F	T
ATP11A	ENST00000487903	0.07498	0.07498	F	T
ATP13A4	ENST00000295548	0.0399	0.0399	T	T
ATP13A4	ENST00000295548	0.04708	0.04708	F	T
ATP1A2	ENST00000447527	0.02357	0.02357	T	T
ATP23	ENST00000300145	0.07144	0.07144	T	T
ATP23	ENST00000300145	0.07182	0.07182	F	T
ATP23	ENST00000300145	0.47	0.47	F	T
ATP23	ENST00000300145	0.5988	0.5988	F	T
ATP5F1B	ENST00000262030	0.01261	0.01261	T	T
ATP5IF1	ENST00000465645	0.01295	0.01295	T	T
ATP5MC2	ENST00000552242	0.02372	0.02372	T	T
ATP5MC3	ENST00000284727	0.03254	0.03254	T	T
ATP5PF	ENST00000400093	0.02498	0.02498	T	T
ATP6V0E2	ENST00000425642	0.3165	0.3165	T	T
ATP6V0E2	ENST00000425642	0.3167	0.3167	F	T
ATP6V1C1	ENST00000521514	0.08928	0.08928	T	T
ATP6V1C1	ENST00000521514	0.08946	0.08946	F	T
ATP6V1H	ENST00000520188	0.4256	0.4256	T	T
ATRN	ENST00000262919	0.03883	0.03883	T	T
ATRN	ENST00000262919	0.05688	0.05688	F	T
ATRNL1	ENST00000526373	0.6295	0.6295	T	T
ATXN10	ENST00000381061	0.01535	0.01535	T	T
ATXN7L1	ENST00000472195	0.1222	0.1222	T	T
AUH	ENST00000303617	0.4289	0.4289	T	T
AUH	ENST00000375731	0.4289	0.4289	T	T
AURKAIP1	ENST00000338370	0.01066	0.01066	T	T
AUTS2	ENST00000449547	0.2933	0.2933	T	T
AUTS2	ENST00000449547	0.2937	0.2937	F	T
AUTS2	ENST00000664521	0.3585	0.3585	T	T
AUTS2	ENST00000644939	0.6138	0.6138	T	T
AVPI1	ENST00000370626	0.03945	0.03945	T	T
AVPR1A	ENST00000299178	0.02407	0.02407	T	T
AVPR1A	ENST00000550940	0.205	0.205	F	T
AZIN2	ENST00000373440	0.06872	0.06872	T	T
AZIN2	ENST00000373441	0.06872	0.06872	T	T
B3GALT2	ENST00000367434	0.3283	0.3283	T	T
B3GAT1	ENST00000312527	0.6242	0.6242	T	T
B3GAT1	ENST00000312527	0.9048	0.9048	F	T
B3GAT1	ENST00000312527	0.907	0.907	F	T
B3GNT5	ENST00000481531	0.001864	0.001864	T	T
B4GALNT1	ENST00000341156	0.000363	0.000363	T	T
B4GALNT4	ENST00000329962	0.02674	0.02674	T	T
B9D1	ENST00000646248	0.004358	0.004358	T	T
BAG4	ENST00000521311	0.01227	0.01227	T	T
BAG6	ENST00000438149	0.000131	0.000131	T	T
BAIAP2L1	ENST00000005260	0.03363	0.03363	T	T
BAMBI	ENST00000375533	0.5764	0.5764	T	T
BAMBI	ENST00000375533	0.5774	0.5774	F	T
BANK1	ENST00000444316	0.4449	0.4449	T	T
BANP	ENST00000393207	0.0291	0.0291	T	T
BANP	ENST00000393207	0.1466	0.1466	F	T
BASP1	ENST00000616743	0.0008239	0.0008239	T	T
BASP1	ENST00000606445	0.07128	0.07128	T	T
BASP1	ENST00000606445	0.07168	0.07168	F	T
BASP1	ENST00000606445	0.07193	0.07193	F	T
BASP1	ENST00000606445	0.07227	0.07227	F	T
BASP1	ENST00000606445	0.07251	0.07251	F	T
BAX	ENST00000345358	0.0109	0.0109	T	T
BAZ1B	ENST00000404251	0.02632	0.02632	T	T
BBS9	ENST00000425508	0.005758	0.005758	T	T
BCAN	ENST00000361588	0.003151	0.003151	T	T
BCAP29	ENST00000005259	0.013	0.013	T	T
BCAR3	ENST00000370244	0.04621	0.04621	T	T
BCAS3	ENST00000408905	0.03081	0.03081	T	T
BCAS3	ENST00000588462	0.03081	0.03081	T	T
BCAS3	ENST00000639611	0.03081	0.03081	T	T
BCAS3	ENST00000408905	0.05051	0.05051	F	T
BCAS3	ENST00000588462	0.05051	0.05051	F	T
BCAS3	ENST00000639611	0.05051	0.05051	F	T
BCL2L11	ENST00000438054	0.4222	0.4222	T	T
BCL2L14	ENST00000266434	0.007604	0.007604	T	T
BCL2L14	ENST00000396367	0.007604	0.007604	T	T
BDH1	ENST00000358186	0.01753	0.01753	T	T
BDH1	ENST00000431056	0.01753	0.01753	T	T
BDH1	ENST00000455876	0.07365	0.07365	T	T
BDH1	ENST00000455876	0.07455	0.07455	F	T
BEND4	ENST00000504360	0.001803	0.001803	T	T
BEND4	ENST00000504360	0.002119	0.002119	F	T
BEND4	ENST00000504360	0.003204	0.003204	F	T
BICRAL	ENST00000614467	0.005457	0.005457	T	T
BLID	ENST00000560104	0.3909	0.3909	T	T
BLK	ENST00000529894	0.1466	0.1466	F	T
BMP2K	ENST00000335016	0.0152	0.0152	T	T
BMP2K	ENST00000502871	0.0152	0.0152	T	T
BMP2K	ENST00000628286	0.0152	0.0152	T	T
BMP4	ENST00000559642	0.219	0.219	T	T
BMP4	ENST00000609748	0.2587	0.2587	F	T
BMP8A	ENST00000331593	0.001609	0.001609	T	T
BMPER	ENST00000648982	0.05642	0.05642	T	T
BNIP1	ENST00000519459	0.02662	0.02662	T	T
BNIPL	ENST00000650563	0.008278	0.008278	T	T
BOC	ENST00000473008	0.02454	0.02454	T	T
BOD1L1	ENST00000040738	0.003438	0.003438	T	T
BOD1L2	ENST00000585477	0.03928	0.03928	T	T
BORCS5	ENST00000298571	0.125	0.125	T	T
BORCS6	ENST00000389017	0.008136	0.008136	T	T
BPNT2	ENST00000262644	0.26	0.26	T	T
BPNT2	ENST00000517461	0.4018	0.4018	F	T
BPNT2	ENST00000517461	0.4766	0.4766	F	T
BRCA1	ENST00000461574	0.02077	0.02077	T	T
BRCA1	ENST00000461574	0.05397	0.05397	F	T
BRD4	ENST00000594841	0.04172	0.04172	T	T
BRD4	ENST00000594841	0.04221	0.04221	F	T
BRD4	ENST00000594841	0.04282	0.04282	F	T
BRDT	ENST00000402388	0.02962	0.02962	T	T
BRINP1	ENST00000265922	0.335	0.335	T	T
BRINP1	ENST00000373964	0.6412	0.6412	F	T
BRINP1	ENST00000373964	0.6697	0.6697	F	T
BRIP1	ENST00000584322	0.04584	0.04584	T	T
BRIP1	ENST00000577598	0.08437	0.08437	T	T
BRIP1	ENST00000584322	0.1541	0.1541	F	T
BRIP1	ENST00000584322	0.155	0.155	F	T
BRME1	ENST00000591586	0.0005009	0.0005009	T	T
BRMS1L	ENST00000551774	0.08198	0.08198	F	T
BRMS1L	ENST00000551774	0.3407	0.3407	F	T
BRMS1L	ENST00000551774	0.3433	0.3433	F	T
BRSK2	ENST00000382179	0.002072	0.002072	T	T
BSDC1	ENST00000455895	0.01847	0.01847	T	T
BSDC1	ENST00000455895	0.01895	0.01895	F	T
BSND	ENST00000651561	0.0147	0.0147	T	T
BTBD11	ENST00000415943	0.1209	0.1209	T	T
BTBD16	ENST00000260723	0.03912	0.03912	T	T
BTBD9	ENST00000403056	0.01923	0.01923	T	T
BTRC	ENST00000370183	0.008372	0.008372	T	T
BTRC	ENST00000393441	0.1175	0.1175	F	T
BUB3	ENST00000407911	0.2947	0.2947	T	T
BUB3	ENST00000407911	0.2949	0.2949	F	T
BUD13	ENST00000260210	0.2585	0.2585	T	T
BUD13	ENST00000375445	0.2585	0.2585	T	T
BUD13	ENST00000260210	0.259	0.259	F	T
BUD13	ENST00000375445	0.259	0.259	F	T
BUD13	ENST00000260210	0.6423	0.6423	F	T
BUD13	ENST00000375445	0.6423	0.6423	F	T
BUD13	ENST00000260210	0.6457	0.6457	F	T
BUD13	ENST00000375445	0.6457	0.6457	F	T
BUD13	ENST00000260210	0.9124	0.9124	F	T
BUD13	ENST00000375445	0.9124	0.9124	F	T
BZW1	ENST00000359893	0.0006689	0.0006689	T	T
BZW1	ENST00000450637	0.0693	0.0693	F	T
C1QC	ENST00000374637	0.003168	0.003168	T	T
C1QTNF12	ENST00000330388	0.006551	0.006551	T	T
C1S	ENST00000328916	0.01335	0.01335	T	T
C1S	ENST00000328916	0.01383	0.01383	F	T
C2CD2	ENST00000380486	0.008523	0.008523	T	T
C2CD4C	ENST00000332235	0.01773	0.01773	T	T
C3AR1	ENST00000546241	0.01587	0.01587	T	T
C4BPA	ENST00000421786	0.1712	0.1712	T	T
C6	ENST00000433294	0.02628	0.02628	T	T
C8B	ENST00000535057	0.1581	0.1581	T	T
C8B	ENST00000543257	0.1581	0.1581	T	T
CA5A	ENST00000649794	0.06437	0.06437	T	T
CAAP1	ENST00000333916	8.199e-05	8.199e-05	T	T
