Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
ACVR2A	ENST00000535787	0.007695	0.007695	T	T
ACVR2A	ENST00000241416	0.0926	0.0926	F	T
ACVR2A	ENST00000535787	0.7037	0.7037	F	T
ADAM10	ENST00000402627	0.004505	0.004505	T	T
ADAM18	ENST00000265707	0.1509	0.1509	T	T
ADAM19	ENST00000517905	0.01952	0.01952	T	T
ADAM19	ENST00000517374	0.06407	0.06407	T	T
ADAM2	ENST00000347580	0.03363	0.03363	T	T
ADAM2	ENST00000347580	0.08788	0.08788	F	T
ADAM23	ENST00000444281	0.003046	0.003046	T	T
ADAM23	ENST00000444281	0.05473	0.05473	F	T
ADAM23	ENST00000444281	0.09797	0.09797	F	T
ADAM28	ENST00000265769	0.3103	0.3103	F	T
ADAM28	ENST00000265769	0.3115	0.3115	F	T
ADAM29	ENST00000514159	0.1853	0.1853	T	T
ADAM29	ENST00000514159	0.7657	0.7657	F	T
ADAM30	ENST00000369400	0.03348	0.03348	T	T
ADAM32	ENST00000523400	0.08467	0.08467	T	T
ADAMDEC1	ENST00000256412	0.03441	0.03441	T	T
ADAMTS1	ENST00000517777	0.1689	0.1689	T	T
ADAMTS12	ENST00000515401	0.002213	0.002213	T	T
ADAMTS12	ENST00000352040	0.00305	0.00305	F	T
ADAMTS12	ENST00000352040	0.01052	0.01052	F	T
ADAMTS15	ENST00000299164	0.3825	0.3825	F	T
ADAMTS16	ENST00000274181	0.008111	0.008111	T	T
ADAMTS16	ENST00000511368	0.008111	0.008111	T	T
ADAMTS17	ENST00000568565	0.1661	0.1661	T	T
ADAMTS18	ENST00000562345	0.07689	0.07689	T	T
ADAMTS19	ENST00000274487	0.06942	0.06942	T	T
ADAMTS19	ENST00000274487	0.2193	0.2193	F	T
ADAMTS2	ENST00000274609	0.1984	0.1984	T	T
ADAMTS2	ENST00000518335	0.1984	0.1984	T	T
ADAMTS20	ENST00000549670	0.1205	0.1205	T	T
ADAMTS20	ENST00000549670	0.2111	0.2111	F	T
ADAMTS20	ENST00000549670	0.2472	0.2472	F	T
ADAMTS3	ENST00000622135	0.1263	0.1263	T	T
ADAMTS3	ENST00000622135	0.3062	0.3062	F	T
ADAMTS3	ENST00000286657	0.309	0.309	F	T
ADAMTS8	ENST00000257359	0.01311	0.01311	T	T
ADAMTS9	ENST00000295903	0.03072	0.03072	T	T
ADAMTS9	ENST00000481060	0.04134	0.04134	T	T
ADAMTS9	ENST00000295903	0.07106	0.07106	F	T
ADAMTS9	ENST00000481060	0.1563	0.1563	F	T
ADAMTS9	ENST00000481060	0.157	0.157	F	T
ADAMTS9	ENST00000481060	0.1576	0.1576	F	T
ADAMTS9	ENST00000498707	0.6344	0.6344	F	T
ADAMTSL1	ENST00000380545	0.03921	0.03921	T	T
ADAMTSL1	ENST00000636209	0.177	0.177	T	T
ADAMTSL1	ENST00000636209	0.26	0.26	F	T
ADAMTSL1	ENST00000636209	0.3048	0.3048	F	T
ADAMTSL1	ENST00000327883	0.3369	0.3369	T	T
ADAMTSL1	ENST00000327883	0.4247	0.4247	F	T
ADAMTSL1	ENST00000636209	0.4597	0.4597	F	T
ADAMTSL1	ENST00000636209	0.5133	0.5133	F	T
ADAMTSL3	ENST00000567476	0.1937	0.1937	T	T
ADAMTSL3	ENST00000286744	0.3169	0.3169	F	T
ADAP2	ENST00000584828	0.01525	0.01525	T	T
ADARB2	ENST00000381305	0.2886	0.2886	T	T
ADCK1	ENST00000341211	0.08178	0.08178	F	T
ADCY1	ENST00000432715	0.2113	0.2113	T	T
ADCY1	ENST00000432715	0.2802	0.2802	F	T
ADCY2	ENST00000338316	0.06674	0.06674	T	T
ADCY2	ENST00000515681	0.09884	0.09884	T	T
ADCY2	ENST00000338316	0.1254	0.1254	F	T
ADCY2	ENST00000338316	0.1863	0.1863	F	T
ADCY2	ENST00000338316	0.2554	0.2554	F	T
ADCY2	ENST00000338316	0.45	0.45	F	T
ADCY5	ENST00000466617	0.1596	0.1596	T	T
ADCY8	ENST00000286355	0.1329	0.1329	T	T
ADD2	ENST00000415348	0.03056	0.03056	T	T
ADD3	ENST00000360162	0.04954	0.04954	T	T
ADD3	ENST00000277900	0.1349	0.1349	F	T
ADGB	ENST00000470716	0.004295	0.004295	T	T
ADGB	ENST00000367489	0.2087	0.2087	F	T
ADGB	ENST00000367489	0.2441	0.2441	F	T
ADGRA1	ENST00000607359	0.004568	0.004568	T	T
ADGRA1	ENST00000607359	0.04703	0.04703	F	T
ADGRA3	ENST00000508133	0.008318	0.008318	T	T
ADGRA3	ENST00000334304	0.1682	0.1682	F	T
ADGRB3	ENST00000370598	0.4158	0.4158	T	T
ADGRB3	ENST00000546190	0.5046	0.5046	F	T
ADGRB3	ENST00000238918	0.587	0.587	F	T
ADGRE5	ENST00000358600	0.009862	0.009862	T	T
ADGRF1	ENST00000371253	0.1206	0.1206	T	T
ADGRF1	ENST00000371253	0.1572	0.1572	F	T
ADGRF1	ENST00000371253	0.2149	0.2149	F	T
ADGRF2	ENST00000398742	0.009206	0.009206	T	T
ADGRF2	ENST00000507065	0.03636	0.03636	F	T
ADGRF2	ENST00000507065	0.1085	0.1085	F	T
ADGRF4	ENST00000283303	0.04024	0.04024	T	T
ADGRF4	ENST00000327753	0.04024	0.04024	T	T
ADGRF5	ENST00000283296	0.07911	0.07911	T	T
ADGRG6	ENST00000230173	0.02138	0.02138	T	T
ADGRG6	ENST00000508295	0.3268	0.3268	F	T
ADGRG6	ENST00000508295	0.4754	0.4754	F	T
ADGRG6	ENST00000508295	0.4776	0.4776	F	T
ADGRG6	ENST00000508295	0.4809	0.4809	F	T
ADGRL1	ENST00000340736	0.1211	0.1211	T	T
ADGRL2	ENST00000370721	0.01325	0.01325	T	T
ADGRL2	ENST00000370723	0.01325	0.01325	T	T
ADGRL2	ENST00000370725	0.01325	0.01325	T	T
ADGRL2	ENST00000370727	0.01325	0.01325	T	T
ADGRL2	ENST00000370728	0.01325	0.01325	T	T
ADGRL2	ENST00000370730	0.01325	0.01325	T	T
ADGRL2	ENST00000449420	0.01435	0.01435	T	T
ADGRL2	ENST00000370721	0.1279	0.1279	F	T
ADGRL2	ENST00000370723	0.1279	0.1279	F	T
ADGRL2	ENST00000370725	0.1279	0.1279	F	T
ADGRL2	ENST00000370727	0.1279	0.1279	F	T
ADGRL2	ENST00000370728	0.1279	0.1279	F	T
ADGRL2	ENST00000370730	0.1279	0.1279	F	T
ADGRL2	ENST00000370721	0.1468	0.1468	F	T
ADGRL2	ENST00000370723	0.1468	0.1468	F	T
ADGRL2	ENST00000370725	0.1468	0.1468	F	T
ADGRL2	ENST00000370727	0.1468	0.1468	F	T
ADGRL2	ENST00000370728	0.1468	0.1468	F	T
ADGRL2	ENST00000370730	0.1468	0.1468	F	T
ADGRL2	ENST00000359929	0.1503	0.1503	T	T
ADGRL2	ENST00000370721	0.2085	0.2085	F	T
ADGRL2	ENST00000370723	0.2085	0.2085	F	T
ADGRL2	ENST00000370725	0.2085	0.2085	F	T
ADGRL2	ENST00000370727	0.2085	0.2085	F	T
ADGRL2	ENST00000370728	0.2085	0.2085	F	T
ADGRL2	ENST00000370730	0.2085	0.2085	F	T
ADGRL2	ENST00000370721	0.3605	0.3605	F	T
ADGRL2	ENST00000370723	0.3605	0.3605	F	T
ADGRL2	ENST00000370725	0.3605	0.3605	F	T
ADGRL2	ENST00000370727	0.3605	0.3605	F	T
ADGRL2	ENST00000370728	0.3605	0.3605	F	T
ADGRL2	ENST00000370730	0.3605	0.3605	F	T
ADGRL2	ENST00000370721	0.3625	0.3625	F	T
ADGRL2	ENST00000370723	0.3625	0.3625	F	T
ADGRL2	ENST00000370725	0.3625	0.3625	F	T
ADGRL2	ENST00000370727	0.3625	0.3625	F	T
ADGRL2	ENST00000370728	0.3625	0.3625	F	T
ADGRL2	ENST00000370730	0.3625	0.3625	F	T
ADGRL2	ENST00000370721	0.5468	0.5468	F	T
ADGRL2	ENST00000370723	0.5468	0.5468	F	T
ADGRL2	ENST00000370725	0.5468	0.5468	F	T
ADGRL2	ENST00000370727	0.5468	0.5468	F	T
ADGRL2	ENST00000370728	0.5468	0.5468	F	T
ADGRL2	ENST00000370730	0.5468	0.5468	F	T
ADGRL2	ENST00000370721	0.548	0.548	F	T
ADGRL2	ENST00000370723	0.548	0.548	F	T
ADGRL2	ENST00000370725	0.548	0.548	F	T
ADGRL2	ENST00000370727	0.548	0.548	F	T
ADGRL2	ENST00000370728	0.548	0.548	F	T
ADGRL2	ENST00000370730	0.548	0.548	F	T
ADGRL2	ENST00000402328	0.649	0.649	F	T
ADGRL2	ENST00000402328	0.6693	0.6693	F	T
ADGRL2	ENST00000402328	0.9216	0.9216	F	T
ADGRL3	ENST00000506700	0.1379	0.1379	T	T
ADGRL3	ENST00000509896	0.1379	0.1379	T	T
ADGRL3	ENST00000511324	0.1379	0.1379	T	T
ADGRL3	ENST00000514591	0.1653	0.1653	T	T
ADGRL3	ENST00000502815	0.2134	0.2134	T	T
ADGRL3	ENST00000502815	0.2414	0.2414	F	T
ADGRL3	ENST00000502815	0.3469	0.3469	F	T
ADGRL3	ENST00000502815	0.3605	0.3605	F	T
ADGRL3	ENST00000502815	0.3862	0.3862	F	T
ADGRL3	ENST00000512091	0.5036	0.5036	F	T
ADGRL4	ENST00000661030	0.7214	0.7214	T	T
ADGRV1	ENST00000639821	0.0007378	0.0007378	T	T
ADGRV1	ENST00000640369	0.06991	0.06991	F	T
ADGRV1	ENST00000640369	0.2812	0.2812	F	T
ADGRV1	ENST00000640369	0.4106	0.4106	F	T
ADH4	ENST00000265512	0.07391	0.07391	T	T
ADH4	ENST00000508393	0.07391	0.07391	T	T
ADIPOQ	ENST00000320741	0.08059	0.08059	T	T
ADK	ENST00000372734	0.6392	0.6392	T	T
ADRA1A	ENST00000380573	0.2086	0.2086	T	T
ADRA1A	ENST00000380573	0.2753	0.2753	F	T
ADRA1B	ENST00000306675	0.0173	0.0173	T	T
ADRA1B	ENST00000641205	0.02433	0.02433	T	T
ADRA1B	ENST00000306675	0.05481	0.05481	F	T
ADRA1B	ENST00000641205	0.354	0.354	F	T
ADRA2A	ENST00000280155	0.9671	0.9671	F	T
ADRA2B	ENST00000620793	0.009432	0.009432	T	T
ADRA2C	ENST00000330055	0.3232	0.3232	T	T
ADRA2C	ENST00000330055	0.335	0.335	F	T
ADRA2C	ENST00000330055	0.4406	0.4406	F	T
ADRB3	ENST00000345060	0.000216	0.000216	T	T
ADSL	ENST00000423176	0.0005639	0.0005639	T	T
ADSL	ENST00000624027	0.0005639	0.0005639	T	T
AFAP1	ENST00000382543	0.01766	0.01766	T	T
AFAP1L1	ENST00000296721	0.02739	0.02739	T	T
AFAP1L2	ENST00000419268	0.01317	0.01317	T	T
AFAP1L2	ENST00000369271	0.02808	0.02808	F	T
AFAP1L2	ENST00000369271	0.05718	0.05718	F	T
AFAP1L2	ENST00000419268	0.1622	0.1622	F	T
AFDN	ENST00000400825	0.1423	0.1423	T	T
AFDN	ENST00000400825	0.2439	0.2439	F	T
AFDN	ENST00000400825	0.2812	0.2812	F	T
AFP	ENST00000395792	0.001117	0.001117	T	T
AFTPH	ENST00000422803	0.05519	0.05519	T	T
AGA	ENST00000264595	0.1163	0.1163	T	T
AGA	ENST00000264595	0.2986	0.2986	F	T
AGAP1	ENST00000418654	0.01125	0.01125	T	T
AGAP4	ENST00000311652	0.02058	0.02058	T	T
AGAP4	ENST00000616763	0.02058	0.02058	T	T
AGBL1	ENST00000635782	0.039	0.039	T	T
AGBL1	ENST00000441037	0.08086	0.08086	T	T
AGBL1	ENST00000614907	0.08654	0.08654	T	T
AGBL1	ENST00000614907	0.08819	0.08819	F	T
AGBL1	ENST00000441037	0.2046	0.2046	F	T
AGBL1	ENST00000441037	0.2463	0.2463	F	T
AGBL4	ENST00000371836	0.0004879	0.0004879	T	T
AGBL4	ENST00000416121	0.07864	0.07864	T	T
AGBL4	ENST00000334103	0.09395	0.09395	T	T
AGBL4	ENST00000416121	0.1985	0.1985	F	T
AGBL4	ENST00000416121	0.1999	0.1999	F	T
AGBL4	ENST00000416121	0.5214	0.5214	F	T
AGBL4	ENST00000416121	0.8526	0.8526	F	T
AGK	ENST00000629555	0.2942	0.2942	F	T
AGMO	ENST00000418075	0.1631	0.1631	T	T
AGO1	ENST00000373206	0.004151	0.004151	T	T
AGO1	ENST00000373204	0.01759	0.01759	T	T
AGO1	ENST00000373206	0.02566	0.02566	F	T
AGO2	ENST00000220592	0.008765	0.008765	T	T
AGPAT3	ENST00000398061	0.001674	0.001674	T	T
AGPAT3	ENST00000398061	0.006603	0.006603	F	T
AGPAT4	ENST00000320285	0.07448	0.07448	T	T
AGPAT4	ENST00000320285	0.0752	0.0752	F	T
AGPAT4	ENST00000437165	0.08589	0.08589	T	T
AGPAT5	ENST00000518327	0.09988	0.09988	T	T
AGPAT5	ENST00000518327	0.1176	0.1176	F	T
AGT	ENST00000366667	0.004129	0.004129	T	T
AGTPBP1	ENST00000376083	0.3834	0.3834	F	T
AGTPBP1	ENST00000376083	0.4766	0.4766	F	T
AGTPBP1	ENST00000376083	0.7037	0.7037	F	T
AGTR1	ENST00000497524	0.7552	0.7552	F	T
AGXT2	ENST00000618015	0.03475	0.03475	T	T
AHI1	ENST00000529865	0.01319	0.01319	T	T
AHI1	ENST00000529865	0.01904	0.01904	F	T
AHI1	ENST00000457866	0.1499	0.1499	T	T
AHI1	ENST00000457866	0.1896	0.1896	F	T
AIG1	ENST00000458219	0.1539	0.1539	T	T
AIG1	ENST00000458219	0.186	0.186	F	T
AIG1	ENST00000458219	0.1995	0.1995	F	T
AJAP1	ENST00000378191	0.2323	0.2323	T	T
AJAP1	ENST00000378191	0.3207	0.3207	F	T
AJAP1	ENST00000378191	0.4223	0.4223	F	T
AK2	ENST00000548033	0.05153	0.05153	T	T
AK4	ENST00000545314	0.1712	0.1712	T	T
AK5	ENST00000478255	0.07035	0.07035	T	T
AK5	ENST00000478255	0.1699	0.1699	F	T
AK5	ENST00000478255	0.2196	0.2196	F	T
AK9	ENST00000355283	0.04293	0.04293	T	T
AKAIN1	ENST00000434239	0.3852	0.3852	T	T
AKAP12	ENST00000402676	0.08011	0.08011	T	T
AKAP13	ENST00000559362	0.1698	0.1698	T	T
AKAP6	ENST00000553547	0.01229	0.01229	T	T
AKAP7	ENST00000474850	0.1198	0.1198	T	T
AKAP8L	ENST00000397410	0.02107	0.02107	T	T
AKAP8L	ENST00000595067	0.02107	0.02107	T	T
AKAP8L	ENST00000596195	0.02107	0.02107	T	T
AKIRIN2	ENST00000257787	0.09259	0.09259	T	T
AKIRIN2	ENST00000257787	0.2144	0.2144	F	T
AKR1B10	ENST00000359579	0.003058	0.003058	T	T
AKR1B15	ENST00000652743	0.02336	0.02336	T	T
AKR1D1	ENST00000438242	0.05254	0.05254	T	T
AKR1E2	ENST00000533295	0.5815	0.5815	T	T
AKR1E2	ENST00000533295	0.7801	0.7801	F	T
AKR7L	ENST00000420396	0.003197	0.003197	T	T
ALB	ENST00000441319	0.0218	0.0218	T	T
ALCAM	ENST00000486979	0.009899	0.009899	T	T
ALCAM	ENST00000465413	0.01638	0.01638	T	T
ALCAM	ENST00000465413	0.06175	0.06175	F	T
ALCAM	ENST00000306107	0.4146	0.4146	F	T
ALDH1B1	ENST00000377698	0.02297	0.02297	T	T
ALDH1B1	ENST00000377698	0.07471	0.07471	F	T
ALDH6A1	ENST00000350259	0.007828	0.007828	T	T
ALDH8A1	ENST00000460753	0.2883	0.2883	T	T
ALG14	ENST00000370205	0.08869	0.08869	T	T
ALG1L	ENST00000611639	0.2974	0.2974	F	T
ALG8	ENST00000526849	0.001882	0.001882	T	T
ALG9	ENST00000531154	0.004129	0.004129	T	T
ALK	ENST00000642122	0.2123	0.2123	T	T
ALK	ENST00000389048	0.2253	0.2253	T	T
ALKAL1	ENST00000358543	0.04838	0.04838	T	T
ALOX12	ENST00000251535	0.0084	0.0084	T	T
ALOX12B	ENST00000649809	0.001852	0.001852	T	T
ALOX12B	ENST00000649809	0.03959	0.03959	F	T
ALPG	ENST00000295453	0.007402	0.007402	T	T
ALPK2	ENST00000361673	0.1443	0.1443	T	T
AMBRA1	ENST00000314845	0.03043	0.03043	T	T
AMER2	ENST00000515384	0.01284	0.01284	T	T
AMMECR1L	ENST00000393001	0.02256	0.02256	T	T
AMMECR1L	ENST00000272647	0.07493	0.07493	F	T
AMN1	ENST00000506446	0.002424	0.002424	T	T
AMPD2	ENST00000476688	0.008124	0.008124	T	T
AMPD3	ENST00000532250	0.06096	0.06096	T	T
AMPD3	ENST00000532250	0.1119	0.1119	F	T
AMTN	ENST00000504451	0.02324	0.02324	T	T
AMY1B	ENST00000446703	0.03905	0.03905	T	T
ANAPC1	ENST00000427997	0.6567	0.6567	F	T
ANAPC1	ENST00000427997	0.6607	0.6607	F	T
ANAPC10	ENST00000504721	0.1947	0.1947	T	T
ANAPC10	ENST00000504721	0.3456	0.3456	F	T
ANAPC4	ENST00000315368	0.01429	0.01429	T	T
ANGPT1	ENST00000297450	0.0799	0.0799	T	T
ANGPT1	ENST00000520033	0.1182	0.1182	F	T
ANGPT1	ENST00000520052	0.5562	0.5562	F	T
ANGPT1	ENST00000520734	0.5562	0.5562	F	T
ANGPT2	ENST00000338312	0.0115	0.0115	T	T
ANGPTL2	ENST00000373425	0.05197	0.05197	T	T
ANK1	ENST00000265709	0.04788	0.04788	T	T
ANK2	ENST00000503271	0.02652	0.02652	T	T
ANK2	ENST00000503423	0.02652	0.02652	T	T
ANK2	ENST00000506722	0.02652	0.02652	T	T
ANK2	ENST00000504454	0.02994	0.02994	T	T
ANK2	ENST00000504454	0.05714	0.05714	F	T
ANK2	ENST00000504454	0.0831	0.0831	F	T
ANK3	ENST00000474360	0.0114	0.0114	T	T
ANK3	ENST00000373827	0.01658	0.01658	T	T
ANK3	ENST00000503366	0.08778	0.08778	T	T
ANK3	ENST00000503366	0.098	0.098	F	T
ANK3	ENST00000474360	0.1232	0.1232	F	T
ANKDD1A	ENST00000395720	0.01028	0.01028	T	T
ANKDD1A	ENST00000395723	0.01028	0.01028	T	T
ANKDD1A	ENST00000395720	0.04401	0.04401	F	T
ANKDD1A	ENST00000395723	0.04401	0.04401	F	T
ANKDD1B	ENST00000601380	0.04451	0.04451	T	T
ANKFN1	ENST00000653862	0.01081	0.01081	T	T
ANKFN1	ENST00000653862	0.0337	0.0337	F	T
ANKFN1	ENST00000653862	0.04686	0.04686	F	T
ANKFN1	ENST00000653862	0.06441	0.06441	F	T
ANKFN1	ENST00000653862	0.06768	0.06768	F	T
ANKFN1	ENST00000635860	0.07122	0.07122	T	T
ANKFN1	ENST00000653862	0.0847	0.0847	F	T
ANKFN1	ENST00000653862	0.1813	0.1813	F	T
ANKH	ENST00000284268	0.07205	0.07205	T	T
ANKH	ENST00000284268	0.3108	0.3108	F	T
ANKIB1	ENST00000442183	0.06108	0.06108	T	T
ANKRD1	ENST00000371697	0.04875	0.04875	T	T
ANKRD1	ENST00000371697	0.1619	0.1619	F	T
ANKRD1	ENST00000371697	0.2338	0.2338	F	T
ANKRD10	ENST00000603993	0.007813	0.007813	T	T
ANKRD10	ENST00000603993	0.08183	0.08183	F	T
ANKRD10	ENST00000603993	0.08712	0.08712	F	T
ANKRD10	ENST00000603993	0.1083	0.1083	F	T
ANKRD11	ENST00000566858	0.003764	0.003764	T	T
ANKRD11	ENST00000642443	0.04331	0.04331	T	T
ANKRD13A	ENST00000547419	0.004134	0.004134	T	T
ANKRD18B	ENST00000290943	0.01747	0.01747	T	T
ANKRD26	ENST00000376087	0.0179	0.0179	T	T
ANKRD30BL	ENST00000409867	0.03078	0.03078	T	T
ANKRD30BL	ENST00000409867	0.5486	0.5486	F	T
ANKRD30BL	ENST00000409867	0.5953	0.5953	F	T
ANKRD33B	ENST00000296657	0.02503	0.02503	T	T
ANKRD36B	ENST00000258459	0.01955	0.01955	T	T
ANKRD36B	ENST00000438709	0.01955	0.01955	T	T
ANKRD40CL	ENST00000643007	0.01571	0.01571	T	T
ANKRD42	ENST00000531815	0.01069	0.01069	T	T
ANKRD44	ENST00000424317	0.00397	0.00397	T	T
ANKRD50	ENST00000504087	0.09461	0.09461	T	T
ANKRD50	ENST00000515641	0.09461	0.09461	T	T
ANKRD50	ENST00000504087	0.1306	0.1306	F	T
ANKRD50	ENST00000515641	0.1306	0.1306	F	T
ANKRD50	ENST00000504087	0.1687	0.1687	F	T
ANKRD50	ENST00000515641	0.1687	0.1687	F	T
ANKRD50	ENST00000504087	0.2833	0.2833	F	T
ANKRD50	ENST00000515641	0.2833	0.2833	F	T
ANKRD50	ENST00000504087	0.5712	0.5712	F	T
ANKRD50	ENST00000515641	0.5712	0.5712	F	T
ANKRD50	ENST00000504087	0.5727	0.5727	F	T
ANKRD50	ENST00000515641	0.5727	0.5727	F	T
ANKRD50	ENST00000504087	0.7457	0.7457	F	T
ANKRD50	ENST00000515641	0.7457	0.7457	F	T
ANKRD50	ENST00000504087	0.9742	0.9742	F	T
ANKRD50	ENST00000515641	0.9742	0.9742	F	T
ANKRD53	ENST00000360589	0.00537	0.00537	T	T
ANKRD55	ENST00000434982	0.02497	0.02497	T	T
ANKRD6	ENST00000447838	0.0147	0.0147	T	T
ANKRD6	ENST00000523798	0.04944	0.04944	T	T
ANKRD6	ENST00000522441	0.04982	0.04982	T	T
ANKRD9	ENST00000560748	0.04305	0.04305	T	T
ANKS1A	ENST00000650178	0.06456	0.06456	T	T
ANKS1A	ENST00000650178	0.2067	0.2067	F	T
ANKS1B	ENST00000547776	0.0156	0.0156	T	T
ANKS1B	ENST00000550778	0.01749	0.01749	T	T
ANKS1B	ENST00000329257	0.1749	0.1749	T	T
ANKS1B	ENST00000546568	0.2133	0.2133	F	T
ANKS1B	ENST00000546960	0.2133	0.2133	F	T
ANKS4B	ENST00000311620	0.0003729	0.0003729	T	T
ANO1	ENST00000355303	0.03412	0.03412	T	T
ANO1	ENST00000355303	0.03955	0.03955	F	T
ANO1	ENST00000355303	0.1809	0.1809	F	T
ANO1	ENST00000355303	0.1826	0.1826	F	T
ANO10	ENST00000444344	0.02833	0.02833	T	T
ANO10	ENST00000444344	0.04726	0.04726	F	T
ANO2	ENST00000612575	0.04966	0.04966	T	T
ANO2	ENST00000545860	0.08868	0.08868	T	T
ANO3	ENST00000525139	0.2878	0.2878	T	T
