Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
BTBD9	ENST00000403056	0.01525	0.01525	T	T
C6	ENST00000263413	0.191	0.191	T	T
CA5A	ENST00000649794	0.06436	0.06436	T	T
CA6	ENST00000377436	0.05758	0.05758	T	T
CA6	ENST00000377442	0.05758	0.05758	T	T
CABLES1	ENST00000420687	0.2756	0.2756	T	T
CABP2	ENST00000636477	0.002429	0.002429	T	T
CADPS	ENST00000383710	0.1311	0.1311	T	T
CAMK1G	ENST00000361322	0.5052	0.5052	T	T
CAMK2D	ENST00000342666	0.1763	0.1763	T	T
CAMK2D	ENST00000508738	0.1763	0.1763	T	T
CAMK2D	ENST00000514328	0.1763	0.1763	T	T
CAMK2D	ENST00000515496	0.1763	0.1763	T	T
CAMK2D	ENST00000342666	0.1853	0.1853	F	T
CAMK2D	ENST00000508738	0.1853	0.1853	F	T
CAMK2D	ENST00000514328	0.1853	0.1853	F	T
CAMK2D	ENST00000515496	0.1853	0.1853	F	T
CAPZA3	ENST00000317658	0.3351	0.3351	T	T
CARD19	ENST00000375464	0.001155	0.001155	T	T
CAVIN3	ENST00000303927	0.03652	0.03652	T	T
CBLB	ENST00000643403	0.01567	0.01567	T	T
CBLN2	ENST00000584764	0.7352	0.7352	T	T
CBLN2	ENST00000585159	0.7352	0.7352	T	T
CCDC178	ENST00000583930	0.01706	0.01706	T	T
CCDC182	ENST00000299415	0.3026	0.3026	T	T
CCNYL1	ENST00000392209	0.06864	0.06864	T	T
CCSER1	ENST00000502478	0.1849	0.1849	T	T
CCSER1	ENST00000502478	0.1937	0.1937	F	T
CCSER1	ENST00000432775	0.3457	0.3457	T	T
CD109	ENST00000287097	0.7255	0.7255	T	T
CD44	ENST00000526000	0.005226	0.005226	T	T
CD83	ENST00000379153	0.3593	0.3593	T	T
CD93	ENST00000246006	0.2132	0.2132	T	T
CDC14A	ENST00000455467	0.1239	0.1239	T	T
CDC14C	ENST00000650262	0.4322	0.4322	T	T
CDH11	ENST00000619158	0.9097	0.9097	T	T
CDH18	ENST00000506372	0.01022	0.01022	T	T
CDH2	ENST00000269141	0.3573	0.3573	T	T
CDIN1	ENST00000566621	0.003004	0.003004	T	T
CDIN1	ENST00000566621	0.1095	0.1095	F	T
CDK14	ENST00000380050	0.0007997	0.0007997	T	T
CDKAL1	ENST00000378610	0.1218	0.1218	T	T
CDKN2B	ENST00000276925	0.3252	0.3252	T	T
CDYL2	ENST00000562812	0.2068	0.2068	T	T
CDYL2	ENST00000563890	0.2068	0.2068	T	T
CDYL2	ENST00000566173	0.2068	0.2068	T	T
CEACAM21	ENST00000632983	0.02515	0.02515	T	T
CEP128	ENST00000281129	0.008876	0.008876	T	T
CEP20	ENST00000575073	0.0341	0.0341	T	T
CER1	ENST00000380911	0.0004448	0.0004448	T	T
CFAP251	ENST00000288912	0.008479	0.008479	T	T
CFAP251	ENST00000397454	0.008479	0.008479	T	T
CHD1L	ENST00000431239	0.1255	0.1255	T	T
CHSY1	ENST00000254190	0.01699	0.01699	T	T
CITED2	ENST00000367651	0.9623	0.9623	F	T
CKAP4	ENST00000378026	0.01154	0.01154	T	T
CLEC19A	ENST00000636231	0.05046	0.05046	T	T
CLEC3A	ENST00000651443	0.007888	0.007888	T	T
CLEC3B	ENST00000428034	0.07036	0.07036	T	T
CLEC4A	ENST00000641376	0.02241	0.02241	T	T
CLRN3	ENST00000368671	0.09975	0.09975	T	T
CLTA	ENST00000433436	0.005001	0.005001	T	T
CLTA	ENST00000538225	0.005001	0.005001	T	T
CLTA	ENST00000540080	0.005001	0.005001	T	T
CLVS2	ENST00000275162	0.1002	0.1002	T	T
CMTM6	ENST00000205636	0.0005757	0.0005757	T	T
CNOT2	ENST00000552151	0.01253	0.01253	T	T
CNTNAP4	ENST00000307431	0.05603	0.05603	T	T
CNTNAP4	ENST00000377504	0.05603	0.05603	T	T
COG6	ENST00000630730	0.608	0.608	T	T
COL22A1	ENST00000522546	0.03296	0.03296	T	T
COL3A1	ENST00000304636	0.1522	0.1522	T	T
COLEC10	ENST00000332843	0.09341	0.09341	T	T
COMMD10	ENST00000506589	0.2248	0.2248	T	T
COMMD9	ENST00000263401	0.3253	0.3253	T	T
COMMD9	ENST00000532705	0.3253	0.3253	T	T
COPS8	ENST00000392008	0.1181	0.1181	T	T
COQ2	ENST00000311469	0.02109	0.02109	T	T
COQ2	ENST00000647002	0.02109	0.02109	T	T
COX7A2L	ENST00000378669	0.1095	0.1095	T	T
CPS1	ENST00000451903	0.5141	0.5141	T	T
CRACDL	ENST00000420294	0.07656	0.07656	T	T
CRB2	ENST00000373631	0.1812	0.1812	T	T
CRYGS	ENST00000307944	0.08926	0.08926	T	T
CSMD1	ENST00000335551	0.986	0.986	T	T
CSMD3	ENST00000297405	0.7675	0.7675	T	T
CSNK1A1	ENST00000503350	0.00558	0.00558	T	T
CSNK1G3	ENST00000515322	0.9722	0.9722	T	T
CST1	ENST00000304749	0.01084	0.01084	T	T
CSTF2T	ENST00000331173	0.3124	0.3124	T	T
CTNNA2	ENST00000409971	0.01517	0.01517	T	T
CTNNBL1	ENST00000405275	0.05898	0.05898	T	T
CTNNBL1	ENST00000621317	0.05898	0.05898	T	T
CTNND2	ENST00000304623	0.8564	0.8564	T	T
CTSV	ENST00000538255	0.1227	0.1227	T	T
CXCL6	ENST00000515050	0.05618	0.05618	T	T
CXCR1	ENST00000295683	0.02469	0.02469	T	T
CYTH3	ENST00000396741	0.0508	0.0508	T	T
DAAM1	ENST00000395125	0.0551	0.0551	T	T
DAB1	ENST00000332102	0.02776	0.02776	T	T
DAB1	ENST00000371231	0.02776	0.02776	T	T
DAB1	ENST00000371232	0.02776	0.02776	T	T
DAW1	ENST00000440997	0.1822	0.1822	T	T
DCAF7	ENST00000615512	0.03681	0.03681	T	T
DCBLD1	ENST00000296955	0.04361	0.04361	T	T
DCTD	ENST00000514754	0.09066	0.09066	T	T
DDX11	ENST00000539702	0.1558	0.1558	T	T
DDX51	ENST00000397333	0.06846	0.06846	T	T
DENND4B	ENST00000472932	0.008161	0.008161	T	T
DEPDC1	ENST00000370966	0.5247	0.5247	T	T
DHCR7	ENST00000533800	0.02953	0.02953	T	T
DHCR7	ENST00000533800	0.04336	0.04336	F	T
DHFR2	ENST00000496983	0.4706	0.4706	T	T
DHX36	ENST00000481941	0.006328	0.006328	T	T
DIAPH3	ENST00000400324	0.1986	0.1986	T	T
DIO3	ENST00000510508	0.0003309	0.0003309	T	T
DIP2C	ENST00000381496	0.1331	0.1331	T	T
DLC1	ENST00000520226	0.04687	0.04687	T	T
DLC1	ENST00000631382	0.2171	0.2171	T	T
DLG1	ENST00000658155	0.01033	0.01033	T	T
DLST	ENST00000554806	0.00558	0.00558	T	T
DMAC1	ENST00000358227	0.2674	0.2674	T	T
DNAH11	ENST00000605912	0.1521	0.1521	T	T
DNAH14	ENST00000445597	0.08488	0.08488	T	T
DNAH9	ENST00000608377	0.01371	0.01371	T	T
DNAJC5B	ENST00000522619	0.07915	0.07915	T	T
DOCK10	ENST00000258390	0.03899	0.03899	T	T
DOCK8	ENST00000453981	0.02625	0.02625	T	T
DPP10	ENST00000409163	0.2455	0.2455	T	T
DPYD	ENST00000370192	0.6346	0.6346	T	T
DSCAM	ENST00000404019	0.3368	0.3368	T	T
DSCAML1	ENST00000527706	0.393	0.393	T	T
DUSP10	ENST00000366899	0.1135	0.1135	T	T
DUSP10	ENST00000366899	0.3209	0.3209	F	T
DYNLRB2	ENST00000562982	0.7533	0.7533	F	T
EDN1	ENST00000379375	0.001052	0.001052	T	T
EDN1	ENST00000379375	0.08369	0.08369	F	T
EFCAB11	ENST00000556005	0.0952	0.0952	T	T
EFTUD2	ENST00000590124	0.01234	0.01234	T	T
EIF3E	ENST00000522352	0.008729	0.008729	T	T
ELAC1	ENST00000588577	0.03798	0.03798	T	T
ELMO1	ENST00000396045	0.04945	0.04945	T	T
ELOVL2	ENST00000354666	0.072	0.072	T	T
ELOVL4	ENST00000369816	0.1704	0.1704	T	T
ENO4	ENST00000369207	0.001902	0.001902	T	T
ENSG00000116667	ENST00000235307	0.07225	0.07225	T	T
ENSG00000116667	ENST00000235307	0.2999	0.2999	F	T
ENSG00000136197	ENST00000438029	0.6626	0.6626	T	T
ENSG00000165805	ENST00000551163	0.7906	0.7906	T	T
ENSG00000175779	ENST00000318792	0.5259	0.5259	T	T
ENSG00000175779	ENST00000318792	0.5851	0.5851	F	T
ENSG00000176605	ENST00000325812	0.4035	0.4035	T	T
ENSG00000180219	ENST00000324341	0.3626	0.3626	T	T
ENSG00000183148	ENST00000611747	0.7521	0.7521	T	T
ENSG00000185594	ENST00000328504	0.1381	0.1381	T	T
ENSG00000185594	ENST00000328504	0.3725	0.3725	F	T
ENSG00000198225	ENST00000370659	0.7636	0.7636	F	T
ENSG00000243444	ENST00000497711	0.05314	0.05314	T	T
ENSG00000248672	ENST00000504764	0.1057	0.1057	T	T
ENSG00000248672	ENST00000505052	0.1057	0.1057	T	T
ENSG00000259332	ENST00000494999	0.009675	0.009675	T	T
ENSG00000266826	ENST00000583666	0.06947	0.06947	T	T
ENSG00000271092	ENST00000604203	0.02693	0.02693	T	T
EPB41L3	ENST00000545076	0.1994	0.1994	T	T
EPHA4	ENST00000441679	0.4399	0.4399	T	T
EPHA5	ENST00000354839	0.1324	0.1324	T	T
EPHA7	ENST00000369303	0.9473	0.9473	T	T
ERC1	ENST00000539802	0.03936	0.03936	T	T
ERCC4	ENST00000311895	0.1191	0.1191	T	T
ERCC4	ENST00000575156	0.1191	0.1191	T	T
ERCC4	ENST00000311895	0.9453	0.9453	F	T
ERCC4	ENST00000575156	0.9453	0.9453	F	T
ERCC4	ENST00000311895	0.9462	0.9462	F	T
ERCC4	ENST00000575156	0.9462	0.9462	F	T
ERGIC3	ENST00000451605	0.03925	0.03925	T	T
ERI1	ENST00000519292	0.07815	0.07815	T	T
ERMARD	ENST00000588451	0.5358	0.5358	T	T
ESPL1	ENST00000552462	0.02063	0.02063	T	T
ETNK1	ENST00000545979	0.7731	0.7731	T	T
EVC	ENST00000509451	0.1298	0.1298	T	T
EYS	ENST00000370621	0.01283	0.01283	T	T
EYS	ENST00000398580	0.3622	0.3622	T	T
F11	ENST00000264691	0.01971	0.01971	T	T
FAM126A	ENST00000409763	0.07264	0.07264	T	T
FAM135B	ENST00000160713	0.003304	0.003304	T	T
FAM13C	ENST00000512919	0.0491	0.0491	T	T
FAM170A	ENST00000509264	0.6547	0.6547	T	T
FAM170A	ENST00000509264	0.8074	0.8074	F	T
FAM170A	ENST00000509264	0.8181	0.8181	F	T
FAM172A	ENST00000509739	0.3306	0.3306	T	T
FAM189A1	ENST00000560082	0.1131	0.1131	T	T
FANCL	ENST00000449070	0.8423	0.8423	T	T
FAT1	ENST00000509647	0.0002789	0.0002789	T	T
FHDC1	ENST00000511601	0.02045	0.02045	T	T
FHIP1A	ENST00000505231	0.1066	0.1066	T	T
FIBIN	ENST00000318627	0.07265	0.07265	T	T
FIGN	ENST00000409634	0.7354	0.7354	T	T
FLRT3	ENST00000341420	0.09943	0.09943	T	T
FMN2	ENST00000441342	0.09653	0.09653	T	T
FNDC1	ENST00000297267	0.08186	0.08186	T	T
FRMD4A	ENST00000495956	0.02596	0.02596	T	T
FRMD4B	ENST00000459638	0.02489	0.02489	T	T
FSHR	ENST00000406846	0.4037	0.4037	T	T
FUT8	ENST00000554667	0.4111	0.4111	T	T
FUT9	ENST00000302103	0.01391	0.01391	T	T
FUT9	ENST00000302103	0.3984	0.3984	F	T
FUT9	ENST00000302103	0.4699	0.4699	F	T
FZD7	ENST00000286201	0.087	0.087	T	T
FZD8	ENST00000374694	0.5471	0.5471	T	T
FZD8	ENST00000374694	0.677	0.677	F	T
G3BP1	ENST00000627077	0.1144	0.1144	T	T
GAB2	ENST00000340149	0.0756	0.0756	T	T
GABRA6	ENST00000523691	0.02557	0.02557	T	T
GABRG3	ENST00000615808	0.0119	0.0119	T	T
GAD1	ENST00000486850	0.09702	0.09702	T	T
GADL1	ENST00000282538	0.3139	0.3139	T	T
GALNT13	ENST00000453715	0.02239	0.02239	T	T
GALNT17	ENST00000333538	0.0316	0.0316	T	T
GALNT7	ENST00000505308	0.03685	0.03685	T	T
GALNTL6	ENST00000508122	0.05308	0.05308	T	T
GCNT2	ENST00000265012	0.01959	0.01959	T	T
GCSAML	ENST00000529512	0.004347	0.004347	T	T
GCSAML	ENST00000623578	0.004347	0.004347	T	T
GFM1	ENST00000486715	0.04216	0.04216	T	T
GGPS1	ENST00000488594	0.06789	0.06789	T	T
GHR	ENST00000618088	0.06901	0.06901	T	T
GHSR	ENST00000427970	0.2454	0.2454	T	T
GIMD1	ENST00000638719	0.3157	0.3157	T	T
GLCCI1	ENST00000223145	0.01314	0.01314	T	T
GLDC	ENST00000638654	0.02845	0.02845	T	T
GLUL	ENST00000642379	0.2245	0.2245	T	T
GNAQ	ENST00000286548	0.06186	0.06186	T	T
GNPDA2	ENST00000295448	0.2788	0.2788	T	T
GOLGA6L1	ENST00000614055	0.07218	0.07218	T	T
GOT2	ENST00000434819	0.9372	0.9372	T	T
GPAT3	ENST00000264409	0.2029	0.2029	T	T
GPAT3	ENST00000395226	0.2029	0.2029	T	T
GPM6A	ENST00000505561	0.01248	0.01248	T	T
GPRIN3	ENST00000609438	0.4232	0.4232	T	T
GRAMD1B	ENST00000638157	0.1592	0.1592	T	T
GRAMD2B	ENST00000513040	0.3617	0.3617	T	T
GRAMD2B	ENST00000513040	0.3696	0.3696	F	T
GREB1	ENST00000234142	0.02997	0.02997	T	T
GRIA1	ENST00000518142	0.5717	0.5717	T	T
GRIA2	ENST00000503437	0.03765	0.03765	T	T
GRID2	ENST00000512631	0.01062	0.01062	T	T
GRID2	ENST00000512631	0.3232	0.3232	F	T
GRID2	ENST00000282020	0.5092	0.5092	T	T
GRIK3	ENST00000373091	0.3918	0.3918	T	T
GRIN2A	ENST00000535259	0.6447	0.6447	T	T
GRIN2B	ENST00000627535	0.03007	0.03007	T	T
GRIN2B	ENST00000630791	0.03007	0.03007	T	T
GSDMC	ENST00000619643	0.9018	0.9018	T	T
GTPBP10	ENST00000426366	0.01834	0.01834	T	T
GTPBP10	ENST00000450619	0.01834	0.01834	T	T
GYPA	ENST00000360771	0.1779	0.1779	T	T
HAUS1	ENST00000585518	0.05497	0.05497	T	T
HCN1	ENST00000303230	0.0972	0.0972	T	T
HGF	ENST00000421558	0.06881	0.06881	T	T
HHIP	ENST00000434550	0.2594	0.2594	T	T
HHIPL2	ENST00000343410	0.7916	0.7916	T	T
HIRA	ENST00000340170	0.04852	0.04852	T	T
HMCN1	ENST00000271588	0.2373	0.2373	T	T
HMCN1	ENST00000271588	0.2948	0.2948	F	T
HNRNPA1L2	ENST00000357495	0.1404	0.1404	T	T
HNRNPC	ENST00000449098	0.01354	0.01354	T	T
HOMER1	ENST00000282260	0.06247	0.06247	T	T
HOMER1	ENST00000508576	0.06247	0.06247	T	T
HOMER1	ENST00000535690	0.06247	0.06247	T	T
HOMER1	ENST00000282260	0.06448	0.06448	F	T
HOMER1	ENST00000508576	0.06448	0.06448	F	T
HOMER1	ENST00000535690	0.06448	0.06448	F	T
HRH4	ENST00000426880	0.4774	0.4774	T	T
HRK	ENST00000550505	0.03319	0.03319	T	T
HS3ST1	ENST00000510712	0.7566	0.7566	T	T
HS3ST2	ENST00000261374	0.1486	0.1486	T	T
HS3ST3B1	ENST00000360954	0.6042	0.6042	T	T
HS3ST4	ENST00000331351	0.5401	0.5401	T	T
HS3ST5	ENST00000411826	0.07094	0.07094	T	T
HS3ST5	ENST00000312719	0.7987	0.7987	F	T
HS3ST5	ENST00000312719	0.8008	0.8008	F	T
HS6ST1	ENST00000259241	0.03622	0.03622	T	T
HTR1A	ENST00000506598	0.1569	0.1569	T	T
HTR1B	ENST00000369947	0.05038	0.05038	T	T
HTR2A	ENST00000542664	0.1594	0.1594	T	T
HTR2A	ENST00000543956	0.1594	0.1594	T	T
HTT	ENST00000509618	0.01895	0.01895	T	T
IDE	ENST00000265986	0.002671	0.002671	T	T
IDE	ENST00000650060	0.002671	0.002671	T	T
IDI2	ENST00000277517	0.01178	0.01178	T	T
IDNK	ENST00000376417	0.01227	0.01227	T	T
IER5	ENST00000367577	0.03857	0.03857	T	T
IFI44	ENST00000446486	0.08112	0.08112	T	T
IFNE	ENST00000448696	0.04562	0.04562	T	T
IL17RD	ENST00000296318	0.0008405	0.0008405	T	T
IL32	ENST00000325568	0.01357	0.01357	T	T
IL34	ENST00000566361	0.00345	0.00345	T	T
IL9	ENST00000274520	0.01102	0.01102	T	T
INO80C	ENST00000591139	0.008681	0.008681	T	T
INSC	ENST00000525218	0.9896	0.9896	T	T
INSC	ENST00000530161	0.9896	0.9896	T	T
IPO8	ENST00000535598	0.8437	0.8437	T	T
IQCM	ENST00000636414	0.2243	0.2243	T	T
IQCM	ENST00000636793	0.2243	0.2243	T	T
IRAK3	ENST00000457197	0.1009	0.1009	T	T
ITGA9	ENST00000411817	0.1299	0.1299	T	T
ITLN1	ENST00000326245	0.009178	0.009178	T	T
JAG1	ENST00000613518	0.05928	0.05928	T	T
JAK1	ENST00000342505	0.05555	0.05555	T	T
JAKMIP1	ENST00000409831	0.1107	0.1107	T	T
JRKL	ENST00000332349	0.1353	0.1353	T	T
KANSL1L	ENST00000418791	0.01427	0.01427	T	T
KANSL1L	ENST00000452086	0.01427	0.01427	T	T
KCNA5	ENST00000252321	0.0566	0.0566	T	T
KCNAB2	ENST00000655548	0.2273	0.2273	T	T
KCNB2	ENST00000523207	0.1106	0.1106	T	T
KCNB2	ENST00000523207	0.2086	0.2086	F	T
KCNJ2	ENST00000243457	0.4649	0.4649	T	T
KCNK1	ENST00000366621	0.008587	0.008587	T	T
KCNK10	ENST00000312350	0.01172	0.01172	T	T
KCNMB2	ENST00000437510	0.6856	0.6856	T	T
KCNMB3	ENST00000486944	0.04192	0.04192	T	T
KCNN1	ENST00000615435	0.0154	0.0154	T	T
KCNN3	ENST00000361147	0.1473	0.1473	T	T
KCNQ3	ENST00000638588	0.001689	0.001689	T	T
KHDC1L	ENST00000370388	0.09681	0.09681	T	T
KHDRBS2	ENST00000281156	0.05926	0.05926	T	T
KHDRBS2	ENST00000281156	0.6494	0.6494	F	T
KIAA1671	ENST00000401395	0.03478	0.03478	T	T
KIF14	ENST00000367350	0.01567	0.01567	T	T
KIF4B	ENST00000435029	0.5947	0.5947	T	T
KIT	ENST00000288135	0.1417	0.1417	T	T
KIT	ENST00000412167	0.1417	0.1417	T	T
KIZ	ENST00000621366	0.01781	0.01781	T	T
KLHL1	ENST00000545028	0.1108	0.1108	T	T
KLHL24	ENST00000493074	0.009122	0.009122	T	T
KLHL25	ENST00000337975	0.2529	0.2529	T	T
KLHL29	ENST00000288548	0.1112	0.1112	T	T
KLRG1	ENST00000539240	0.0151	0.0151	T	T
KMT2A	ENST00000647944	0.04847	0.04847	T	T
KNG1	ENST00000287611	0.02238	0.02238	T	T
KNG1	ENST00000644859	0.02238	0.02238	T	T
KPNA7	ENST00000327442	0.01544	0.01544	T	T
LDB2	ENST00000506732	0.04372	0.04372	T	T
LDB2	ENST00000506732	0.1559	0.1559	F	T
LDB2	ENST00000506732	0.213	0.213	F	T
LGALS9C	ENST00000581545	0.007326	0.007326	T	T
LIMCH1	ENST00000446625	0.09768	0.09768	T	T
LIPJ	ENST00000531458	0.0605	0.0605	T	T
LMO3	ENST00000541846	0.232	0.232	T	T
LMO7	ENST00000377534	0.08009	0.08009	T	T
LOXHD1	ENST00000398705	0.06543	0.06543	T	T
LPAR1	ENST00000441240	0.1526	0.1526	T	T
LPGAT1	ENST00000366997	0.01998	0.01998	T	T
LRFN3	ENST00000246529	0.04988	0.04988	T	T
LRFN5	ENST00000554171	0.739	0.739	T	T
LRMDA	ENST00000611255	0.3028	0.3028	T	T
LSAMP	ENST00000474851	0.4122	0.4122	T	T
LSM3	ENST00000306024	0.191	0.191	T	T
LUZP2	ENST00000336930	0.0346	0.0346	T	T
LYPD6	ENST00000334166	0.01047	0.01047	T	T
LYZL4	ENST00000441172	0.03821	0.03821	T	T
MACC1	ENST00000589011	0.03843	0.03843	T	T
MACROD2	ENST00000378058	0.5776	0.5776	T	T
MAGI2	ENST00000628361	0.02402	0.02402	T	T
MANF	ENST00000528157	0.5048	0.5048	T	T
MAP2K6	ENST00000590474	0.009597	0.009597	T	T
MAP3K7	ENST00000369329	0.02753	0.02753	T	T
MAP7	ENST00000544465	0.1558	0.1558	T	T
MARCHF4	ENST00000273067	0.1802	0.1802	T	T
MBD5	ENST00000627651	0.1327	0.1327	T	T
MCM9	ENST00000458674	0.01523	0.01523	T	T
MCTP2	ENST00000557742	0.03406	0.03406	T	T
MDGA2	ENST00000426342	0.2024	0.2024	T	T
MED13L	ENST00000649607	0.1252	0.1252	T	T
MED13L	ENST00000649607	0.3346	0.3346	F	T
MEIG1	ENST00000378240	0.05751	0.05751	T	T
METTL14	ENST00000388822	0.3262	0.3262	T	T
METTL9	ENST00000567404	0.1283	0.1283	T	T
MMADHC	ENST00000422782	0.7879	0.7879	F	T
MPPED2	ENST00000358117	0.02489	0.02489	T	T
MRPL33	ENST00000379666	0.06241	0.06241	T	T
MRPL46	ENST00000312475	0.1139	0.1139	T	T
MRPL46	ENST00000312475	0.1952	0.1952	F	T
MRPS30	ENST00000507110	0.4543	0.4543	T	T
MSI2	ENST00000579180	0.1598	0.1598	T	T
MTMR12	ENST00000280285	0.08917	0.08917	T	T
MTMR2	ENST00000444541	0.002282	0.002282	T	T
MTMR9	ENST00000221086	0.001183	0.001183	T	T
MTRFR	ENST00000366329	0.004995	0.004995	T	T
MYBPC1	ENST00000550270	0.04046	0.04046	T	T
MYO5B	ENST00000324581	0.1261	0.1261	T	T
MYO5B	ENST00000324581	0.1416	0.1416	F	T
MYOF	ENST00000358334	0.01929	0.01929	T	T
MYOF	ENST00000371488	0.01929	0.01929	T	T
MYOM2	ENST00000523438	0.9623	0.9623	T	T
MYRIP	ENST00000444716	0.1009	0.1009	T	T
MZT1	ENST00000377818	0.2062	0.2062	T	T
NALF1	ENST00000375915	0.8349	0.8349	T	T
NAP1L4	ENST00000455338	0.05925	0.05925	T	T
NAV3	ENST00000550503	0.1224	0.1224	T	T
