Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
ACAT1	ENST00000265838	0.05698	0.05698	T	T
ACBD6	ENST00000367595	0.06124	0.06124	T	T
ACBD7	ENST00000356189	0.008065	0.008065	T	T
ACER3	ENST00000534206	0.06806	0.06806	T	T
ACKR2	ENST00000492609	0.004153	0.004153	T	T
ACKR2	ENST00000497921	0.01062	0.01062	T	T
ACKR3	ENST00000272928	0.0107	0.0107	T	T
ACKR3	ENST00000272928	0.01659	0.01659	F	T
ACO2	ENST00000396512	0.03727	0.03727	T	T
ACO2	ENST00000396512	0.06346	0.06346	F	T
ACSF3	ENST00000543676	0.002977	0.002977	T	T
ACSF3	ENST00000543676	0.02723	0.02723	F	T
ACSL1	ENST00000515030	0.05261	0.05261	T	T
ACSL3	ENST00000540115	0.03845	0.03845	T	T
ACSM3	ENST00000564701	0.007393	0.007393	T	T
ACSS1	ENST00000376726	0.005761	0.005761	T	T
ACTB	ENST00000432588	0.009329	0.009329	T	T
ACTB	ENST00000432588	0.01106	0.01106	F	T
ACTBL2	ENST00000423391	0.5461	0.5461	T	T
ACTBL2	ENST00000423391	0.7918	0.7918	F	T
ACTC1	ENST00000290378	0.159	0.159	T	T
ACTL7B	ENST00000374667	0.1099	0.1099	T	T
ACTL7B	ENST00000374667	0.8	0.8	F	T
ACTL8	ENST00000375406	0.07797	0.07797	T	T
ACTL9	ENST00000612068	0.04839	0.04839	T	T
ACTL9	ENST00000612068	0.05702	0.05702	F	T
ACTN4	ENST00000252699	0.009917	0.009917	T	T
ACTR2	ENST00000260641	0.03008	0.03008	T	T
ACTR3B	ENST00000377776	0.001267	0.001267	T	T
ACTR3B	ENST00000397282	0.8317	0.8317	F	T
ACTR3C	ENST00000613959	0.3653	0.3653	T	T
ACTRT2	ENST00000378404	0.06097	0.06097	T	T
ACVR2B	ENST00000352511	0.02957	0.02957	T	T
ACYP2	ENST00000607452	0.08566	0.08566	T	T
ADA	ENST00000372874	0.009032	0.009032	T	T
ADA	ENST00000372874	0.01303	0.01303	F	T
ADA	ENST00000372874	0.03595	0.03595	F	T
ADAL	ENST00000428046	0.0002339	0.0002339	T	T
ADAL	ENST00000562188	0.0002339	0.0002339	T	T
ADAM17	ENST00000310823	0.0158	0.0158	T	T
ADAM17	ENST00000310823	0.06947	0.06947	F	T
ADAM23	ENST00000444281	0.09548	0.09548	T	T
ADAMTS14	ENST00000373207	0.02336	0.02336	T	T
ADAMTS14	ENST00000373208	0.04721	0.04721	F	T
ADAMTS14	ENST00000373208	0.05084	0.05084	F	T
ADAMTS14	ENST00000373208	0.08608	0.08608	F	T
ADAMTS14	ENST00000373208	0.103	0.103	F	T
ADAMTS17	ENST00000568565	0.00574	0.00574	T	T
ADAMTS2	ENST00000274609	0.0207	0.0207	T	T
ADAMTS2	ENST00000518335	0.0207	0.0207	T	T
ADAMTS2	ENST00000274609	0.04738	0.04738	F	T
ADAMTS2	ENST00000518335	0.04738	0.04738	F	T
ADAMTS2	ENST00000274609	0.09403	0.09403	F	T
ADAMTS2	ENST00000518335	0.09403	0.09403	F	T
ADAMTS2	ENST00000274609	0.1062	0.1062	F	T
ADAMTS2	ENST00000518335	0.1062	0.1062	F	T
ADAMTS2	ENST00000274609	0.2416	0.2416	F	T
ADAMTS2	ENST00000518335	0.2416	0.2416	F	T
ADAMTS20	ENST00000389420	0.1326	0.1326	T	T
ADAMTS20	ENST00000395541	0.1326	0.1326	T	T
ADAMTS20	ENST00000553158	0.1326	0.1326	T	T
ADAMTS3	ENST00000286657	0.2223	0.2223	T	T
ADAMTS5	ENST00000284987	0.02545	0.02545	T	T
ADAMTS5	ENST00000284987	0.2805	0.2805	F	T
ADAMTS5	ENST00000284987	0.2812	0.2812	F	T
ADAMTS6	ENST00000381055	0.08214	0.08214	T	T
ADAMTS6	ENST00000381055	0.08351	0.08351	F	T
ADAMTS6	ENST00000381055	0.5202	0.5202	F	T
ADAMTS9	ENST00000295903	0.02892	0.02892	T	T
ADAMTS9	ENST00000295903	0.0334	0.0334	F	T
ADAMTSL1	ENST00000636209	0.3231	0.3231	T	T
ADAMTSL3	ENST00000286744	0.001541	0.001541	T	T
ADAMTSL3	ENST00000567476	0.04683	0.04683	F	T
ADAMTSL4	ENST00000369038	0.0005487	0.0005487	T	T
ADAMTSL4	ENST00000369038	0.001203	0.001203	F	T
ADAP1	ENST00000453175	0.008481	0.008481	T	T
ADAP1	ENST00000453175	0.0104	0.0104	F	T
ADAR	ENST00000649724	0.1176	0.1176	T	T
ADARB1	ENST00000629643	0.02176	0.02176	T	T
ADARB1	ENST00000360697	0.02484	0.02484	T	T
ADARB1	ENST00000629643	0.0273	0.0273	F	T
ADARB1	ENST00000360697	0.0491	0.0491	F	T
ADARB1	ENST00000360697	0.09452	0.09452	F	T
ADARB1	ENST00000360697	0.09802	0.09802	F	T
ADARB2	ENST00000381310	0.09392	0.09392	T	T
ADARB2	ENST00000381312	0.1033	0.1033	T	T
ADAT1	ENST00000568510	0.004361	0.004361	T	T
ADCY1	ENST00000621543	0.1776	0.1776	T	T
ADCY10	ENST00000476818	0.01659	0.01659	T	T
ADCYAP1	ENST00000450565	0.001993	0.001993	T	T
ADCYAP1	ENST00000450565	0.002604	0.002604	F	T
ADCYAP1	ENST00000579794	0.3745	0.3745	F	T
ADCYAP1R1	ENST00000436116	0.1355	0.1355	T	T
ADGRB1	ENST00000323289	0.1257	0.1257	T	T
ADGRB2	ENST00000436464	0.0007259	0.0007259	T	T
ADGRB2	ENST00000533175	0.009354	0.009354	F	T
ADGRD1	ENST00000261654	0.01447	0.01447	T	T
ADGRD1	ENST00000535015	0.1143	0.1143	F	T
ADGRD1	ENST00000543617	0.3692	0.3692	F	T
ADGRD1	ENST00000543617	0.4007	0.4007	F	T
ADGRD2	ENST00000334810	0.01965	0.01965	T	T
ADGRE3	ENST00000443157	0.05041	0.05041	T	T
ADGRE3	ENST00000443157	0.09138	0.09138	F	T
ADGRE5	ENST00000358600	0.04317	0.04317	T	T
ADGRE5	ENST00000358600	0.04542	0.04542	F	T
ADGRG6	ENST00000508295	0.03969	0.03969	T	T
ADGRL1	ENST00000340736	0.02953	0.02953	T	T
ADGRL1	ENST00000340736	0.03765	0.03765	F	T
ADGRL1	ENST00000340736	0.133	0.133	F	T
ADGRL1	ENST00000340736	0.152	0.152	F	T
ADGRL1	ENST00000340736	0.154	0.154	F	T
ADGRL1	ENST00000340736	0.1557	0.1557	F	T
ADGRV1	ENST00000405460	0.03523	0.03523	T	T
ADGRV1	ENST00000640403	0.07044	0.07044	T	T
ADGRV1	ENST00000640403	0.07174	0.07174	F	T
ADGRV1	ENST00000640403	0.07713	0.07713	F	T
ADH4	ENST00000265512	0.07432	0.07432	T	T
ADH4	ENST00000508393	0.07432	0.07432	T	T
ADH6	ENST00000394897	0.07403	0.07403	T	T
ADIPOR2	ENST00000357103	0.02577	0.02577	T	T
ADK	ENST00000372734	0.5503	0.5503	F	T
ADK	ENST00000372734	0.5513	0.5513	F	T
ADORA2A	ENST00000439591	0.005301	0.005301	T	T
ADORA2B	ENST00000304222	0.08361	0.08361	T	T
ADORA3	ENST00000241356	0.005656	0.005656	T	T
ADPGK	ENST00000456471	0.02093	0.02093	T	T
ADPRHL1	ENST00000356501	0.0577	0.0577	T	T
ADRA1B	ENST00000641205	0.03784	0.03784	T	T
ADRA1B	ENST00000641205	0.3006	0.3006	F	T
ADRA1B	ENST00000641205	0.3103	0.3103	F	T
ADRA2A	ENST00000280155	0.4213	0.4213	T	T
ADRA2C	ENST00000330055	0.05523	0.05523	T	T
ADRB2	ENST00000305988	0.1281	0.1281	T	T
ADRM1	ENST00000491935	0.01743	0.01743	T	T
ADRM1	ENST00000462554	0.02324	0.02324	F	T
ADRM1	ENST00000462554	0.0421	0.0421	F	T
AEBP1	ENST00000223357	0.005314	0.005314	T	T
AEBP2	ENST00000360995	0.02204	0.02204	T	T
AEBP2	ENST00000398731	0.05108	0.05108	T	T
AFAP1	ENST00000358461	0.01894	0.01894	T	T
AFAP1	ENST00000420658	0.01894	0.01894	T	T
AFDN	ENST00000497596	0.02598	0.02598	T	T
AFG1L	ENST00000368977	0.03096	0.03096	T	T
AFG3L2	ENST00000269143	0.0008095	0.0008095	T	T
AFG3L2	ENST00000590811	0.02535	0.02535	F	T
AFG3L2	ENST00000590811	0.03231	0.03231	F	T
AGAP1	ENST00000418654	0.08489	0.08489	T	T
AGBL1	ENST00000441037	0.1807	0.1807	T	T
AGBL2	ENST00000530969	0.04404	0.04404	T	T
AGBL3	ENST00000455283	0.06836	0.06836	T	T
AGBL4	ENST00000416121	0.09811	0.09811	T	T
AGBL4	ENST00000416121	0.6037	0.6037	F	T
AGBL4	ENST00000371836	0.8474	0.8474	T	T
AGFG1	ENST00000456594	0.01264	0.01264	T	T
AGK	ENST00000629555	0.2028	0.2028	T	T
AGK	ENST00000629555	0.2259	0.2259	F	T
AGPAT3	ENST00000291572	0.0142	0.0142	T	T
AGR2	ENST00000450569	0.01489	0.01489	T	T
AHCTF1	ENST00000366508	0.05438	0.05438	T	T
AHCY	ENST00000538132	0.03687	0.03687	T	T
AHCYL2	ENST00000446544	0.05264	0.05264	T	T
AHI1	ENST00000457866	0.01055	0.01055	T	T
AHI1	ENST00000529865	0.07134	0.07134	T	T
AHI1	ENST00000457866	0.2716	0.2716	F	T
AHNAK	ENST00000530285	0.002782	0.002782	T	T
AHNAK	ENST00000530124	0.005729	0.005729	T	T
AHNAK	ENST00000530285	0.01469	0.01469	F	T
AIFM2	ENST00000373248	0.02703	0.02703	T	T
AIFM2	ENST00000373248	0.06359	0.06359	F	T
AIFM2	ENST00000373248	0.06447	0.06447	F	T
AIFM2	ENST00000373248	0.06531	0.06531	F	T
AIFM2	ENST00000373248	0.06589	0.06589	F	T
AIFM3	ENST00000399167	0.0218	0.0218	T	T
AIM2	ENST00000368129	0.01354	0.01354	T	T
AK9	ENST00000524674	0.05016	0.05016	T	T
AKAIN1	ENST00000434239	0.0003819	0.0003819	T	T
AKAIN1	ENST00000434239	0.4182	0.4182	F	T
AKAIN1	ENST00000434239	0.6306	0.6306	F	T
AKAP1	ENST00000572560	0.1362	0.1362	T	T
AKAP12	ENST00000359755	0.006829	0.006829	T	T
AKAP12	ENST00000402676	0.1062	0.1062	T	T
AKAP13	ENST00000559362	0.2433	0.2433	T	T
AKAP13	ENST00000559362	0.3208	0.3208	F	T
AKAP13	ENST00000559362	0.366	0.366	F	T
AKAP6	ENST00000556638	0.1014	0.1014	T	T
AKAP6	ENST00000556638	0.1019	0.1019	F	T
AKAP7	ENST00000263050	0.01416	0.01416	T	T
AKAP8L	ENST00000600247	0.00436	0.00436	T	T
AKAP8L	ENST00000397410	0.02957	0.02957	F	T
AKAP8L	ENST00000595067	0.02957	0.02957	F	T
AKAP8L	ENST00000596195	0.02957	0.02957	F	T
AKIRIN2	ENST00000257787	0.3259	0.3259	T	T
AKR1D1	ENST00000438242	0.1363	0.1363	T	T
AKR1D1	ENST00000438242	0.1376	0.1376	F	T
AKR1D1	ENST00000438242	0.3565	0.3565	F	T
AKR7A3	ENST00000361640	0.0132	0.0132	T	T
AKTIP	ENST00000568022	0.005057	0.005057	T	T
ALDH1A1	ENST00000297785	0.1583	0.1583	T	T
ALDH1L1	ENST00000490367	0.01498	0.01498	T	T
ALDOA	ENST00000412304	0.0002869	0.0002869	T	T
ALDOA	ENST00000563060	0.0002869	0.0002869	T	T
ALG10	ENST00000538927	0.5631	0.5631	T	T
ALG10	ENST00000266483	0.6076	0.6076	F	T
ALG10	ENST00000266483	0.967	0.967	F	T
ALG2	ENST00000319033	0.01728	0.01728	T	T
ALG2	ENST00000319033	0.07881	0.07881	F	T
ALG2	ENST00000319033	0.08128	0.08128	F	T
ALK	ENST00000618119	0.4015	0.4015	T	T
ALKBH1	ENST00000216489	0.06561	0.06561	T	T
ALKBH3	ENST00000302708	0.066	0.066	T	T
ALMS1	ENST00000651057	0.003007	0.003007	T	T
ALMS1	ENST00000614410	0.1108	0.1108	T	T
ALMS1	ENST00000614410	0.1206	0.1206	F	T
ALOX12	ENST00000251535	0.1605	0.1605	T	T
ALOX12B	ENST00000649809	0.0003909	0.0003909	T	T
ALOX12B	ENST00000649809	0.03953	0.03953	F	T
ALOX12B	ENST00000649809	0.04019	0.04019	F	T
ALOX5	ENST00000612635	0.0004699	0.0004699	T	T
ALOXE3	ENST00000380149	0.009171	0.009171	T	T
ALPL	ENST00000374840	0.01234	0.01234	T	T
ALPP	ENST00000392027	0.001293	0.001293	T	T
ALS2	ENST00000409632	0.05315	0.05315	T	T
AMBRA1	ENST00000526545	0.007488	0.007488	T	T
AMH	ENST00000221496	0.003709	0.003709	T	T
AMH	ENST00000221496	0.004388	0.004388	F	T
AMOTL1	ENST00000299004	0.0008108	0.0008108	T	T
AMOTL1	ENST00000433060	0.06491	0.06491	T	T
AMPD1	ENST00000369538	0.004695	0.004695	T	T
AMPD2	ENST00000531734	0.001869	0.001869	T	T
AMPD2	ENST00000667949	0.002391	0.002391	T	T
AMPD2	ENST00000476688	0.00847	0.00847	T	T
AMPD3	ENST00000532250	0.003899	0.003899	T	T
AMPD3	ENST00000532250	0.1123	0.1123	F	T
AMY1C	ENST00000370079	0.636	0.636	T	T
AMZ1	ENST00000407112	0.003002	0.003002	T	T
AMZ1	ENST00000312371	0.01657	0.01657	T	T
AMZ1	ENST00000407112	0.02207	0.02207	F	T
ANAPC1	ENST00000628342	0.004676	0.004676	T	T
ANAPC1	ENST00000628342	0.005931	0.005931	F	T
ANAPC1	ENST00000427997	0.437	0.437	F	T
ANAPC4	ENST00000505991	0.003111	0.003111	T	T
ANAPC5	ENST00000261819	0.02181	0.02181	T	T
ANGPT1	ENST00000520052	0.1084	0.1084	T	T
ANGPT1	ENST00000520734	0.1084	0.1084	T	T
ANGPT1	ENST00000297450	0.3435	0.3435	T	T
ANGPT2	ENST00000325203	0.005583	0.005583	T	T
ANGPTL4	ENST00000594875	0.01719	0.01719	T	T
ANK1	ENST00000265709	0.02531	0.02531	T	T
ANK1	ENST00000289734	0.08801	0.08801	T	T
ANK1	ENST00000347528	0.08801	0.08801	T	T
ANK2	ENST00000511380	0.01481	0.01481	T	T
ANK2	ENST00000264366	0.03432	0.03432	T	T
ANK2	ENST00000634436	0.04091	0.04091	T	T
ANK3	ENST00000617800	0.05383	0.05383	T	T
ANKDD1A	ENST00000395720	0.007515	0.007515	T	T
ANKDD1A	ENST00000395723	0.007515	0.007515	T	T
ANKFN1	ENST00000635860	0.008943	0.008943	T	T
ANKFN1	ENST00000635860	0.07318	0.07318	F	T
ANKFN1	ENST00000635860	0.09858	0.09858	F	T
ANKFN1	ENST00000318698	0.1753	0.1753	T	T
ANKFY1	ENST00000341657	0.009494	0.009494	T	T
ANKFY1	ENST00000574736	0.03978	0.03978	T	T
ANKHD1	ENST00000394722	0.03748	0.03748	T	T
ANKRD10	ENST00000267339	0.009097	0.009097	T	T
ANKRD11	ENST00000642333	0.01948	0.01948	T	T
ANKRD11	ENST00000642333	0.03342	0.03342	F	T
ANKRD12	ENST00000262126	0.0008603	0.0008603	T	T
ANKRD12	ENST00000577992	0.0008603	0.0008603	T	T
ANKRD12	ENST00000585234	0.0008603	0.0008603	T	T
ANKRD13A	ENST00000547639	0.01424	0.01424	T	T
ANKRD18A	ENST00000399703	0.0003859	0.0003859	T	T
ANKRD26	ENST00000445828	0.03918	0.03918	T	T
ANKRD26	ENST00000445828	0.05527	0.05527	F	T
ANKRD26	ENST00000445828	0.05605	0.05605	F	T
ANKRD29	ENST00000592179	0.01563	0.01563	T	T
ANKRD30BL	ENST00000409867	0.23	0.23	T	T
ANKRD30BL	ENST00000409867	0.2311	0.2311	F	T
ANKRD33B	ENST00000296657	0.0005718	0.0005718	T	T
ANKRD33B	ENST00000296657	0.007799	0.007799	F	T
ANKRD33B	ENST00000296657	0.02498	0.02498	F	T
ANKRD33B	ENST00000296657	0.0852	0.0852	F	T
ANKRD34C	ENST00000421388	0.1792	0.1792	T	T
ANKRD36	ENST00000620383	0.1184	0.1184	T	T
ANKRD36B	ENST00000497329	0.02713	0.02713	T	T
ANKRD36B	ENST00000497329	0.07792	0.07792	F	T
ANKRD36C	ENST00000295246	0.01284	0.01284	T	T
ANKRD44	ENST00000422886	0.1492	0.1492	T	T
ANKRD46	ENST00000519316	0.1865	0.1865	T	T
ANKRD46	ENST00000519316	0.1873	0.1873	F	T
ANKRD50	ENST00000504087	0.571	0.571	T	T
ANKRD50	ENST00000515641	0.571	0.571	T	T
ANKRD61	ENST00000409061	0.002796	0.002796	T	T
ANKRD63	ENST00000434396	0.007625	0.007625	T	T
ANKRD65	ENST00000454272	0.001994	0.001994	T	T
ANKRD65	ENST00000454272	0.01216	0.01216	F	T
ANKRD66	ENST00000445060	0.003929	0.003929	T	T
ANKRD9	ENST00000559651	0.001892	0.001892	T	T
ANKRD9	ENST00000560748	0.004066	0.004066	F	T
ANKRD9	ENST00000559651	0.0293	0.0293	F	T
ANKRD9	ENST00000559651	0.0368	0.0368	F	T
ANKRD9	ENST00000560748	0.0785	0.0785	F	T
ANKRD9	ENST00000559651	0.08019	0.08019	F	T
ANKRD9	ENST00000559651	0.08246	0.08246	F	T
ANKS1B	ENST00000552748	0.05436	0.05436	T	T
ANKS1B	ENST00000546568	0.2307	0.2307	T	T
ANKS1B	ENST00000546960	0.2307	0.2307	T	T
ANKS3	ENST00000592711	0.001782	0.001782	T	T
ANLN	ENST00000457743	0.148	0.148	T	T
ANO4	ENST00000392979	0.2767	0.2767	T	T
ANO5	ENST00000324559	0.6649	0.6649	F	T
ANO6	ENST00000441606	0.04386	0.04386	T	T
ANO8	ENST00000630631	0.01688	0.01688	T	T
ANP32E	ENST00000534437	0.03659	0.03659	T	T
ANTKMT	ENST00000569529	0.0004399	0.0004399	T	T
ANTKMT	ENST00000568916	0.002545	0.002545	F	T
ANTXR2	ENST00000307333	0.01945	0.01945	T	T
ANTXR2	ENST00000307333	0.2624	0.2624	F	T
ANXA6	ENST00000523164	0.0003739	0.0003739	T	T
AOAH	ENST00000617267	0.1731	0.1731	T	T
AOPEP	ENST00000445181	0.03043	0.03043	T	T
AOPEP	ENST00000445181	0.05906	0.05906	F	T
AOPEP	ENST00000445181	0.07988	0.07988	F	T
AOPEP	ENST00000445181	0.1019	0.1019	F	T
AOPEP	ENST00000451893	0.1566	0.1566	F	T
AOPEP	ENST00000445181	0.166	0.166	F	T
AP1B1	ENST00000415447	0.01375	0.01375	T	T
AP1G2	ENST00000554477	0.003704	0.003704	T	T
AP1M1	ENST00000586543	0.02679	0.02679	T	T
AP1S3	ENST00000446015	0.2233	0.2233	T	T
AP2S1	ENST00000263270	0.01419	0.01419	T	T
AP3D1	ENST00000589369	0.001856	0.001856	T	T
AP3D1	ENST00000643010	0.002091	0.002091	F	T
AP3D1	ENST00000589369	0.003211	0.003211	F	T
AP3D1	ENST00000589369	0.005836	0.005836	F	T
AP3D1	ENST00000644728	0.01002	0.01002	T	T
AP3D1	ENST00000644728	0.01048	0.01048	F	T
AP3D1	ENST00000586370	0.01157	0.01157	F	T
AP3D1	ENST00000644728	0.01972	0.01972	F	T
AP3D1	ENST00000643010	0.03104	0.03104	F	T
AP3S2	ENST00000560940	0.03174	0.03174	F	T
AP4E1	ENST00000560508	0.05599	0.05599	T	T
AP4S1	ENST00000556480	0.0506	0.0506	T	T
AP5B1	ENST00000532090	0.02207	0.02207	T	T
APBB1IP	ENST00000356785	0.1336	0.1336	T	T
APBB1IP	ENST00000356785	0.2537	0.2537	F	T
APBB2	ENST00000514920	0.01064	0.01064	T	T
APC	ENST00000504915	0.004365	0.004365	T	T
APC	ENST00000509732	0.1572	0.1572	T	T
APC2	ENST00000587869	0.001794	0.001794	T	T
APCDD1	ENST00000355285	0.09622	0.09622	T	T
API5	ENST00000534695	0.1557	0.1557	T	T
APLF	ENST00000303795	0.1601	0.1601	T	T
APOBEC3B	ENST00000402182	0.03018	0.03018	T	T
APOBEC3F	ENST00000308521	0.02332	0.02332	T	T
APOBEC3H	ENST00000613996	0.00221	0.00221	T	T
APOBEC3H	ENST00000613996	0.003604	0.003604	F	T
APOD	ENST00000343267	0.03881	0.03881	T	T
APOD	ENST00000421243	0.03881	0.03881	T	T
APOD	ENST00000453131	0.03881	0.03881	T	T
APOD	ENST00000343267	0.04095	0.04095	F	T
APOD	ENST00000421243	0.04095	0.04095	F	T
APOD	ENST00000453131	0.04095	0.04095	F	T
APOF	ENST00000398189	0.01008	0.01008	T	T
APOF	ENST00000398189	0.0239	0.0239	F	T
APOL5	ENST00000249044	0.06519	0.06519	T	T
APOL6	ENST00000409652	0.01001	0.01001	T	T
APOL6	ENST00000409652	0.01061	0.01061	F	T
APOL6	ENST00000409652	0.01243	0.01243	F	T
APOLD1	ENST00000356591	0.0463	0.0463	T	T
APPBP2	ENST00000585368	0.0122	0.0122	T	T
APRT	ENST00000569616	0.003085	0.003085	T	T
APTX	ENST00000379817	0.02566	0.02566	T	T
AQP11	ENST00000313578	0.115	0.115	T	T
AQP7	ENST00000625109	0.001607	0.001607	T	T
AQP7	ENST00000447660	0.005347	0.005347	T	T
AQP7	ENST00000447660	0.03733	0.03733	F	T
AQR	ENST00000560117	0.1674	0.1674	F	T
ARAP3	ENST00000239440	0.04475	0.04475	T	T
ARAP3	ENST00000239440	0.04683	0.04683	F	T
ARC	ENST00000356613	0.07435	0.07435	T	T
ARF4	ENST00000496292	0.02763	0.02763	T	T
ARFGEF1	ENST00000262215	0.001661	0.001661	T	T
ARFGEF1	ENST00000519436	0.005067	0.005067	F	T
ARFGEF1	ENST00000262215	0.3632	0.3632	F	T
ARFGEF1	ENST00000262215	0.3637	0.3637	F	T
ARG1	ENST00000640973	0.01444	0.01444	T	T
ARHGAP1	ENST00000528837	0.01967	0.01967	T	T
ARHGAP12	ENST00000375245	0.07542	0.07542	T	T
ARHGAP12	ENST00000396144	0.07542	0.07542	T	T
ARHGAP17	ENST00000303665	0.0557	0.0557	T	T
ARHGAP19	ENST00000371027	0.02086	0.02086	T	T
ARHGAP23	ENST00000618942	0.02663	0.02663	T	T
ARHGAP23	ENST00000614693	0.04247	0.04247	T	T
ARHGAP24	ENST00000264343	0.03158	0.03158	T	T
ARHGAP24	ENST00000264343	0.08479	0.08479	F	T
ARHGAP28	ENST00000383472	0.0002329	0.0002329	T	T
ARHGAP29	ENST00000370217	0.1486	0.1486	T	T
ARHGAP31	ENST00000264245	0.008684	0.008684	T	T
ARHGAP32	ENST00000392657	0.0782	0.0782	T	T
ARHGAP39	ENST00000276826	0.1479	0.1479	F	T
ARHGAP42	ENST00000298815	0.2584	0.2584	T	T
ARHGAP45	ENST00000543365	0.005315	0.005315	T	T
ARHGAP5	ENST00000555814	0.2993	0.2993	T	T
ARHGAP5	ENST00000555814	0.3726	0.3726	F	T
ARHGDIB	ENST00000541380	0.009821	0.009821	T	T
ARHGDIG	ENST00000447871	0.002117	0.002117	T	T
ARHGEF10	ENST00000522435	0.006701	0.006701	T	T
ARHGEF10	ENST00000398564	0.008578	0.008578	T	T
ARHGEF10	ENST00000398564	0.01064	0.01064	F	T
ARHGEF10	ENST00000398560	0.01532	0.01532	T	T
ARHGEF10	ENST00000522435	0.02397	0.02397	F	T
ARHGEF10	ENST00000349830	0.02425	0.02425	F	T
ARHGEF10	ENST00000349830	0.02657	0.02657	F	T
ARHGEF10	ENST00000522435	0.04149	0.04149	F	T
ARHGEF17	ENST00000643371	0.02504	0.02504	T	T
ARHGEF19	ENST00000270747	0.0004089	0.0004089	T	T
ARHGEF2	ENST00000470541	0.006485	0.006485	T	T
ARHGEF26	ENST00000356448	0.1574	0.1574	T	T
ARHGEF28	ENST00000512883	0.1016	0.1016	T	T
