Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
B3GALNT2	ENST00000313984	0.02532	0.02532	T	T
B3GLCT	ENST00000343307	0.01604	0.01604	T	T
B3GNT3	ENST00000599265	0.02448	0.02448	T	T
B3GNT5	ENST00000326505	0.07578	0.07578	T	T
BABAM2	ENST00000436924	0.006596	0.006596	T	T
BABAM2	ENST00000379629	0.2	0.2	F	T
BABAM2	ENST00000379629	0.2005	0.2005	F	T
BAG6	ENST00000422948	0.01454	0.01454	T	T
BAHD1	ENST00000560846	0.01063	0.01063	T	T
BAHD1	ENST00000560846	0.01235	0.01235	F	T
BANF2	ENST00000246090	0.08516	0.08516	T	T
BANF2	ENST00000246090	0.08668	0.08668	F	T
BANP	ENST00000393207	0.02924	0.02924	T	T
BAX	ENST00000345358	0.01147	0.01147	T	T
BBS9	ENST00000442858	0.02277	0.02277	T	T
BCAM	ENST00000270233	0.0004898	0.0004898	T	T
BCAM	ENST00000591520	0.0004898	0.0004898	T	T
BCAM	ENST00000611077	0.0004898	0.0004898	T	T
BCAM	ENST00000270233	0.0008938	0.0008938	F	T
BCAM	ENST00000591520	0.0009038	0.0009038	F	T
BCAM	ENST00000591520	0.002316	0.002316	F	T
BCAR3	ENST00000370247	0.06426	0.06426	T	T
BCAT2	ENST00000593515	0.02479	0.02479	T	T
BCKDHB	ENST00000320393	0.4679	0.4679	T	T
BCKDK	ENST00000394951	0.000995	0.000995	T	T
BCKDK	ENST00000394951	0.001225	0.001225	F	T
BCKDK	ENST00000394951	0.002135	0.002135	F	T
BCL2L10	ENST00000260442	0.01436	0.01436	T	T
BCL2L10	ENST00000260442	0.01705	0.01705	F	T
BCL2L10	ENST00000260442	0.01902	0.01902	F	T
BCL2L13	ENST00000355028	0.003212	0.003212	T	T
BCL3	ENST00000444487	0.02537	0.02537	T	T
BCL7A	ENST00000261822	0.001869	0.001869	T	T
BCL7C	ENST00000572628	0.01445	0.01445	T	T
BDH1	ENST00000455876	0.1011	0.1011	T	T
BEND5	ENST00000371833	0.2685	0.2685	T	T
BET1L	ENST00000325147	0.0003699	0.0003699	T	T
BET1L	ENST00000382762	0.0003699	0.0003699	T	T
BET1L	ENST00000410108	0.0003699	0.0003699	T	T
BET1L	ENST00000529614	0.0003699	0.0003699	T	T
BFSP1	ENST00000377873	0.05006	0.05006	T	T
BFSP2	ENST00000302334	0.0383	0.0383	T	T
BIRC6	ENST00000648282	0.06705	0.06705	T	T
BNIPL	ENST00000392802	0.008994	0.008994	T	T
BOD1	ENST00000311086	0.2688	0.2688	T	T
BOD1L2	ENST00000585477	0.1255	0.1255	T	T
BPIFA2	ENST00000253362	0.04063	0.04063	T	T
BPIFB1	ENST00000423645	0.01722	0.01722	T	T
BPNT2	ENST00000517461	0.01246	0.01246	T	T
BRCA1	ENST00000357654	0.02571	0.02571	T	T
BRCA1	ENST00000471181	0.02571	0.02571	T	T
BRCA1	ENST00000652672	0.02571	0.02571	T	T
BRIP1	ENST00000577598	0.02087	0.02087	T	T
BSPH1	ENST00000344839	0.03421	0.03421	T	T
BSPH1	ENST00000344839	0.08886	0.08886	F	T
BSPH1	ENST00000344839	0.1002	0.1002	F	T
BSPH1	ENST00000344839	0.102	0.102	F	T
BTBD11	ENST00000357167	0.05433	0.05433	T	T
BTBD9	ENST00000497373	0.06135	0.06135	T	T
BTN3A2	ENST00000396934	0.06691	0.06691	T	T
BTN3A2	ENST00000508906	0.06691	0.06691	T	T
BTN3A2	ENST00000532865	0.06691	0.06691	T	T
BUB3	ENST00000407911	0.06207	0.06207	T	T
BUB3	ENST00000407911	0.06284	0.06284	F	T
BUB3	ENST00000407911	0.3081	0.3081	F	T
C1QTNF4	ENST00000302514	0.01216	0.01216	T	T
C1QTNF7	ENST00000382383	0.003839	0.003839	T	T
C1R	ENST00000649804	0.01787	0.01787	T	T
C1S	ENST00000328916	0.02647	0.02647	T	T
C2CD3	ENST00000414160	0.03803	0.03803	T	T
C2CD4C	ENST00000332235	0.05053	0.05053	T	T
CA14	ENST00000647854	0.0009418	0.0009418	T	T
CABLES1	ENST00000400473	0.1013	0.1013	T	T
CABP7	ENST00000216144	0.1141	0.1141	T	T
CACNA1A	ENST00000638009	0.002034	0.002034	T	T
CACNA1A	ENST00000638009	0.002997	0.002997	F	T
CACNA1A	ENST00000638009	0.0116	0.0116	F	T
CACNA1A	ENST00000638009	0.05057	0.05057	F	T
CACNA1A	ENST00000592864	0.08522	0.08522	T	T
CACNA1A	ENST00000592864	0.08606	0.08606	F	T
CACNA1A	ENST00000592864	0.08722	0.08722	F	T
CACNA1A	ENST00000592864	0.08822	0.08822	F	T
CACNA1C	ENST00000465278	0.01025	0.01025	T	T
CACNA2D3	ENST00000492460	0.1268	0.1268	T	T
CACNA2D3	ENST00000492460	0.1277	0.1277	F	T
CACNA2D4	ENST00000585708	0.00345	0.00345	T	T
CACNA2D4	ENST00000588077	0.00345	0.00345	T	T
CACNA2D4	ENST00000585708	0.00525	0.00525	F	T
CACNA2D4	ENST00000588077	0.00525	0.00525	F	T
CACNA2D4	ENST00000585708	0.008505	0.008505	F	T
CACNA2D4	ENST00000588077	0.008505	0.008505	F	T
CACNA2D4	ENST00000536846	0.02343	0.02343	T	T
CACNG6	ENST00000346968	0.06235	0.06235	T	T
CACYBP	ENST00000613570	0.01311	0.01311	T	T
CALN1	ENST00000446128	0.02421	0.02421	T	T
CALN1	ENST00000395275	0.03362	0.03362	T	T
CALN1	ENST00000431984	0.2418	0.2418	F	T
CALN1	ENST00000431984	0.243	0.243	F	T
CAMK2N1	ENST00000375078	0.1401	0.1401	T	T
CAMP	ENST00000296435	0.01387	0.01387	T	T
CAMP	ENST00000652295	0.01387	0.01387	T	T
CAMSAP3	ENST00000160298	0.009076	0.009076	T	T
CAMSAP3	ENST00000446248	0.009076	0.009076	T	T
CAMSAP3	ENST00000160298	0.02995	0.02995	F	T
CAMSAP3	ENST00000446248	0.02995	0.02995	F	T
CARMIL3	ENST00000342740	0.05236	0.05236	T	T
CARMIL3	ENST00000342740	0.05334	0.05334	F	T
CARS1	ENST00000639317	0.01769	0.01769	T	T
CASR	ENST00000490131	0.03972	0.03972	T	T
CASZ1	ENST00000447850	0.123	0.123	T	T
CATSPER1	ENST00000312106	0.002991	0.002991	T	T
CATSPER1	ENST00000312106	0.01666	0.01666	F	T
CATSPER1	ENST00000312106	0.0182	0.0182	F	T
CBLN4	ENST00000064571	0.07836	0.07836	T	T
CBLN4	ENST00000064571	0.0799	0.0799	F	T
CBLN4	ENST00000064571	0.0818	0.0818	F	T
CBLN4	ENST00000064571	0.9023	0.9023	F	T
CCDC110	ENST00000508538	0.001047	0.001047	T	T
CCDC113	ENST00000616795	0.04122	0.04122	T	T
CCDC126	ENST00000410069	0.07746	0.07746	T	T
CCDC126	ENST00000410069	0.07838	0.07838	F	T
CCDC14	ENST00000479903	0.01764	0.01764	T	T
CCDC186	ENST00000428953	0.04823	0.04823	T	T
CCDC187	ENST00000624277	0.0417	0.0417	T	T
CCDC187	ENST00000638797	0.0417	0.0417	T	T
CCDC200	ENST00000636331	0.005812	0.005812	T	T
CCDC200	ENST00000608223	0.0164	0.0164	F	T
CCDC200	ENST00000608223	0.01787	0.01787	F	T
CCDC33	ENST00000558659	0.03588	0.03588	T	T
CCDC42	ENST00000581598	0.009783	0.009783	T	T
CCDC61	ENST00000536603	0.01326	0.01326	T	T
CCDC71	ENST00000321895	0.008124	0.008124	T	T
CCDC8	ENST00000307522	0.04731	0.04731	F	T
CCDC80	ENST00000439685	0.1369	0.1369	T	T
CCDC85C	ENST00000380243	0.0009116	0.0009116	T	T
CCDC85C	ENST00000380243	0.001669	0.001669	F	T
CCDC85C	ENST00000557769	0.02861	0.02861	T	T
CCDC88A	ENST00000645072	0.0793	0.0793	T	T
CCL22	ENST00000219235	0.04987	0.04987	T	T
CCL24	ENST00000416943	0.001342	0.001342	T	T
CCL24	ENST00000416943	0.003626	0.003626	F	T
CCL25	ENST00000253451	0.009758	0.009758	T	T
CCM2L	ENST00000262659	0.04221	0.04221	T	T
CCM2L	ENST00000452892	0.04221	0.04221	T	T
CCN2	ENST00000367976	0.003806	0.003806	T	T
CCND1	ENST00000227507	0.05369	0.05369	T	T
CCND3	ENST00000502771	0.06082	0.06082	T	T
CCNI	ENST00000505609	0.01077	0.01077	T	T
CCP110	ENST00000561888	0.01096	0.01096	T	T
CCP110	ENST00000561888	0.01158	0.01158	F	T
CCP110	ENST00000561888	0.01356	0.01356	F	T
CCP110	ENST00000561888	0.01451	0.01451	F	T
CCR7	ENST00000579344	0.0002579	0.0002579	T	T
CCR7	ENST00000579344	0.002699	0.002699	F	T
CCR7	ENST00000579344	0.004166	0.004166	F	T
CCR8	ENST00000414803	0.0003539	0.0003539	T	T
CD28	ENST00000324106	0.1402	0.1402	T	T
CD300C	ENST00000330793	0.01506	0.01506	T	T
CD33	ENST00000391796	0.01356	0.01356	T	T
CD4	ENST00000539492	0.01848	0.01848	T	T
CD40	ENST00000372276	0.02455	0.02455	T	T
CD5	ENST00000544014	0.05408	0.05408	T	T
CD70	ENST00000597430	0.0002689	0.0002689	T	T
CD82	ENST00000526958	0.04781	0.04781	T	T
CD83	ENST00000379153	0.5542	0.5542	T	T
CDC14B	ENST00000415608	0.02867	0.02867	T	T
CDC25B	ENST00000340833	0.009485	0.009485	T	T
CDC34	ENST00000215574	0.0008223	0.0008223	T	T
CDC42BPG	ENST00000342711	0.01402	0.01402	T	T
CDC42EP3	ENST00000422687	0.1909	0.1909	T	T
CDC42EP4	ENST00000630622	0.001671	0.001671	T	T
CDC42EP5	ENST00000301200	0.01496	0.01496	T	T
CDC42EP5	ENST00000301200	0.023	0.023	F	T
CDC6	ENST00000209728	0.02848	0.02848	T	T
CDH4	ENST00000614565	0.5548	0.5548	T	T
CDH5	ENST00000614547	0.6684	0.6684	T	T
CDK13	ENST00000642626	0.002345	0.002345	T	T
CDK17	ENST00000543119	0.05795	0.05795	T	T
CDK6	ENST00000424848	0.04925	0.04925	T	T
CDK6	ENST00000424848	0.05006	0.05006	F	T
CDV3	ENST00000264993	0.09875	0.09875	T	T
CDV3	ENST00000264993	0.1002	0.1002	F	T
CEACAM16	ENST00000405314	0.02064	0.02064	T	T
CEACAM16	ENST00000405314	0.0303	0.0303	F	T
CEACAM19	ENST00000358777	0.004401	0.004401	T	T
CEACAM20	ENST00000611497	0.0009731	0.0009731	T	T
CEACAM20	ENST00000614577	0.0009731	0.0009731	T	T
CEACAM20	ENST00000614924	0.0009731	0.0009731	T	T
CEACAM20	ENST00000617951	0.0009731	0.0009731	T	T
CEACAM20	ENST00000620096	0.0009731	0.0009731	T	T
CEACAM20	ENST00000621342	0.0009731	0.0009731	T	T
CEACAM20	ENST00000617951	0.05272	0.05272	F	T
CEACAM20	ENST00000621342	0.05272	0.05272	F	T
CEACAM21	ENST00000401445	0.009379	0.009379	T	T
CEACAM21	ENST00000401445	0.01111	0.01111	F	T
CEACAM6	ENST00000199764	0.0007658	0.0007658	T	T
CEACAM6	ENST00000199764	0.02918	0.02918	F	T
CELF2	ENST00000354897	0.3212	0.3212	T	T
CENPT	ENST00000566758	0.006555	0.006555	T	T
CEP112	ENST00000577322	0.3015	0.3015	F	T
CEP112	ENST00000577322	0.3323	0.3323	F	T
CEP164	ENST00000639320	0.3469	0.3469	F	T
CEP43	ENST00000349556	0.001913	0.001913	T	T
CEP44	ENST00000296519	0.0141	0.0141	T	T
CEP44	ENST00000426172	0.0141	0.0141	T	T
CEP85	ENST00000451429	0.001835	0.001835	T	T
CEP85	ENST00000640292	0.001835	0.001835	T	T
CERCAM	ENST00000447915	0.006559	0.006559	T	T
CERS4	ENST00000558877	0.03557	0.03557	T	T
CFAP100	ENST00000505024	0.05452	0.05452	T	T
CFAP126	ENST00000367974	0.003421	0.003421	T	T
CFAP157	ENST00000373295	0.007017	0.007017	T	T
CFAP73	ENST00000550918	0.002604	0.002604	T	T
CFAP73	ENST00000335621	0.01118	0.01118	F	T
CFAP97D2	ENST00000643687	0.01899	0.01899	T	T
CFAP99	ENST00000635017	0.003355	0.003355	T	T
CFB	ENST00000475617	0.01104	0.01104	T	T
CFI	ENST00000510800	0.03402	0.03402	T	T
CGB5	ENST00000301408	0.00365	0.00365	T	T
CH25H	ENST00000371852	0.2091	0.2091	T	T
CHAC1	ENST00000487220	0.06561	0.06561	T	T
CHADL	ENST00000216241	0.02424	0.02424	T	T
CHCHD3	ENST00000481152	0.2648	0.2648	T	T
CHD4	ENST00000646608	0.003891	0.003891	T	T
CHD6	ENST00000373233	0.4922	0.4922	T	T
CHD6	ENST00000373233	0.4956	0.4956	F	T
CHD6	ENST00000373233	0.4963	0.4963	F	T
CHD6	ENST00000373233	0.4979	0.4979	F	T
CHD6	ENST00000373233	0.7044	0.7044	F	T
CHID1	ENST00000449825	0.008444	0.008444	T	T
CHID1	ENST00000533056	0.008444	0.008444	T	T
CHIT1	ENST00000367229	0.0213	0.0213	T	T
CHRNA3	ENST00000348639	0.000221	0.000221	T	T
CHRNB1	ENST00000575379	0.0196	0.0196	T	T
CHST1	ENST00000308064	0.003669	0.003669	T	T
CHST1	ENST00000308064	0.005075	0.005075	F	T
CHST11	ENST00000549016	0.1876	0.1876	T	T
CHST12	ENST00000432336	0.005727	0.005727	T	T
CHST15	ENST00000435907	0.08105	0.08105	T	T
CHTF18	ENST00000426047	0.003503	0.003503	T	T
CIAO3	ENST00000540986	0.0009048	0.0009048	T	T
CIT	ENST00000536325	0.006839	0.006839	T	T
CITED4	ENST00000372638	0.0267	0.0267	T	T
CKS1B	ENST00000368436	0.007465	0.007465	T	T
CLASP2	ENST00000468888	0.03465	0.03465	T	T
