Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
BEND4	ENST00000504360	0.002552	0.002552	T	T
BICD1	ENST00000547680	0.1373	0.1373	T	T
BLID	ENST00000560104	0.3904	0.3904	T	T
BMPER	ENST00000648982	0.05634	0.05634	T	T
BORCS5	ENST00000298571	0.1251	0.1251	T	T
BPIFB1	ENST00000253354	0.0181	0.0181	T	T
BRD4	ENST00000594841	0.04222	0.04222	T	T
BRIP1	ENST00000584322	0.001993	0.001993	T	T
BTBD11	ENST00000415943	0.05832	0.05832	T	T
BUD13	ENST00000260210	0.642	0.642	T	T
BUD13	ENST00000375445	0.642	0.642	T	T
C1QTNF12	ENST00000330388	0.006244	0.006244	T	T
CA5A	ENST00000649794	0.06444	0.06444	T	T
CABP1	ENST00000316803	0.003589	0.003589	T	T
CACNA1A	ENST00000637297	0.008283	0.008283	T	T
CACNA1A	ENST00000637297	0.01389	0.01389	F	T
CAPZB	ENST00000264202	0.1024	0.1024	T	T
CASTOR2	ENST00000616305	0.04711	0.04711	T	T
CASTOR3	ENST00000436886	0.00175	0.00175	T	T
CBWD2	ENST00000259199	0.06858	0.06858	T	T
CBX3	ENST00000462165	0.06767	0.06767	T	T
CBX3	ENST00000462165	0.06945	0.06945	F	T
CBX4	ENST00000269397	0.09278	0.09278	T	T
CC2D1B	ENST00000438021	0.03115	0.03115	T	T
CCDC200	ENST00000636331	0.005476	0.005476	T	T
CCDC39	ENST00000473854	0.02716	0.02716	T	T
CCDC61	ENST00000594087	0.005881	0.005881	T	T
CCN5	ENST00000190983	0.006027	0.006027	T	T
CCNI	ENST00000505609	0.01116	0.01116	T	T
CD40	ENST00000372276	0.02469	0.02469	T	T
CDC27	ENST00000571643	0.1269	0.1269	T	T
CDK15	ENST00000434439	0.04319	0.04319	T	T
CEP104	ENST00000438539	0.02482	0.02482	T	T
CFAP36	ENST00000339012	0.04638	0.04638	T	T
CHD4	ENST00000644077	0.006383	0.006383	T	T
CHRNA6	ENST00000534622	0.03273	0.03273	T	T
CLIP2	ENST00000395060	0.02193	0.02193	T	T
CNIH4	ENST00000366856	0.02832	0.02832	T	T
COL11A2	ENST00000395194	0.0484	0.0484	T	T
COL24A1	ENST00000370571	0.2204	0.2204	T	T
COL8A1	ENST00000261037	0.08678	0.08678	T	T
COL8A1	ENST00000452013	0.08678	0.08678	T	T
COQ2	ENST00000311469	0.02082	0.02082	T	T
COQ2	ENST00000647002	0.02082	0.02082	T	T
COQ5	ENST00000552443	0.008294	0.008294	T	T
CPS1	ENST00000451903	0.8849	0.8849	T	T
CRYGS	ENST00000307944	0.08626	0.08626	T	T
CSE1L	ENST00000262982	0.04294	0.04294	T	T
CSF1	ENST00000369801	0.05923	0.05923	T	T
CTBS	ENST00000370630	0.06138	0.06138	T	T
CTNNA1	ENST00000520520	0.02037	0.02037	T	T
CTNNB1	ENST00000644906	0.01511	0.01511	T	T
CUL1	ENST00000617797	0.008336	0.008336	T	T
CYP20A1	ENST00000443941	0.004444	0.004444	T	T
CYP26A1	ENST00000224356	0.1922	0.1922	T	T
CYP3A5	ENST00000339843	0.03673	0.03673	T	T
DACT1	ENST00000556859	0.03047	0.03047	T	T
DAPL1	ENST00000309950	0.1247	0.1247	T	T
DAPL1	ENST00000409042	0.1247	0.1247	T	T
DAPL1	ENST00000621326	0.1247	0.1247	T	T
DCD	ENST00000293371	0.05275	0.05275	T	T
DCD	ENST00000456047	0.05275	0.05275	T	T
DCHS2	ENST00000339452	0.4512	0.4512	T	T
DEPDC1B	ENST00000453022	0.1443	0.1443	T	T
DEUP1	ENST00000530862	0.1068	0.1068	T	T
DHRS2	ENST00000553600	0.2629	0.2629	T	T
DHRS7B	ENST00000581463	0.007442	0.007442	T	T
DIP2C	ENST00000280886	0.05634	0.05634	T	T
DIP2C	ENST00000634311	0.05634	0.05634	T	T
DIS3L2	ENST00000434477	0.009686	0.009686	T	T
DNAAF1	ENST00000564928	0.00511	0.00511	T	T
DNAJC11	ENST00000451196	0.01489	0.01489	T	T
DOCK4	ENST00000494651	0.1729	0.1729	T	T
DPYS	ENST00000533874	0.06935	0.06935	T	T
DSCAM	ENST00000400454	0.3224	0.3224	T	T
DYNC1I2	ENST00000340296	0.02563	0.02563	T	T
DYNC1I2	ENST00000452242	0.02563	0.02563	T	T
EDC4	ENST00000577105	0.003571	0.003571	T	T
EIF4E2	ENST00000444113	0.001503	0.001503	T	T
EIF4G2	ENST00000524932	0.04271	0.04271	T	T
EIF4G2	ENST00000532570	0.04271	0.04271	T	T
EMCN	ENST00000296420	0.7066	0.7066	T	T
EML1	ENST00000555145	0.006381	0.006381	T	T
EMSY	ENST00000531998	0.03783	0.03783	T	T
ENSG00000135045	ENST00000376854	0.05434	0.05434	T	T
ENSG00000166920	ENST00000344300	0.05766	0.05766	T	T
ENSG00000182307	ENST00000331434	0.9955	0.9955	T	T
ENSG00000182307	ENST00000647640	0.9955	0.9955	T	T
ENSG00000182307	ENST00000647724	0.9955	0.9955	T	T
ENSG00000182307	ENST00000648531	0.9955	0.9955	T	T
ENSG00000182307	ENST00000648784	0.9955	0.9955	T	T
ENSG00000205212	ENST00000650066	0.1012	0.1012	T	T
ENSG00000215217	ENST00000399810	0.0005986	0.0005986	T	T
ENSG00000215217	ENST00000509627	0.0005986	0.0005986	T	T
ENSG00000249624	ENST00000433395	0.002841	0.002841	T	T
ENSG00000251357	ENST00000433835	0.003621	0.003621	T	T
EP300	ENST00000263253	0.1196	0.1196	T	T
EPB41L4A	ENST00000261486	0.3225	0.3225	T	T
ERC1	ENST00000355446	0.06237	0.06237	T	T
ERRFI1	ENST00000474874	0.009394	0.009394	T	T
EVL	ENST00000402714	0.04771	0.04771	T	T
EXOC2	ENST00000230449	0.0005317	0.0005317	T	T
EXOC2	ENST00000443083	0.0005317	0.0005317	T	T
EYA4	ENST00000452339	0.21	0.21	T	T
FAM136A	ENST00000037869	0.1351	0.1351	T	T
FAM161A	ENST00000404929	0.3117	0.3117	T	T
FAM171A1	ENST00000378116	0.08359	0.08359	T	T
FAT4	ENST00000335110	0.4789	0.4789	T	T
FBRS	ENST00000287468	0.009723	0.009723	T	T
FBRSL1	ENST00000434748	0.1104	0.1104	T	T
FBRSL1	ENST00000650108	0.1104	0.1104	T	T
FBXL19	ENST00000562798	0.01884	0.01884	T	T
FBXO28	ENST00000366862	0.1605	0.1605	T	T
FBXO28	ENST00000424254	0.1605	0.1605	T	T
FBXO47	ENST00000378079	0.01565	0.01565	T	T
FECH	ENST00000591977	0.01616	0.01616	T	T
FGD4	ENST00000525053	0.03628	0.03628	T	T
FGGY	ENST00000582567	0.0943	0.0943	T	T
FRMD8	ENST00000525156	0.06649	0.06649	F	T
FSTL4	ENST00000510685	0.04442	0.04442	T	T
FSTL4	ENST00000510685	0.1424	0.1424	F	T
FSTL4	ENST00000265342	0.1889	0.1889	F	T
FSTL4	ENST00000510685	0.4848	0.4848	F	T
FUCA1	ENST00000374479	0.04135	0.04135	T	T
GABRP	ENST00000519598	0.06256	0.06256	T	T
GADD45B	ENST00000587887	0.129	0.129	T	T
GADD45B	ENST00000593043	0.129	0.129	T	T
GADD45B	ENST00000587887	0.2053	0.2053	F	T
GADD45B	ENST00000593043	0.2053	0.2053	F	T
GALNT10	ENST00000377661	0.09285	0.09285	T	T
GARRE1	ENST00000589583	0.0641	0.0641	T	T
GAS2L3	ENST00000266754	0.03172	0.03172	T	T
GATB	ENST00000263985	0.519	0.519	T	T
GCG	ENST00000375497	0.02492	0.02492	T	T
GDPD5	ENST00000443276	0.003619	0.003619	T	T
GJC3	ENST00000312891	0.008264	0.008264	T	T
GLUL	ENST00000642379	0.06066	0.06066	T	T
GNG7	ENST00000382159	0.1828	0.1828	T	T
GPC5	ENST00000618596	0.613	0.613	T	T
GPC5	ENST00000618596	0.6155	0.6155	F	T
GPR160	ENST00000482710	0.003442	0.003442	T	T
GPR176	ENST00000543580	0.08782	0.08782	T	T
GPR20	ENST00000377741	0.03647	0.03647	T	T
GPT2	ENST00000340124	0.03866	0.03866	T	T
GRAP2	ENST00000420971	0.02024	0.02024	T	T
GRM3	ENST00000441140	0.1433	0.1433	T	T
GSE1	ENST00000405402	0.04839	0.04839	T	T
GSE1	ENST00000637419	0.385	0.385	T	T
GTF2F2	ENST00000340473	0.06238	0.06238	T	T
GYPA	ENST00000360771	0.2333	0.2333	T	T
GYPA	ENST00000360771	0.2349	0.2349	F	T
H1-4	ENST00000304218	0.0007376	0.0007376	T	T
H2AZ2	ENST00000349299	0.02308	0.02308	T	T
H2BC13	ENST00000377401	0.01741	0.01741	T	T
H2BC13	ENST00000377401	0.03191	0.03191	F	T
H3C13	ENST00000331491	0.001441	0.001441	T	T
H4C14	ENST00000578186	0.01666	0.01666	T	T
H4C5	ENST00000615164	0.0007076	0.0007076	T	T
HERPUD2	ENST00000603731	0.07836	0.07836	T	T
HIGD1B	ENST00000587021	0.002532	0.002532	T	T
HLA-DMB	ENST00000418107	0.002061	0.002061	T	T
HNRNPA0	ENST00000314940	0.09367	0.09367	T	T
HPSE	ENST00000405413	0.03133	0.03133	T	T
HPSE	ENST00000512196	0.03133	0.03133	T	T
IARS1	ENST00000375627	0.05032	0.05032	T	T
IGLON5	ENST00000270642	0.007516	0.007516	T	T
IL32	ENST00000548246	0.004665	0.004665	T	T
IL36B	ENST00000259213	0.03887	0.03887	T	T
IL36B	ENST00000327407	0.03887	0.03887	T	T
IMPDH2	ENST00000326739	0.05898	0.05898	T	T
INSIG1	ENST00000476756	0.007914	0.007914	T	T
IPO7	ENST00000630083	0.002635	0.002635	T	T
IST1	ENST00000456820	0.002596	0.002596	T	T
IZUMO2	ENST00000600293	0.0385	0.0385	T	T
IZUMO4	ENST00000395296	0.0008563	0.0008563	T	T
IZUMO4	ENST00000395301	0.0008563	0.0008563	T	T
IZUMO4	ENST00000395307	0.0008563	0.0008563	T	T
IZUMO4	ENST00000588003	0.0008563	0.0008563	T	T
IZUMO4	ENST00000620263	0.0008563	0.0008563	T	T
KATNA1	ENST00000335647	0.0008646	0.0008646	T	T
KCNAB1	ENST00000389634	0.2004	0.2004	T	T
KCNJ6	ENST00000609713	0.4478	0.4478	T	T
KDR	ENST00000263923	0.3892	0.3892	T	T
KIDINS220	ENST00000496383	0.03226	0.03226	T	T
KIF26B	ENST00000407071	0.04202	0.04202	T	T
KLHDC9	ENST00000392192	0.008129	0.008129	T	T
KRR1	ENST00000229214	0.4243	0.4243	T	T
KTN1	ENST00000557267	0.0808	0.0808	T	T
LDAH	ENST00000402479	0.1115	0.1115	T	T
LDLRAD4	ENST00000587905	0.0006077	0.0006077	T	T
LDLRAD4	ENST00000593236	0.03427	0.03427	T	T
LHFPL3	ENST00000424859	0.6489	0.6489	T	T
LIMS4	ENST00000632897	0.2024	0.2024	F	T
LINGO1	ENST00000567726	0.009866	0.009866	T	T
LLPH	ENST00000266604	0.01093	0.01093	T	T
LMNTD1	ENST00000543629	0.02583	0.02583	T	T
LNX1	ENST00000513421	0.05382	0.05382	T	T
LOXHD1	ENST00000398705	0.08006	0.08006	T	T
LOXHD1	ENST00000398705	0.08193	0.08193	F	T
LRRC25	ENST00000339007	0.002539	0.002539	T	T
LRRC25	ENST00000595840	0.01025	0.01025	F	T
LYRM1	ENST00000396052	0.02173	0.02173	T	T
MAML3	ENST00000502696	0.1075	0.1075	T	T
MAML3	ENST00000502696	0.1102	0.1102	F	T
MAP7	ENST00000354570	0.1199	0.1199	T	T
MAP7	ENST00000616617	0.1199	0.1199	T	T
MAP7	ENST00000618822	0.1199	0.1199	T	T
MAST2	ENST00000372009	0.08732	0.08732	T	T
MC3R	ENST00000243911	0.07315	0.07315	T	T
MC3R	ENST00000243911	0.08997	0.08997	F	T
MC4R	ENST00000299766	0.01956	0.01956	T	T
MCF2L2	ENST00000640043	0.093	0.093	T	T
MED13L	ENST00000649607	0.1253	0.1253	T	T
METTL16	ENST00000263092	0.02998	0.02998	T	T
METTL9	ENST00000567404	0.1285	0.1285	T	T
METTL9	ENST00000567404	0.1308	0.1308	F	T
MFN2	ENST00000444836	0.0213	0.0213	T	T
MFSD4A	ENST00000621216	0.04313	0.04313	T	T
MICU2	ENST00000468222	0.0628	0.0628	T	T
MIDN	ENST00000300952	0.001184	0.001184	T	T
MIDN	ENST00000586757	0.001184	0.001184	T	T
MIDN	ENST00000586843	0.001193	0.001193	T	T
MOB3A	ENST00000357066	0.0008563	0.0008563	T	T
MOB3A	ENST00000588048	0.0008563	0.0008563	T	T
MOB3A	ENST00000589902	0.0008563	0.0008563	T	T
MOB3A	ENST00000591236	0.0008563	0.0008563	T	T
MOXD1	ENST00000336749	0.2052	0.2052	T	T
MSANTD3	ENST00000395067	0.06286	0.06286	T	T
MSH2	ENST00000406134	0.001355	0.001355	T	T
MSRB3	ENST00000647481	0.4714	0.4714	T	T
MTIF2	ENST00000441307	0.01641	0.01641	T	T
MYH7	ENST00000355349	0.0322	0.0322	T	T
MYORG	ENST00000297625	0.0007085	0.0007085	T	T
NANOS2	ENST00000341294	0.01153	0.01153	T	T
NBPF12	ENST00000617931	0.5887	0.5887	F	T
NBPF9	ENST00000621645	0.2407	0.2407	T	T
NCALD	ENST00000519508	0.02955	0.02955	T	T
NCS1	ENST00000372398	0.02691	0.02691	T	T
NECAP2	ENST00000504551	0.001939	0.001939	T	T
NEURL1	ENST00000437579	0.03247	0.03247	T	T
NLRP13	ENST00000342929	0.02591	0.02591	T	T
NLRP4	ENST00000589437	0.04539	0.04539	T	T
NLRP7	ENST00000328092	0.02038	0.02038	T	T
NOL10	ENST00000431319	0.1668	0.1668	T	T
NOP53	ENST00000246802	0.02899	0.02899	T	T
NOVA2	ENST00000596784	0.00667	0.00667	T	T
NRSN1	ENST00000378477	0.0004618	0.0004618	T	T
NSL1	ENST00000366978	0.0188	0.0188	T	T
NT5C2	ENST00000458345	0.03598	0.03598	T	T
NUBPL	ENST00000551314	0.2305	0.2305	T	T
NUF2	ENST00000534289	0.0501	0.0501	T	T
OAZ1	ENST00000582888	0.0002629	0.0002629	T	T
OAZ1	ENST00000602676	0.0002629	0.0002629	T	T
OLFM2	ENST00000264833	0.01293	0.01293	T	T
OPA1	ENST00000429164	0.2438	0.2438	T	T
OPA1	ENST00000429164	0.3706	0.3706	F	T
OR4E1	ENST00000641792	0.1272	0.1272	T	T
P4HA2	ENST00000431054	0.008324	0.008324	T	T
PAGR1	ENST00000320330	0.00149	0.00149	T	T
PAN3	ENST00000399613	0.1113	0.1113	T	T
PANK2	ENST00000497424	0.03811	0.03811	T	T
PARD3B	ENST00000406610	0.2905	0.2905	T	T
PARVA	ENST00000334956	0.04371	0.04371	T	T
PDE11A	ENST00000286063	0.009625	0.009625	T	T
PELI2	ENST00000559044	0.1419	0.1419	T	T
PFKFB3	ENST00000414237	0.04197	0.04197	T	T
PFKFB3	ENST00000441697	0.04197	0.04197	T	T
PGA3	ENST00000325558	0.01198	0.01198	T	T
PI15	ENST00000260113	0.3302	0.3302	T	T
PI15	ENST00000649643	0.3302	0.3302	T	T
PIGV	ENST00000455364	0.01984	0.01984	T	T
PIK3CG	ENST00000440650	0.1108	0.1108	T	T
PIM1	ENST00000373509	0.06512	0.06512	T	T
PLA2G4B	ENST00000569354	0.008817	0.008817	T	T
PLA2G6	ENST00000452542	0.002311	0.002311	T	T
PLCE1	ENST00000371380	0.04003	0.04003	T	T
PLCL1	ENST00000437704	0.5936	0.5936	T	T
PLEKHM3	ENST00000427836	0.01164	0.01164	T	T
PLGLB1	ENST00000355705	0.02767	0.02767	T	T
PLGLB1	ENST00000409310	0.02767	0.02767	T	T
PLPPR3	ENST00000359894	0.0007165	0.0007165	T	T
PLPPR3	ENST00000519502	0.0007165	0.0007165	T	T
PLPPR3	ENST00000520876	0.0007165	0.0007165	T	T
POLA2	ENST00000532391	0.000213	0.000213	T	T
POSTN	ENST00000379743	0.2087	0.2087	T	T
PPM1H	ENST00000228705	0.1236	0.1236	T	T
PPP1R18	ENST00000615892	0.001323	0.001323	T	T
PPP2R1A	ENST00000628959	0.007189	0.007189	T	T
PPP2R1B	ENST00000531890	0.01006	0.01006	T	T
PPP4R3B	ENST00000616407	0.05872	0.05872	T	T
PPRC1	ENST00000278070	0.001029	0.001029	T	T
PPRC1	ENST00000413464	0.001029	0.001029	T	T
PRELID3A	ENST00000336990	0.0005437	0.0005437	T	T
PRELID3A	ENST00000440960	0.0005437	0.0005437	T	T
PRELID3A	ENST00000588729	0.0005437	0.0005437	T	T
PRELID3A	ENST00000590956	0.0005437	0.0005437	T	T
PRIMA1	ENST00000393140	0.02133	0.02133	T	T
PRKAB2	ENST00000254101	0.2014	0.2014	T	T
PRKCD	ENST00000464818	0.001377	0.001377	T	T
PRMT2	ENST00000455177	0.5073	0.5073	T	T
PRPF40A	ENST00000410080	0.6286	0.6286	T	T
PRR14L	ENST00000327423	0.01628	0.01628	T	T
PRR9	ENST00000368744	0.03264	0.03264	T	T
PRTG	ENST00000561465	0.04955	0.04955	T	T
PSMA6	ENST00000556221	0.06642	0.06642	T	T
PTBP1	ENST00000349038	0.001481	0.001481	T	T
PTBP1	ENST00000356948	0.001481	0.001481	T	T
PTBP1	ENST00000394601	0.001481	0.001481	T	T
PTBP1	ENST00000586481	0.001481	0.001481	T	T
PTBP1	ENST00000587191	0.001481	0.001481	T	T
PTBP1	ENST00000589575	0.001481	0.001481	T	T
PTBP1	ENST00000627714	0.001481	0.001481	T	T
PTBP1	ENST00000635647	0.001481	0.001481	T	T
PTGFRN	ENST00000393203	0.01167	0.01167	T	T
PTPRT	ENST00000618610	0.771	0.771	T	T
PTPRU	ENST00000460170	0.6782	0.6782	T	T
PURB	ENST00000395699	0.004167	0.004167	T	T
PXDN	ENST00000447941	0.1658	0.1658	T	T
PYCARD	ENST00000350605	0.02193	0.02193	T	T
RAB37	ENST00000528438	0.005966	0.005966	T	T
RAI1	ENST00000471135	0.08942	0.08942	T	T
RANBP17	ENST00000522734	0.2796	0.2796	F	T
RANBP9	ENST00000011619	0.0007854	0.0007854	T	T
RAPGEF4	ENST00000397085	0.0217	0.0217	T	T
RASL10B	ENST00000603017	0.03084	0.03084	T	T
RBM45	ENST00000424099	0.007373	0.007373	T	T
RBP5	ENST00000542370	0.005567	0.005567	T	T
RCL1	ENST00000381732	0.0007345	0.0007345	T	T
RCL1	ENST00000381750	0.0007345	0.0007345	T	T
RCL1	ENST00000442869	0.0007345	0.0007345	T	T
RCN3	ENST00000270645	0.01012	0.01012	T	T
RD3	ENST00000367002	0.1205	0.1205	T	T
RDH12	ENST00000551171	0.01268	0.01268	T	T
RDH8	ENST00000587782	0.00943	0.00943	T	T
RFPL4AL1	ENST00000341750	0.003134	0.003134	T	T
RFPL4B	ENST00000441065	0.6223	0.6223	T	T
RGPD6	ENST00000437167	0.03641	0.03641	T	T
RHBDD1	ENST00000409053	0.02164	0.02164	T	T
RHOA	ENST00000454011	0.0323	0.0323	T	T
RIMS2	ENST00000436393	0.007895	0.007895	T	T
RIMS2	ENST00000436393	0.009697	0.009697	F	T
RIMS2	ENST00000515551	0.303	0.303	F	T
RNASE1	ENST00000340900	0.01733	0.01733	T	T
RNF111	ENST00000559592	0.02019	0.02019	T	T
RNF19B	ENST00000235150	0.00327	0.00327	T	T
RNF19B	ENST00000356990	0.00327	0.00327	T	T
RNF19B	ENST00000373456	0.00327	0.00327	T	T
RPL11	ENST00000374550	0.04144	0.04144	T	T
RPL38	ENST00000439590	0.4555	0.4555	T	T
RRM1	ENST00000534285	0.0006366	0.0006366	T	T
RRM2B	ENST00000522368	0.04156	0.04156	T	T
RRM2B	ENST00000621845	0.04156	0.04156	T	T
RSU1	ENST00000602389	0.084	0.084	T	T
RTKN	ENST00000640304	0.002255	0.002255	T	T
RUSC2	ENST00000361226	0.0007944	0.0007944	T	T
S100PBP	ENST00000530710	0.02975	0.02975	T	T
S1PR5	ENST00000439028	0.02557	0.02557	T	T
SAMD11	ENST00000420190	0.09327	0.09327	T	T
SARAF	ENST00000518296	0.2584	0.2584	T	T
SAV1	ENST00000324679	0.06036	0.06036	T	T
SBNO1	ENST00000420886	0.01274	0.01274	T	T
SCGB2B2	ENST00000601241	0.02428	0.02428	T	T
SCUBE3	ENST00000274938	0.02678	0.02678	T	T
SDC1	ENST00000429035	0.02363	0.02363	T	T
SDK2	ENST00000392650	0.2623	0.2623	T	T
SEC22B	ENST00000578049	0.02814	0.02814	T	T
SEL1L	ENST00000336735	0.3065	0.3065	T	T
SETBP1	ENST00000426838	0.3655	0.3655	T	T
SETD5	ENST00000399686	0.006011	0.006011	T	T
SETD5	ENST00000399686	0.007268	0.007268	F	T
SETX	ENST00000436441	0.09805	0.09805	T	T
SFRP5	ENST00000266066	0.0624	0.0624	T	T
SGK1	ENST00000460769	0.02453	0.02453	T	T
SH2B1	ENST00000337120	0.01007	0.01007	T	T
SH3BGRL2	ENST00000369838	0.313	0.313	T	T
SH3RF3	ENST00000309415	0.04259	0.04259	T	T
SH3RF3	ENST00000309415	0.1276	0.1276	F	T
SIPA1L1	ENST00000557151	0.1057	0.1057	T	T
SIRT6	ENST00000594279	0.01874	0.01874	T	T
SLAIN2	ENST00000264313	0.003732	0.003732	T	T
SLC12A8	ENST00000430155	0.05336	0.05336	T	T
SLC16A10	ENST00000368850	0.03738	0.03738	T	T
SLC25A45	ENST00000526432	0.01463	0.01463	T	T
SLC38A1	ENST00000612161	0.2343	0.2343	T	T
SLC38A4	ENST00000550670	0.005411	0.005411	T	T
SLC39A1	ENST00000356205	0.0005847	0.0005847	T	T
SLC39A1	ENST00000368621	0.0005847	0.0005847	T	T
SLC39A1	ENST00000368623	0.0005847	0.0005847	T	T
SLC39A1	ENST00000417348	0.0005847	0.0005847	T	T
SLC39A1	ENST00000429040	0.0005847	0.0005847	T	T
SLC39A1	ENST00000621013	0.0005847	0.0005847	T	T
SLC41A2	ENST00000437220	0.1553	0.1553	T	T
SLC9A2	ENST00000233969	0.001247	0.001247	T	T
SLC9A3	ENST00000644203	0.0326	0.0326	T	T
SLCO2A1	ENST00000310926	0.1264	0.1264	T	T
SLIT2	ENST00000273739	0.0005697	0.0005697	T	T
SLIT2	ENST00000503837	0.0005697	0.0005697	T	T
SLIT2	ENST00000622093	0.0005697	0.0005697	T	T
SMIM23	ENST00000523047	0.1503	0.1503	T	T
SMIM24	ENST00000591708	0.0378	0.0378	T	T
SMURF1	ENST00000361125	0.02419	0.02419	T	T
SNF8	ENST00000290330	0.001721	0.001721	T	T
SOS2	ENST00000216373	0.006651	0.006651	T	T
SPECC1	ENST00000395529	0.05515	0.05515	T	T
SPOCK1	ENST00000282223	0.3531	0.3531	T	T
SPPL3	ENST00000540091	0.02352	0.02352	T	T
SRCAP	ENST00000483083	0.001211	0.001211	T	T
SRR	ENST00000572709	0.014	0.014	T	T
SSR3	ENST00000496050	0.03858	0.03858	T	T
STIM2	ENST00000478049	0.002286	0.002286	T	T
STING1	ENST00000330794	0.009215	0.009215	T	T
STK24	ENST00000397517	0.1031	0.1031	T	T
STK38	ENST00000229812	0.02942	0.02942	T	T
STK40	ENST00000359297	0.01887	0.01887	T	T
STOX2	ENST00000506529	0.0192	0.0192	T	T
STX18	ENST00000507908	0.06952	0.06952	T	T
SULF2	ENST00000484875	0.2167	0.2167	T	T
SULT1A3	ENST00000569485	0.008601	0.008601	T	T
SULT1A4	ENST00000565290	0.009052	0.009052	T	T
SUN5	ENST00000420875	0.1058	0.1058	T	T
SV2B	ENST00000330276	0.6236	0.6236	T	T
SYK	ENST00000375746	0.3519	0.3519	T	T
SYN2	ENST00000620175	0.08286	0.08286	T	T
SYNRG	ENST00000614196	0.03109	0.03109	T	T
SYT16	ENST00000430451	0.1658	0.1658	T	T
TACR3	ENST00000304883	0.05693	0.05693	T	T
TACR3	ENST00000304883	0.05854	0.05854	F	T
TANC2	ENST00000424789	0.1876	0.1876	T	T
TBC1D5	ENST00000415814	0.08239	0.08239	T	T
TBL1XR1	ENST00000626758	0.08709	0.08709	T	T
TECTA	ENST00000264037	0.009471	0.009471	T	T
TMEM269	ENST00000536543	0.02544	0.02544	T	T
TMEM65	ENST00000297632	0.07205	0.07205	T	T
TNK1	ENST00000576716	0.001596	0.001596	T	T
TOR1AIP2	ENST00000495650	0.05229	0.05229	T	T
TPM3	ENST00000651641	0.002287	0.002287	T	T
TRARG1	ENST00000333813	0.04758	0.04758	T	T
TRIM9	ENST00000298355	0.07773	0.07773	T	T
TRPM7	ENST00000560638	0.04561	0.04561	T	T
TSPAN11	ENST00000545802	0.03697	0.03697	T	T
TTC7B	ENST00000553948	0.09377	0.09377	T	T
TTLL5	ENST00000554510	0.0006626	0.0006626	T	T
TUT7	ENST00000375960	0.4812	0.4812	T	T
TXNL1	ENST00000589931	0.199	0.199	T	T
UAP1	ENST00000271469	0.06047	0.06047	T	T
UBAP2	ENST00000360802	0.0006466	0.0006466	T	T
UBAP2	ENST00000379238	0.0006466	0.0006466	T	T
